sample_split,event_date,event_date_key,event_uid,symbol,ts_code,name,event_seq_for_symbol,buy_signal_description,sell_signal_description,total_b_points,total_s_points,buy_points_count,sell_points_count,process_time,score,base_score,penalty,s_trend,s_breakout,s_volume,s_rs,s_contraction,s_liquidity,opt_score,claude_score,bs_score,bs_entry_score,close_price,buy_point_close,price_change_ratio,is_limit_up,pool_type,is_self_selected,ret_1,max_ret_1,mdd_1,hit_1_5pct,hit_1_10pct,days_to_10pct_within_1,ret_3,max_ret_3,mdd_3,hit_3_5pct,hit_3_10pct,days_to_10pct_within_3,ret_5,max_ret_5,mdd_5,hit_5_5pct,hit_5_10pct,days_to_10pct_within_5,ret_10,max_ret_10,mdd_10,hit_10_5pct,hit_10_10pct,days_to_10pct_within_10,ret_20,max_ret_20,mdd_20,hit_20_5pct,hit_20_10pct,days_to_10pct_within_20
train,2026-02-26,20260226,20260226_002236_01,002236,002236.SZ,大华股份,1,当天出现买点,当天无卖点,2,1,1,0,2026-02-26 16:00:50,43.49,43.49,0.0,0.0,46.56,76.86,10.77,76.85,26.7,2.7,50.6154,38.72,75.0,19.26,19.26,0.0,0,,1,0.0,0.0,0.0,0.0,0.0,,-0.060748,0.0,-0.060748,0.0,0.0,,-0.057632,0.0,-0.07892,0.0,0.0,,-0.051921,0.0,-0.07892,0.0,0.0,,-0.130322,0.0,-0.147975,0.0,0.0,
train,2026-02-26,20260226,20260226_002466_01,002466,002466.SZ,天齐锂业,1,当天出现买点,当天无卖点,1,2,1,0,2026-02-26 15:57:37,43.36,43.36,0.0,0.0,46.56,92.98,8.98,75.44,29.16,2.05,39.7784,33.77,75.0,56.04,56.04,0.0,0,,1,0.009993,0.009993,0.0,0.0,0.0,,-0.079586,0.009993,-0.079586,0.0,0.0,,-0.065846,0.009993,-0.079586,0.0,0.0,,-0.04354,0.009993,-0.079586,0.0,0.0,,-0.032834,0.009993,-0.126874,0.0,0.0,
train,2026-02-26,20260226,20260226_002677_03,002677,002677.SZ,浙江美大,3,当天出现买点,当天无卖点,3,3,1,0,2026-02-26 15:59:06,43.38,43.38,0.0,0.0,46.56,88.5,77.54,53.01,11.82,2.85,45.8922,47.99,75.0,9.66,9.66,0.0,0,,1,-0.001035,0.0,-0.001035,0.0,0.0,,-0.095238,0.0,-0.095238,0.0,0.0,,-0.091097,0.0,-0.106625,0.0,0.0,,-0.10559,0.0,-0.106625,0.0,0.0,,-0.192547,0.0,-0.20911,0.0,0.0,
train,2026-02-26,20260226,20260226_002965_01,002965,002965.SZ,祥鑫科技,1,当天出现买点,当天无卖点,2,2,1,0,2026-02-26 15:59:15,37.4,37.4,0.0,0.0,46.56,97.33,5.99,45.19,18.46,3.05,41.495,35.86,75.0,36.49,36.49,0.0,0,,1,-0.008221,0.0,-0.008221,0.0,0.0,,-0.09208,0.0,-0.09208,0.0,0.0,,-0.09071,0.0,-0.098383,0.0,0.0,,-0.095917,0.0,-0.098383,0.0,0.0,,-0.206084,0.0,-0.220882,0.0,0.0,
train,2026-02-26,20260226,20260226_300083_01,300083,300083.SZ,创世纪,1,当天出现买点,当天无卖点,4,3,1,0,2026-02-26 15:58:11,45.63,45.63,0.0,0.0,46.56,82.32,21.38,84.54,22.6,2.6,42.1257,38.21,75.0,9.11,9.11,0.0,0,,1,-0.008782,0.0,-0.008782,0.0,0.0,,-0.094402,0.0,-0.094402,0.0,0.0,,-0.08562,0.0,-0.108672,0.0,0.0,,-0.069155,0.0,-0.108672,0.0,0.0,,-0.188804,0.0,-0.194292,0.0,0.0,
train,2026-02-26,20260226,20260226_300221_01,300221,300221.SZ,银禧科技,1,当天出现买点,当天无卖点,1,2,1,0,2026-02-26 15:59:48,49.67,49.67,0.0,0.0,46.56,80.42,83.4,78.22,22.61,3.05,50.4639,51.55,75.0,11.94,11.94,0.0,0,,1,-0.002513,0.0,-0.002513,0.0,0.0,,-0.126466,0.0,-0.126466,0.0,0.0,,-0.099665,0.0,-0.126466,0.0,0.0,,-0.10804,0.0,-0.126466,0.0,0.0,,-0.137353,0.0,-0.223618,0.0,0.0,
train,2026-02-26,20260226,20260226_300625_01,300625,300625.SZ,三雄极光,1,当天出现买点,当天无卖点,4,2,1,0,2026-02-26 15:57:12,47.48,47.48,0.0,100.0,46.56,51.42,59.61,16.72,1.41,2.5,44.2526,44.45,75.0,13.05,13.05,0.0,0,,1,-0.004598,0.0,-0.004598,0.0,0.0,,-0.061303,0.0,-0.061303,0.0,0.0,,-0.038314,0.0,-0.077395,0.0,0.0,,-0.022989,0.0,-0.077395,0.0,0.0,,-0.140996,0.003065,-0.150192,0.0,0.0,
train,2026-02-26,20260226,20260226_300664_01,300664,300664.SZ,鹏鹞环保,1,当天出现买点,当天无卖点,2,2,1,0,2026-02-26 15:56:33,39.96,39.96,0.0,0.0,46.56,91.1,54.26,4.98,6.94,3.0,53.4028,46.31,75.0,5.85,5.85,0.0,0,,1,0.008547,0.008547,0.0,0.0,0.0,,0.0,0.008547,-0.001709,0.0,0.0,,0.039316,0.039316,-0.018803,0.0,0.0,,0.054701,0.059829,-0.018803,1.0,0.0,,0.02906,0.08547,-0.041026,1.0,0.0,
train,2026-02-26,20260226,20260226_300677_01,300677,300677.SZ,英科医疗,1,当天出现买点,当天无卖点,4,3,1,0,2026-02-26 15:57:07,33.26,33.26,0.0,0.0,46.56,24.54,46.29,13.35,22.21,2.65,47.349,41.55,75.0,41.74,41.74,0.0,0,,1,0.050791,0.050791,0.0,1.0,0.0,,0.087207,0.087207,0.0,1.0,0.0,,0.109008,0.109008,0.0,1.0,1.0,4.0,0.257786,0.257786,0.0,1.0,1.0,4.0,0.310733,0.480355,0.0,1.0,1.0,4.0
train,2026-02-26,20260226,20260226_300682_03,300682,300682.SZ,朗新科技,3,当天出现买点,当天无卖点,2,2,1,0,2026-02-26 15:58:10,39.83,39.83,0.0,0.0,46.56,95.15,50.12,34.2,25.3,2.55,48.8686,43.19,75.0,19.0,19.0,0.0,0,,1,0.004211,0.004211,0.0,0.0,0.0,,-0.084211,0.004211,-0.084211,0.0,0.0,,-0.049474,0.004211,-0.092105,0.0,0.0,,0.031053,0.031053,-0.092105,0.0,0.0,,-0.158421,0.031053,-0.158421,0.0,0.0,
train,2026-02-26,20260226,20260226_300686_01,300686,300686.SZ,智动力,1,当天出现买点,当天无卖点,3,2,1,0,2026-02-26 15:59:07,42.67,42.67,0.0,0.0,46.56,83.53,23.74,59.74,9.18,2.35,33.8132,35.29,75.0,15.97,15.97,0.0,0,,1,-0.01315,0.0,-0.01315,0.0,0.0,,-0.073262,0.0,-0.073262,0.0,0.0,,-0.062617,0.0,-0.086412,0.0,0.0,,-0.032561,0.001252,-0.086412,0.0,0.0,,-0.093926,0.001252,-0.163431,0.0,0.0,
train,2026-02-26,20260226,20260226_300747_01,300747,300747.SZ,锐科激光,1,当天出现买点,当天无卖点,2,1,1,0,2026-02-26 15:57:15,42.82,42.82,0.0,0.0,46.56,97.29,51.53,71.15,24.66,2.7,45.1211,43.36,75.0,32.84,32.84,0.0,0,,1,-0.026494,0.0,-0.026494,0.0,0.0,,-0.092569,0.0,-0.092569,0.0,0.0,,0.004566,0.004566,-0.092569,0.0,0.0,,0.005482,0.005482,-0.092569,0.0,0.0,,-0.182577,0.005482,-0.199005,0.0,0.0,
train,2026-02-26,20260226,20260226_300836_01,300836,300836.SZ,佰奥智能,1,当天出现买点,当天无卖点,2,1,1,0,2026-02-26 15:57:01,37.18,37.18,0.0,0.0,46.56,96.24,24.05,39.57,11.93,2.6,42.3416,37.4,75.0,64.0,64.0,0.0,0,,1,-0.010938,0.0,-0.010938,0.0,0.0,,-0.101094,0.0,-0.101094,0.0,0.0,,-0.039062,0.0,-0.101094,0.0,0.0,,-0.111563,0.0,-0.111563,0.0,0.0,,-0.135781,0.0,-0.172031,0.0,0.0,
train,2026-02-26,20260226,20260226_301107_02,301107,301107.SZ,瑜欣电子,2,当天出现买点,当天无卖点,3,2,1,0,2026-02-26 15:58:24,59.91,59.91,0.0,100.0,46.56,82.82,66.42,23.85,4.14,2.85,53.2098,50.63,75.0,31.8,31.8,0.0,0,,1,0.000314,0.000314,0.0,0.0,0.0,,-0.087421,0.000314,-0.087421,0.0,0.0,,-0.065409,0.000314,-0.088679,0.0,0.0,,-0.008805,0.02956,-0.088679,0.0,0.0,,-0.156604,0.02956,-0.181761,0.0,0.0,
train,2026-02-26,20260226,20260226_301525_01,301525,301525.SZ,儒竞科技,1,当天出现买点,当天无卖点,3,2,1,0,2026-02-26 15:56:42,44.43,44.43,0.0,0.0,46.56,71.22,23.87,96.68,15.93,2.7,43.1287,38.96,75.0,88.18,88.18,0.0,0,,1,-0.005443,0.0,-0.005443,0.0,0.0,,-0.031186,0.0,-0.031186,0.0,0.0,,-0.030846,0.0,-0.031186,0.0,0.0,,0.025743,0.025743,-0.045702,0.0,0.0,,-0.169653,0.025743,-0.194829,0.0,0.0,
train,2026-02-26,20260226,20260226_600027_01,600027,600027.SH,华电国际,1,当天出现买点,当天无卖点,2,1,1,0,2026-02-26 16:01:04,37.1,37.1,0.0,0.0,46.56,70.14,45.41,4.95,22.32,2.55,47.9756,41.85,75.0,4.98,4.98,0.0,0,,1,0.024096,0.024096,0.0,0.0,0.0,,0.036145,0.042169,0.0,0.0,0.0,,0.042169,0.042169,0.0,0.0,0.0,,0.086345,0.086345,0.0,1.0,0.0,,0.070281,0.090361,0.0,1.0,0.0,
train,2026-02-26,20260226,20260226_600283_01,600283,600283.SH,钱江水利,1,当天出现买点,当天无卖点,2,1,1,0,2026-02-26 15:57:29,37.99,37.99,0.0,0.0,46.56,73.82,43.36,23.17,1.63,2.7,45.8419,41.59,75.0,9.43,9.43,0.0,0,,1,0.004242,0.004242,0.0,0.0,0.0,,-0.007423,0.004242,-0.007423,0.0,0.0,,0.005302,0.005302,-0.009544,0.0,0.0,,0.018028,0.019088,-0.009544,0.0,0.0,,-0.009544,0.019088,-0.057264,0.0,0.0,
train,2026-02-26,20260226,20260226_600338_01,600338,600338.SH,西藏珠峰,1,当天出现买点,当天无卖点,2,2,1,0,2026-02-26 16:00:09,45.56,45.56,0.0,0.0,46.56,88.17,36.42,62.65,27.57,2.95,53.2465,44.29,75.0,19.13,19.13,0.0,0,,1,0.04391,0.04391,0.0,0.0,0.0,,-0.053842,0.04391,-0.053842,0.0,0.0,,-0.05907,0.04391,-0.05907,0.0,0.0,,-0.025614,0.04391,-0.071093,0.0,0.0,,-0.169367,0.04391,-0.231051,0.0,0.0,
train,2026-02-26,20260226,20260226_600558_01,600558,600558.SH,大西洋,1,当天出现买点,当天无卖点,3,0,1,0,2026-02-26 15:57:29,32.01,32.01,0.0,0.0,46.56,24.54,48.5,33.16,12.01,2.9,48.992,42.85,75.0,6.39,6.39,0.0,0,,1,0.034429,0.034429,0.0,0.0,0.0,,-0.034429,0.034429,-0.034429,0.0,0.0,,-0.010955,0.034429,-0.037559,0.0,0.0,,-0.021909,0.034429,-0.037559,0.0,0.0,,-0.13928,0.034429,-0.169014,0.0,0.0,
train,2026-02-26,20260226,20260226_600584_01,600584,600584.SH,长电科技,1,当天出现买点,当天无卖点,3,1,1,0,2026-02-26 15:57:13,43.0,43.0,0.0,0.0,46.56,90.95,12.66,77.71,29.66,2.6,46.089,37.5,75.0,48.72,48.72,0.0,0,,1,-0.011494,0.0,-0.011494,0.0,0.0,,-0.023604,0.0,-0.040025,0.0,0.0,,-0.000411,0.0,-0.040025,0.0,0.0,,-0.061371,0.0,-0.076355,0.0,0.0,,-0.190681,0.0,-0.197865,0.0,0.0,
train,2026-02-26,20260226,20260226_600797_01,600797,600797.SH,浙大网新,1,当天出现买点,当天无卖点,2,3,1,0,2026-02-26 15:58:52,44.03,44.03,0.0,0.0,46.56,73.04,52.15,41.73,25.07,2.1,35.9085,39.53,75.0,10.69,10.69,0.0,0,,1,0.047708,0.047708,0.0,0.0,0.0,,-0.1029,0.047708,-0.1029,0.0,0.0,,-0.073901,0.047708,-0.106642,0.0,0.0,,-0.05145,0.047708,-0.106642,0.0,0.0,,-0.172123,0.047708,-0.190833,0.0,0.0,
train,2026-02-26,20260226,20260226_601061_01,601061,601061.SH,中信金属,1,当天出现买点,当天无卖点,3,2,1,0,2026-02-26 15:59:56,43.42,43.42,0.0,0.0,46.56,65.09,30.04,88.15,22.53,2.85,43.3031,40.22,75.0,15.18,15.18,0.0,0,,1,0.04809,0.04809,0.0,0.0,0.0,,-0.006588,0.054018,-0.006588,1.0,0.0,,-0.032279,0.054018,-0.032279,1.0,0.0,,-0.09552,0.054018,-0.09552,1.0,0.0,,-0.244401,0.054018,-0.244401,1.0,0.0,
train,2026-02-26,20260226,20260226_601136_01,601136,601136.SH,首创证券,1,当天出现买点,当天无卖点,2,0,1,0,2026-02-26 15:58:13,44.0,44.0,0.0,0.0,46.56,94.82,34.44,50.69,16.09,1.25,31.699,33.27,75.0,18.32,18.32,0.0,0,,1,-0.001092,0.0,-0.001092,0.0,0.0,,-0.034934,0.0,-0.034934,0.0,0.0,,-0.055677,0.0,-0.058952,0.0,0.0,,-0.040939,0.0,-0.058952,0.0,0.0,,-0.101528,0.0,-0.104258,0.0,0.0,
train,2026-02-26,20260226,20260226_603063_01,603063,603063.SH,禾望电气,1,当天出现买点,当天无卖点,3,3,1,0,2026-02-26 15:59:10,30.76,30.76,0.0,0.0,46.56,24.54,15.66,28.36,22.98,2.5,47.9415,36.28,75.0,30.2,30.2,0.0,0,,1,0.011258,0.011258,0.0,0.0,0.0,,-0.042053,0.011258,-0.042053,0.0,0.0,,-0.039735,0.011258,-0.042053,0.0,0.0,,0.099338,0.107285,-0.042053,1.0,1.0,9.0,0.096026,0.119868,-0.042053,1.0,1.0,9.0
train,2026-02-26,20260226,20260226_603706_01,603706,603706.SH,东方环宇,1,当天出现买点,当天无卖点,1,1,1,0,2026-02-26 15:59:43,32.74,32.74,0.0,0.0,46.56,24.54,62.08,17.18,1.2,2.75,52.8689,45.52,75.0,21.11,21.11,0.0,0,,1,0.011843,0.011843,0.0,0.0,0.0,,0.135007,0.135007,0.0,1.0,1.0,3.0,-0.00379,0.135007,-0.00379,1.0,1.0,3.0,-0.014685,0.135007,-0.017054,1.0,1.0,3.0,-0.062056,0.135007,-0.099479,1.0,1.0,3.0
train,2026-02-26,20260226,20260226_688531_01,688531,688531.SH,日联科技,1,当天出现买点,当天无卖点,4,2,1,0,2026-02-26 15:59:52,43.07,43.07,0.0,0.0,46.56,79.08,18.3,75.98,14.96,2.55,46.0584,38.2,75.0,74.09,74.09,0.0,0,,1,-0.005399,0.0,-0.005399,0.0,0.0,,-0.056553,0.004859,-0.056553,0.0,0.0,,-0.057093,0.004859,-0.059387,0.0,0.0,,0.039816,0.053853,-0.059387,1.0,0.0,,-0.09529,0.053853,-0.141855,1.0,0.0,
train,2026-02-27,20260227,20260227_000066_01,000066,000066.SZ,中国长城,1,当天出现买点,当天无卖点,2,1,1,0,2026-02-27 17:21:46,40.47,40.47,0.0,0.0,46.64,69.77,2.36,79.06,29.08,2.55,36.5767,33.05,75.0,16.59,16.59,0.0,0,,1,-0.004219,0.0,-0.004219,0.0,0.0,,-0.084991,0.0,-0.084991,0.0,0.0,,-0.05425,0.0,-0.084991,0.0,0.0,,-0.01085,0.040386,-0.084991,0.0,0.0,,-0.091621,0.040386,-0.135624,0.0,0.0,
train,2026-02-27,20260227,20260227_002120_03,002120,002120.SZ,韵达股份,3,当天出现买点,当天无卖点,5,3,1,0,2026-02-27 17:20:53,40.52,40.52,0.0,0.0,46.64,97.42,58.14,16.83,16.79,3.5,56.0003,49.13,75.0,7.12,7.12,0.0,0,,1,-0.021067,0.0,-0.021067,0.0,0.0,,-0.058989,0.0,-0.058989,0.0,0.0,,-0.039326,0.0,-0.058989,0.0,0.0,,-0.016854,0.0,-0.058989,0.0,0.0,,-0.047753,0.0,-0.108146,0.0,0.0,
train,2026-02-27,20260227,20260227_002160_01,002160,002160.SZ,常铝股份,1,当天出现买点,当天无卖点,2,1,1,0,2026-02-27 17:20:59,35.46,35.46,0.0,0.0,46.64,28.77,35.78,57.7,23.33,3.45,45.8861,42.34,75.0,6.06,6.06,0.0,0,,1,0.008251,0.008251,0.0,0.0,0.0,,-0.029703,0.008251,-0.046205,0.0,0.0,,-0.046205,0.008251,-0.046205,0.0,0.0,,-0.077558,0.008251,-0.077558,0.0,0.0,,-0.176568,0.008251,-0.264026,0.0,0.0,
train,2026-02-27,20260227,20260227_002190_01,002190,002190.SZ,成飞集成,1,当天出现买点,当天无卖点,2,0,1,0,2026-02-27 17:22:56,43.12,43.12,0.0,0.0,46.64,82.47,29.13,57.9,15.77,2.1,37.6262,36.38,75.0,36.52,36.52,0.0,0,,1,0.038609,0.038609,0.0,0.0,0.0,,-0.019715,0.038609,-0.02218,0.0,0.0,,-0.033954,0.038609,-0.035597,0.0,0.0,,-0.051205,0.038609,-0.055312,0.0,0.0,,-0.147043,0.038609,-0.207558,0.0,0.0,
train,2026-02-27,20260227,20260227_002369_01,002369,002369.SZ,卓翼科技,1,当天出现买点,当天无卖点,1,2,1,0,2026-02-27 17:22:14,36.02,36.02,0.0,0.0,46.64,58.47,26.58,29.73,10.94,2.1,23.242,31.33,75.0,8.38,8.38,0.0,0,,1,-0.029833,0.0,-0.029833,0.0,0.0,,-0.078759,0.0,-0.078759,0.0,0.0,,-0.042959,0.0,-0.078759,0.0,0.0,,-0.069212,0.0,-0.078759,0.0,0.0,,-0.156325,0.0,-0.198091,0.0,0.0,
train,2026-02-27,20260227,20260227_002651_01,002651,002651.SZ,利君股份,1,当天出现买点,当天无卖点,2,2,1,0,2026-02-27 17:20:49,42.45,42.45,0.0,0.0,46.64,69.96,21.3,87.42,12.01,3.0,40.8778,38.61,75.0,11.07,11.07,0.0,0,,1,0.009033,0.009033,0.0,0.0,0.0,,-0.062331,0.009033,-0.062331,0.0,0.0,,-0.064137,0.009033,-0.067751,0.0,0.0,,-0.099368,0.009033,-0.099368,0.0,0.0,,-0.157182,0.009033,-0.204155,0.0,0.0,
train,2026-02-27,20260227,20260227_002908_03,002908,002908.SZ,德生科技,3,当天出现买点,当天无卖点,3,4,1,0,2026-02-27 17:19:19,41.68,41.68,0.0,0.0,46.64,60.52,51.88,66.07,11.57,3.0,39.262,42.68,75.0,10.4,10.4,0.0,0,,1,-0.047115,0.0,-0.047115,0.0,0.0,,-0.1,0.0,-0.1,0.0,0.0,,-0.060577,0.0,-0.1,0.0,0.0,,-0.083654,0.0,-0.1,0.0,0.0,,-0.1375,0.0,-0.175,0.0,0.0,
train,2026-02-27,20260227,20260227_300271_01,300271,300271.SZ,华宇软件,1,当天出现买点,当天无卖点,1,3,1,0,2026-02-27 17:20:08,57.4,57.4,0.0,100.0,46.64,28.77,55.27,57.19,14.23,2.3,39.4969,43.51,75.0,8.0,8.0,0.0,0,,1,-0.05875,0.0,-0.05875,0.0,0.0,,-0.11625,0.0,-0.11625,0.0,0.0,,-0.08625,0.0,-0.11625,0.0,0.0,,-0.0775,0.0,-0.11625,0.0,0.0,,-0.1575,0.0,-0.1775,0.0,0.0,
train,2026-02-27,20260227,20260227_300278_01,300278,300278.SZ,华昌达,1,当天出现买点,当天无卖点,2,3,1,0,2026-02-27 17:23:07,35.32,35.32,0.0,0.0,46.64,28.77,10.79,89.61,14.78,2.6,29.6583,31.96,75.0,5.77,5.77,0.0,0,,1,-0.039861,0.0,-0.039861,0.0,0.0,,-0.107452,0.0,-0.107452,0.0,0.0,,-0.071057,0.0,-0.107452,0.0,0.0,,-0.091854,0.0,-0.107452,0.0,0.0,,-0.192374,0.0,-0.214905,0.0,0.0,
train,2026-02-27,20260227,20260227_300339_01,300339,300339.SZ,润和软件,1,当天出现买点,当天无卖点,1,1,1,0,2026-02-27 17:23:08,34.54,34.54,0.0,0.0,46.64,99.21,22.64,6.78,27.35,2.65,37.7748,35.8,75.0,51.74,51.74,0.0,0,,1,-0.050831,0.0,-0.050831,0.0,0.0,,-0.110939,0.0,-0.110939,0.0,0.0,,-0.101276,0.0,-0.133359,0.0,0.0,,-0.132199,0.0,-0.133359,0.0,0.0,,-0.236567,0.0,-0.245072,0.0,0.0,
train,2026-02-27,20260227,20260227_300628_02,300628,300628.SZ,亿联网络,2,当天出现买点,当天无卖点,4,3,1,0,2026-02-27 17:19:55,37.96,37.96,0.0,0.0,46.64,28.77,69.98,44.61,23.21,2.65,57.5639,48.36,75.0,37.58,37.58,0.0,0,,1,-0.039117,0.0,-0.039117,0.0,0.0,,-0.082225,0.0,-0.082225,0.0,0.0,,-0.058542,0.0,-0.082225,0.0,0.0,,-0.089941,0.0,-0.089941,0.0,0.0,,-0.146621,0.0,-0.152209,0.0,0.0,
train,2026-02-27,20260227,20260227_300674_01,300674,300674.SZ,宇信科技,1,当天出现买点,当天无卖点,2,2,1,0,2026-02-27 17:22:59,44.1,44.1,0.0,0.0,46.64,98.57,54.17,15.15,21.6,3.2,52.866,47.39,75.0,24.17,24.17,0.0,0,,1,-0.046338,0.0,-0.046338,0.0,0.0,,-0.090194,0.0,-0.090194,0.0,0.0,,-0.0753,0.0,-0.090194,0.0,0.0,,-0.102193,0.0,-0.102193,0.0,0.0,,-0.190319,0.0,-0.20935,0.0,0.0,
train,2026-02-27,20260227,20260227_300807_01,300807,300807.SZ,天迈科技,1,当天出现买点,当天无卖点,3,3,1,0,2026-02-27 17:19:12,42.74,42.74,0.0,0.0,46.64,87.78,35.96,79.58,9.27,2.8,40.4171,40.14,75.0,56.06,56.06,0.0,0,,1,-0.044238,0.0,-0.044238,0.0,0.0,,-0.095255,0.0,-0.095255,0.0,0.0,,-0.062433,0.0,-0.095255,0.0,0.0,,-0.101855,0.0,-0.101855,0.0,0.0,,-0.092044,0.0,-0.182661,0.0,0.0,
train,2026-02-27,20260227,20260227_600039_01,600039,600039.SH,四川路桥,1,当天出现买点,当天无卖点,3,2,1,0,2026-02-27 17:21:51,39.71,39.71,0.0,0.0,46.64,74.02,36.15,48.16,17.07,3.0,50.674,42.88,75.0,9.94,9.94,0.0,0,,1,0.021127,0.021127,0.0,0.0,0.0,,0.020121,0.021127,0.0,0.0,0.0,,0.064386,0.064386,0.0,1.0,0.0,,0.001006,0.064386,-0.007042,1.0,0.0,,0.0,0.064386,-0.05835,1.0,0.0,
train,2026-02-27,20260227,20260227_600198_01,600198,600198.SH,大唐电信,1,当天出现买点,当天无卖点,1,1,1,0,2026-02-27 17:22:21,39.45,39.45,0.0,0.0,46.64,28.77,41.03,84.85,20.87,1.95,32.9664,36.0,75.0,9.87,9.87,0.0,0,,1,-0.016211,0.0,-0.016211,0.0,0.0,,-0.098278,0.0,-0.098278,0.0,0.0,,-0.073961,0.0,-0.098278,0.0,0.0,,-0.110436,0.0,-0.110436,0.0,0.0,,-0.167173,0.0,-0.206687,0.0,0.0,
train,2026-02-27,20260227,20260227_600408_01,600408,600408.SH,安泰集团,1,当天出现买点,当天无卖点,2,1,2,0,2026-02-27 17:23:03,30.46,30.46,0.0,0.0,46.64,28.77,17.99,32.15,18.66,2.65,33.3043,33.38,75.0,3.92,3.92,0.0,0,,1,-0.005102,0.0,-0.005102,0.0,0.0,,-0.056122,0.045918,-0.056122,0.0,0.0,,-0.048469,0.045918,-0.056122,0.0,0.0,,0.053571,0.053571,-0.068878,1.0,0.0,,-0.005102,0.135204,-0.068878,1.0,1.0,14.0
train,2026-02-27,20260227,20260227_600754_02,600754,600754.SH,锦江酒店,2,当天出现买点,当天无卖点,5,5,1,0,2026-02-27 17:18:28,40.55,40.55,0.0,0.0,46.64,90.53,64.26,13.79,21.16,2.8,57.9161,48.43,75.0,28.28,28.28,0.0,0,,1,-0.006365,0.0,-0.006365,0.0,0.0,,-0.031825,0.0,-0.031825,0.0,0.0,,-0.053748,0.0,-0.05587,0.0,0.0,,-0.028642,0.0,-0.070014,0.0,0.0,,-0.032532,0.01273,-0.087694,0.0,0.0,
train,2026-02-27,20260227,20260227_688660_01,688660,688660.SH,电气风电,1,当天出现买点,当天无卖点,3,2,1,0,2026-02-27 17:19:16,37.39,37.39,0.0,0.0,46.64,71.61,13.61,48.89,18.17,2.0,29.8254,30.94,75.0,14.61,14.61,0.0,0,,1,-0.048597,0.0,-0.048597,0.0,0.0,,-0.085558,0.0,-0.085558,0.0,0.0,,-0.019849,0.0,-0.085558,0.0,0.0,,0.057495,0.057495,-0.085558,1.0,0.0,,-0.110198,0.057495,-0.130732,1.0,0.0,
train,2026-03-02,20260302,20260302_000905_01,000905,000905.SZ,厦门港务,1,当天出现买点,当天无卖点,2,2,1,0,2026-03-02 16:11:06,43.15,43.15,0.0,0.0,46.95,95.47,67.97,66.62,20.6,8.1,56.3781,64.91,75.0,13.49,13.49,0.0,0,,1,0.022245,0.022245,0.0,0.0,0.0,,-0.066712,0.022245,-0.066712,0.0,0.0,,-0.090391,0.022245,-0.090391,0.0,0.0,,-0.115535,0.022245,-0.134763,0.0,0.0,,-0.140679,0.022245,-0.227202,0.0,0.0,
