event_uid,event_date,symbol,ts_code,rel_ret_d0,rel_ret_d1,rel_ret_d2,rel_ret_d3,rel_ret_d4,rel_ret_d5,rel_ret_d6,rel_ret_d7,rel_ret_d8,rel_ret_d9,rel_ret_d10,rel_ret_d11,rel_ret_d12,rel_ret_d13,rel_ret_d14,rel_ret_d15,rel_ret_d16,rel_ret_d17,rel_ret_d18,rel_ret_d19,rel_ret_d20
20260323_600976_01,2026-03-23,600976,600976.SH,0.0,-0.01643,-0.010951,-0.007908,0.012777,0.038332,0.022512,0.043505,0.068148,0.070581,0.046548,0.05385,0.029207,0.045027,0.032551,0.022512,0.032249,0.024643,0.01521,0.010039,-0.001521
20260324_000791_02,2026-03-24,000791,000791.SZ,0.0,0.099881,0.065398,0.023781,-0.053508,-0.08918,-0.111772,-0.135553,-0.146254,-0.148633,-0.124851,-0.142687,-0.135553,-0.048751,-0.030916,-0.046373,-0.033294,-0.016647,-0.022592,-0.004756,-0.020214
20260324_002218_01,2026-03-24,002218,002218.SZ,0.0,0.006897,-0.052414,-0.08,-0.131034,-0.044138,-0.09931,-0.097931,-0.187586,-0.195862,-0.169655,-0.2,-0.212414,-0.204138,-0.21931,-0.228966,-0.226207,-0.238621,-0.22069,-0.2,-0.228966
20260324_002291_01,2026-03-24,002291,002291.SZ,0.0,0.015625,0.001562,0.025,0.03125,0.020312,0.021875,-0.00625,-0.040625,-0.0125,0.0375,0.007812,0.007812,0.007812,0.015625,-0.003125,0.0125,0.003125,0.020312,-0.003125,-0.014063
20260324_301227_03,2026-03-24,301227,301227.SZ,0.0,0.021534,-0.020746,-0.02521,-0.041229,-0.08062,-0.103729,-0.103204,-0.085609,-0.100578,-0.128151,-0.142069,-0.125,-0.133141,-0.128151,-0.145483,-0.13104,-0.060137,-0.048319,-0.045956,-0.124737
20260324_301388_02,2026-03-24,301388,301388.SZ,0.0,0.004091,-0.047633,-0.0263,-0.024839,-0.063998,-0.058445,-0.088837,-0.12069,-0.101403,-0.065459,-0.075979,-0.076563,-0.071011,-0.066043,-0.05903,-0.04588,-0.059322,-0.055815,-0.059614,-0.068673
20260324_600271_01,2026-03-24,600271,600271.SH,0.0,0.011737,-0.007042,0.001174,0.012911,0.005869,0.010563,-0.015258,-0.038732,-0.037559,0.002347,-0.018779,-0.010563,-0.002347,0.014085,0.023474,0.018779,0.023474,0.03169,0.014085,0.005869
20260324_601916_02,2026-03-24,601916,601916.SH,0.0,0.003236,0.003236,0.0,0.0,-0.029126,-0.032362,-0.038835,-0.042071,-0.048544,-0.035599,-0.038835,-0.038835,-0.042071,-0.032362,-0.022654,-0.022654,-0.022654,-0.029126,-0.032362,-0.038835
20260324_601975_01,2026-03-24,601975,601975.SH,0.0,-0.039337,-0.080745,-0.078675,-0.076605,-0.109731,-0.066253,-0.006211,0.05383,0.082816,0.057971,0.031056,-0.010352,-0.041408,-0.05176,-0.064182,-0.095238,-0.10559,-0.089027,-0.060041,-0.066253
20260325_002153_01,2026-03-25,002153,002153.SZ,0.0,-0.032978,-0.030068,-0.037827,-0.044617,-0.034918,-0.084384,-0.106693,-0.096023,-0.038797,-0.067895,-0.052376,-0.063046,-0.061106,-0.071775,-0.053346,-0.053346,-0.041707,-0.064016,-0.048497,-0.065955
20260325_002223_01,2026-03-25,002223,002223.SZ,0.0,-0.033101,-0.013357,-0.004355,-0.015679,-0.006098,-0.018583,-0.035424,-0.054007,-0.030778,-0.06475,-0.053426,-0.061266,-0.040941,-0.04007,-0.043844,-0.047619,-0.045587,-0.049071,-0.050523,-0.059814
20260325_002460_02,2026-03-25,002460,002460.SZ,0.0,0.025485,0.127991,0.134787,0.109727,0.094577,0.131672,0.129124,0.117939,0.161121,0.146963,0.189013,0.194676,0.249894,0.163387,0.21195,0.190146,0.171032,0.180235,0.164095,0.130964
20260325_300383_03,2026-03-25,300383,300383.SZ,0.0,-0.063083,-0.049369,-0.03401,-0.060889,-0.031816,-0.106967,-0.074054,-0.101481,-0.023587,-0.041141,-0.0565,-0.034558,0.005485,-0.020845,0.03017,-0.003291,-0.023039,-0.06034,-0.021942,-0.03401
20260325_300444_04,2026-03-25,300444,300444.SZ,0.0,-0.05732,-0.048343,-0.059392,-0.09047,-0.058011,-0.084945,-0.116022,-0.102901,-0.040746,-0.04558,-0.05663,-0.060773,-0.043508,0.061464,0.062845,0.055939,0.099448,0.060773,0.062845,0.104972
20260325_600027_02,2026-03-25,600027,600027.SH,0.0,-0.018416,-0.060773,-0.108656,-0.132597,-0.128913,-0.139963,-0.162063,-0.167587,-0.145488,-0.156538,-0.156538,-0.154696,-0.152855,-0.141805,-0.141805,-0.145488,-0.13628,-0.123389,-0.116022,-0.099448
20260325_600157_02,2026-03-25,600157,600157.SH,0.0,-0.015152,-0.005051,-0.050505,-0.090909,-0.085859,-0.106061,-0.131313,-0.116162,-0.10101,-0.126263,-0.126263,-0.126263,-0.131313,-0.141414,-0.141414,-0.151515,-0.146465,-0.136364,-0.146465,-0.136364
20260325_600984_01,2026-03-25,600984,600984.SH,0.0,-0.0199,0.004975,0.00995,-0.012438,-0.022388,-0.057214,-0.08209,-0.059701,0.034826,0.024876,0.024876,0.057214,0.072139,0.047264,0.059701,0.072139,0.059701,0.042289,0.037313,0.014925
20260325_601702_01,2026-03-25,601702,601702.SH,0.0,-0.056,-0.064,-0.0075,-0.032,-0.0165,-0.047,-0.067,-0.04,0.0095,0.0155,-0.006,-0.007,0.007,-0.009,0.0025,0.0455,0.014,-0.0005,0.0025,-0.03
20260326_000001_01,2026-03-26,000001,000001.SZ,0.0,0.007313,0.00457,0.012797,0.019196,0.030165,0.016453,0.008227,0.025594,0.014625,0.013711,0.011883,0.021024,0.02468,0.013711,0.006399,0.010969,0.012797,0.003656,0.005484,0.005484
20260326_002035_04,2026-03-26,002035,002035.SZ,0.0,0.01087,0.065217,0.040373,0.032609,0.059006,0.043478,0.040373,0.015528,-0.055901,-0.009317,-0.041925,0.0,-0.003106,-0.003106,-0.017081,-0.013975,-0.023292,-0.037267,-0.043478,-0.063665
20260326_002466_03,2026-03-26,002466,002466.SZ,0.0,0.069373,0.056089,0.023616,0.023063,0.036347,0.022878,0.046125,0.075092,0.063653,0.100369,0.145756,0.19059,0.140221,0.205166,0.229705,0.232841,0.304613,0.304982,0.254059,0.359779
20260326_002475_01,2026-03-26,002475,002475.SZ,0.0,0.008368,-0.028492,-0.01853,0.004184,-0.005977,-0.027695,-0.035864,0.041443,0.097629,0.159195,0.167563,0.178322,0.17115,0.204423,0.190476,0.309623,0.310022,0.355449,0.350269,0.315003
20260326_002795_02,2026-03-26,002795,002795.SZ,0.0,-0.007624,0.008895,0.007624,0.015248,0.024142,-0.006353,-0.013977,0.002541,0.007624,0.029225,0.031766,0.040661,0.010165,0.007624,0.053367,0.064803,0.054638,0.05972,0.022872,0.125794
20260326_002812_02,2026-03-26,002812,002812.SZ,0.0,0.028209,0.057131,-0.034335,-0.0473,-0.06112,-0.056418,-0.005699,-0.017809,-0.06226,-0.04844,-0.047158,0.007266,0.008121,0.016954,0.021086,0.027924,0.080496,0.064824,-0.000427,0.099587
20260326_300055_03,2026-03-26,300055,300055.SZ,0.0,0.0369,0.041513,0.034133,0.041513,0.125461,0.034133,0.038745,0.059041,0.060886,0.071956,0.148524,0.160517,0.146679,0.114391,0.142066,0.059963,0.061808,0.067343,0.115314,0.059963
20260326_300084_03,2026-03-26,300084,300084.SZ,0.0,0.056232,0.028116,0.010309,0.0403,0.021556,-0.025305,-0.031865,-0.002812,-0.029053,-0.042174,-0.02343,0.007498,-0.00656,0.025305,0.052484,0.044049,0.050609,0.055295,0.074039,0.072165
20260326_300198_02,2026-03-26,300198,300198.SZ,0.0,0.018315,0.007326,-0.029304,-0.021978,-0.040293,-0.065934,-0.080586,-0.058608,-0.084249,-0.058608,-0.054945,-0.054945,-0.040293,-0.03663,-0.054945,-0.069597,-0.080586,-0.07326,-0.095238,-0.095238
20260326_600098_02,2026-03-26,600098,600098.SH,0.0,-0.044258,-0.119617,-0.145933,-0.149522,-0.143541,-0.175837,-0.163876,-0.147129,-0.144737,-0.143541,-0.132775,-0.141148,-0.144737,-0.149522,-0.161483,-0.163876,-0.15311,-0.155502,-0.136364,-0.15311
20260326_600754_03,2026-03-26,600754,600754.SH,0.0,0.004405,-0.017254,-0.013583,0.071953,0.033407,0.013216,-0.002937,0.036344,0.011747,0.009178,0.008076,-0.014317,-0.002203,0.023862,-0.006608,-0.003671,-0.011013,-0.035977,-0.026799,-0.048825
20260326_601665_02,2026-03-26,601665,601665.SH,0.0,-0.013769,-0.015491,-0.008606,-0.001721,0.003442,-0.008606,0.0,0.012048,0.001721,-0.001721,0.006885,0.02926,0.043029,0.055077,0.056799,0.060241,0.070568,0.079174,0.101549,0.08778
20260326_603061_01,2026-03-26,603061,603061.SH,0.0,0.007788,0.108571,0.052728,0.086024,0.059231,0.025429,0.037696,0.119592,0.227384,0.201332,0.197087,0.316796,0.29935,-0.340127,-0.345707,-0.354077,-0.336452,-0.329638,-0.338893,-0.333125
20260326_603259_01,2026-03-26,603259,603259.SH,0.0,0.023963,0.019846,0.035575,0.095851,0.089306,0.055526,0.069355,0.095112,0.120975,0.122453,0.115908,0.124776,0.127731,0.115381,0.049192,0.053098,0.040325,0.047715,0.057637,0.056476
20260326_603601_06,2026-03-26,603601,603601.SH,0.0,-0.019345,0.078869,0.15253,0.106399,0.049107,0.041667,0.024554,0.061012,0.012649,-0.009673,0.020833,0.056548,0.065476,0.118304,0.098958,0.158482,0.209821,0.177083,0.127232,0.05506
20260326_603881_02,2026-03-26,603881,603881.SH,0.0,0.001878,0.027361,0.028165,0.039968,-0.021996,-0.016899,-0.042918,0.052843,0.046137,0.06867,0.078058,0.104882,0.081009,0.128755,0.097371,0.058745,0.021459,0.061427,0.041041,0.017167
20260327_002648_02,2026-03-27,002648,002648.SZ,0.0,0.028078,-0.00576,-0.027718,-0.024118,-0.039957,0.029518,0.00288,0.038157,0.037797,0.090353,0.079194,0.00504,0.015119,-0.014039,-0.054716,-0.039237,-0.047516,-0.014399,-0.0018,0.00612
20260327_002795_03,2026-03-27,002795,002795.SZ,0.0,0.016645,0.015365,0.023047,0.03201,0.00128,-0.006402,0.010243,0.015365,0.037132,0.039693,0.048656,0.017926,0.015365,0.06146,0.072983,0.06274,0.067862,0.03073,0.134443,0.163892
20260327_002821_03,2026-03-27,002821,002821.SZ,0.0,0.008008,0.108809,0.21972,0.267768,0.221822,0.196797,0.188388,0.213714,0.213914,0.210811,0.214515,0.17968,0.175275,0.145245,0.138338,0.114414,0.131532,0.121221,0.171972,0.178378
20260327_300829_02,2026-03-27,300829,300829.SZ,0.0,-0.010932,-0.064163,-0.057985,-0.072719,-0.149715,-0.125475,-0.10076,-0.096483,-0.090779,-0.10884,-0.123574,-0.137833,-0.124525,-0.146388,-0.143536,-0.157319,-0.148764,-0.130228,-0.144011,-0.13403
20260327_600230_02,2026-03-27,600230,600230.SH,0.0,0.045455,0.01862,0.040526,0.03943,0.013691,0.108434,0.130887,0.134721,0.115005,0.08598,0.08379,0.076123,0.073932,0.062432,0.066813,0.073384,0.044359,0.053122,0.050383,0.035597
20260327_600748_02,2026-03-27,600748,600748.SH,0.0,-0.027933,-0.050279,-0.050279,-0.091248,-0.126629,-0.115456,-0.063315,-0.067039,-0.039106,-0.042831,-0.01676,0.007449,0.001862,0.0,0.013035,0.014898,0.009311,0.020484,0.011173,0.005587
20260327_603061_02,2026-03-27,603061,603061.SH,0.0,0.100004,0.044592,0.07763,0.051045,0.017505,0.029677,0.110939,0.217899,0.192048,0.187836,0.306619,0.289308,-0.345227,-0.350763,-0.359069,-0.34158,-0.334819,-0.344002,-0.338279,-0.320285
20260327_603880_02,2026-03-27,603880,603880.SH,0.0,0.006964,-0.018106,-0.022284,-0.052925,-0.103064,-0.073816,-0.050139,-0.0961,-0.090529,-0.083565,-0.111421,-0.119777,-0.100279,-0.108635,-0.093315,-0.101671,-0.110028,-0.122563,-0.107242,-0.089136
20260330_000858_02,2026-03-30,000858,000858.SZ,0.0,-0.001836,0.008989,0.014885,0.00029,-0.003383,0.007056,-0.008312,-0.013435,-0.010052,-0.00348,0.00087,-0.000193,-0.015465,-0.020394,-0.022038,-0.027257,-0.022038,-0.021168,-0.03151,-0.03151
20260330_000868_02,2026-03-30,000868,000868.SZ,0.0,0.0,0.0,-0.019523,-0.047722,-0.032538,-0.013015,-0.041215,-0.030369,-0.02603,-0.034707,-0.056399,-0.041215,-0.058568,-0.05423,-0.062907,-0.058568,-0.067245,-0.05423,-0.032538,-0.030369
20260330_002204_02,2026-03-30,002204,002204.SZ,0.0,0.001508,0.016591,-0.006033,-0.00905,0.003017,0.051282,0.021116,0.019608,0.016591,0.0181,0.016591,0.0181,0.013575,0.037707,0.040724,0.042232,0.039216,0.027149,0.028658,0.039216
20260330_002306_03,2026-03-30,002306,002306.SZ,0.0,-0.013043,0.034783,0.056522,0.047826,0.056522,0.056522,0.104348,0.082609,0.052174,0.047826,0.03913,0.047826,0.047826,0.026087,0.034783,0.017391,0.013043,0.004348,0.034783,0.056522
20260330_002940_01,2026-03-30,002940,002940.SZ,0.0,0.013423,0.114733,0.166187,0.072228,0.078939,0.052093,-0.002237,-0.00799,-0.045382,-0.026526,0.034196,0.137744,0.251518,0.271972,0.25024,0.271333,0.252796,0.275168,0.161074,0.129754
20260330_300149_04,2026-03-30,300149,300149.SZ,0.0,-0.000965,0.198842,0.22973,0.160232,0.125483,0.126448,0.088803,0.081081,0.065637,0.085907,0.118726,0.102317,0.070463,0.079151,0.043436,0.057915,0.028958,0.02027,0.013514,0.023166
20260330_300212_01,2026-03-30,300212,300212.SZ,0.0,-0.052239,-0.060531,-0.109453,-0.276949,-0.30597,-0.262852,-0.307629,-0.343284,-0.334992,-0.301824,-0.335821,-0.313433,-0.331675,-0.299337,-0.308458,-0.325041,-0.344942,-0.361526,-0.313433,-0.320896
20260330_300807_02,2026-03-30,300807,300807.SZ,0.0,-0.010341,0.008,0.011902,-0.017561,-0.009951,0.02439,0.030634,0.020488,0.021463,0.012683,0.045854,0.066341,0.093073,0.31161,0.160195,,,,,
20260330_600039_02,2026-03-30,600039,600039.SH,0.0,-0.00297,-0.063366,-0.049505,-0.055446,-0.060396,-0.041584,-0.068317,-0.068317,-0.085149,-0.066337,-0.059406,-0.048515,-0.042574,-0.022772,-0.011881,-0.008911,-0.005941,-0.009901,-0.09703,-0.106931
20260330_600135_02,2026-03-30,600135,600135.SH,0.0,0.005425,-0.012658,-0.051537,-0.146474,-0.128391,-0.073237,-0.090416,-0.109403,-0.086799,-0.079566,0.012658,-0.004521,0.006329,0.011754,0.017179,-0.003617,-0.026221,-0.056962,-0.05425,-0.097649
20260330_600338_02,2026-03-30,600338,600338.SH,0.0,-0.040045,-0.043993,-0.032149,-0.06881,-0.055838,-0.001692,-0.007332,0.005076,0.034405,0.077834,0.071066,0.156796,0.224478,0.204174,0.20079,0.285956,0.15736,0.272984,0.400451,0.41568
20260330_600522_01,2026-03-30,600522,600522.SH,0.0,0.037944,0.005864,0.011383,0.057951,0.043463,0.058986,0.083132,0.027941,-0.016212,-0.022766,-0.041049,-0.03415,-0.02932,0.06761,0.119007,0.201104,0.175233,0.145567,0.234219,0.207313
20260330_600988_02,2026-03-30,600988,600988.SH,0.0,0.004891,0.056125,0.047974,0.053796,0.017466,0.102934,0.067769,0.049837,0.028878,0.024918,0.008384,0.027014,0.011178,0.030275,0.032371,0.006521,-0.04122,-0.052399,-0.092222,-0.129716
20260330_601000_03,2026-03-30,601000,601000.SH,0.0,0.024017,0.037118,0.030568,0.028384,0.028384,0.021834,0.030568,0.037118,0.052402,0.032751,0.048035,0.052402,0.061135,0.052402,0.063319,0.058952,0.072052,0.061135,0.052402,0.067686
20260330_603239_01,2026-03-30,603239,603239.SH,0.0,0.018329,0.030691,0.026854,0.032396,0.116368,0.092498,0.098892,0.094203,0.059676,0.036658,0.024297,0.039216,0.030264,0.023018,0.028559,0.038789,-0.007246,0.037937,0.074169,0.063512
20260330_603456_01,2026-03-30,603456,603456.SH,0.0,0.007607,0.038034,0.033353,-0.002341,-0.014628,0.005851,0.007022,0.014628,-0.006437,0.009947,0.022235,0.017554,-0.004096,-0.007607,-0.02282,-0.008777,-0.032183,-0.12873,-0.179637,-0.17203
20260330_603881_03,2026-03-30,603881,603881.SH,0.0,0.000783,0.012272,-0.048042,-0.043081,-0.068407,0.024804,0.018277,0.040209,0.049347,0.075457,0.052219,0.098695,0.068146,0.030548,-0.005744,0.033159,0.013316,-0.009922,-0.02611,-0.044125
20260330_688418_03,2026-03-30,688418,688418.SH,0.0,-0.008142,-0.016284,-0.050048,-0.056513,-0.063697,0.007663,0.003113,-0.021073,0.022749,0.144636,0.130268,0.139847,0.141523,0.184148,0.221264,0.217433,0.118056,0.076389,0.069923,0.001197
20260331_000739_03,2026-03-31,000739,000739.SZ,0.0,0.032531,0.03365,-0.012903,-0.007291,0.0157,-0.003928,-0.00056,-0.019069,-0.017949,0.001119,0.012897,-0.002803,-0.036458,0.009534,0.031966,0.036453,0.029162,0.053843,0.054962,0.023229
20260331_000810_01,2026-03-31,000810,000810.SZ,0.0,-0.00183,-0.031107,-0.030192,-0.004575,0.05581,0.096066,0.097896,0.085087,0.091491,0.090576,0.091491,0.115279,0.112534,0.131747,0.174748,0.15828,0.15462,0.190302,0.168344,0.16011
20260331_000868_03,2026-03-31,000868,000868.SZ,0.0,0.0,-0.019523,-0.047722,-0.032538,-0.013015,-0.041215,-0.030369,-0.02603,-0.034707,-0.056399,-0.041215,-0.058568,-0.05423,-0.062907,-0.058568,-0.067245,-0.05423,-0.032538,-0.030369,-0.02603
20260331_000905_02,2026-03-31,000905,000905.SZ,0.0,-0.031329,-0.009314,-0.043184,-0.032176,0.003387,-0.019475,-0.045724,-0.03895,-0.062659,-0.07536,-0.066046,-0.07282,-0.060965,-0.0779,-0.085521,-0.081287,-0.099069,-0.088061,-0.083827,-0.086367
20260331_002120_05,2026-03-31,002120,002120.SZ,0.0,0.004438,-0.001479,-0.016272,-0.017751,0.001479,-0.014793,-0.005917,-0.02071,-0.026627,0.02071,0.029586,0.008876,0.076923,0.066568,0.085799,0.097633,0.093195,0.202663,0.170118,0.164201
20260331_002160_02,2026-03-31,002160,002160.SZ,0.0,-0.050186,-0.035316,-0.1171,-0.076208,-0.04461,-0.039033,-0.052045,-0.050186,-0.042751,-0.063197,-0.042751,-0.033457,-0.040892,-0.050186,-0.061338,-0.087361,-0.083643,-0.083643,-0.109665,-0.081784
20260331_002218_02,2026-03-31,002218,002218.SZ,0.0,-0.05772,-0.056277,-0.150072,-0.15873,-0.131313,-0.163059,-0.176046,-0.167388,-0.183261,-0.193362,-0.190476,-0.203463,-0.184704,-0.163059,-0.193362,-0.227994,-0.24531,-0.251082,-0.176046,-0.190476
20260331_002326_01,2026-03-31,002326,002326.SZ,0.0,0.019737,-0.005702,-0.02807,-0.025,0.015351,0.010088,0.031579,0.034211,0.098684,0.08114,0.084211,0.082018,0.075877,0.088596,0.095175,0.110088,0.15,0.19386,0.074561,0.078509
20260331_002629_04,2026-03-31,002629,002629.SZ,0.0,-0.001508,0.007541,0.007541,0.019608,0.003017,-0.00905,-0.015083,-0.003017,-0.031674,-0.024133,0.007541,0.010558,0.004525,0.060332,0.015083,0.004525,-0.028658,-0.012066,-0.022624,-0.010558
20260331_300416_01,2026-03-31,300416,300416.SZ,0.0,-0.000566,0.005659,-0.022071,-0.024901,0.007923,-0.000566,0.005093,0.013016,0.039049,0.037917,0.03339,0.036786,0.059989,0.049236,0.044143,-0.026599,-0.044709,-0.029428,-0.054895,-0.050368
20260331_300503_02,2026-03-31,300503,300503.SZ,0.0,0.063425,0.043629,0.019796,0.005382,0.056121,0.022871,0.009033,0.05074,0.08572,0.059004,0.083413,0.139535,0.200077,0.175091,0.210456,0.167596,0.222756,0.209495,0.249279,0.237747
20260331_300636_02,2026-03-31,300636,300636.SZ,0.0,0.008589,0.015951,-0.015951,0.002454,0.008589,-0.008589,-0.001227,-0.006135,-0.006135,0.008589,0.003681,-0.01227,-0.013497,-0.028221,-0.025767,-0.035583,-0.042945,-0.014724,-0.028221,-0.046626
20260331_600119_01,2026-03-31,600119,600119.SH,0.0,0.019704,-0.014778,-0.060755,-0.029557,-0.014778,-0.022989,-0.011494,0.001642,-0.01642,-0.034483,-0.014778,-0.021346,-0.009852,0.018062,-0.00821,-0.031199,-0.001642,-0.011494,-0.027915,0.009852
20260331_600268_02,2026-03-31,600268,600268.SH,0.0,0.012274,-0.01938,-0.093669,-0.120155,-0.052326,-0.041344,-0.036822,-0.04522,-0.040698,0.012274,0.004522,0.009044,0.049096,0.03876,0.021318,0.012274,-0.029716,-0.02907,-0.052326,-0.020672
20260331_600712_02,2026-03-31,600712,600712.SH,0.0,0.008052,-0.009662,-0.032206,-0.016103,0.006441,-0.022544,-0.028986,-0.041868,-0.025765,-0.045089,-0.032206,-0.038647,-0.049919,-0.05153,-0.056361,-0.072464,-0.074074,-0.045089,-0.05153,0.0
20260331_600829_02,2026-03-31,600829,600829.SH,0.0,0.013739,0.10893,0.089303,0.14524,0.078508,0.023553,0.031403,-0.032385,-0.039254,0.010795,-0.02159,-0.033366,-0.026497,-0.037291,-0.047105,-0.05103,-0.056919,-0.047105,-0.053974,-0.050049
20260331_603976_02,2026-03-31,603976,603976.SH,0.0,0.02048,0.023477,-0.008492,0.006494,0.012488,-0.006993,0.002997,-0.01049,-0.014486,0.00999,0.003497,-0.00999,-0.005994,-0.007992,0.021978,0.048951,0.048452,0.068931,0.06044,0.057443
20260401_000650_01,2026-04-01,000650,000650.SZ,0.0,0.005119,-0.005119,-0.001706,0.010239,0.0,0.0,-0.003413,-0.005119,0.008532,0.005119,-0.010239,-0.015358,-0.018771,-0.020478,-0.025597,-0.052901,-0.051195,-0.023891,-0.027304,-0.02901
20260401_002014_01,2026-04-01,002014,002014.SZ,0.0,-0.010806,-0.031588,-0.035744,-0.015794,-0.027431,-0.018288,-0.028263,-0.023275,-0.00665,-0.004156,-0.009975,0.0,-0.005819,-0.014963,-0.034081,-0.052369,-0.068163,-0.074813,-0.062344,-0.069825
20260401_002120_06,2026-04-01,002120,002120.SZ,0.0,-0.005891,-0.020619,-0.022091,-0.002946,-0.019146,-0.010309,-0.025037,-0.030928,0.0162,0.025037,0.004418,0.072165,0.061856,0.081001,0.092784,0.088365,0.197349,0.164948,0.159057,0.157585
20260401_002326_02,2026-04-01,002326,002326.SZ,0.0,-0.024946,-0.046882,-0.043871,-0.004301,-0.009462,0.011613,0.014194,0.077419,0.060215,0.063226,0.061075,0.055054,0.067527,0.073978,0.088602,0.127742,0.170753,0.053763,0.057634,0.052043
20260401_002629_05,2026-04-01,002629,002629.SZ,0.0,0.009063,0.009063,0.021148,0.004532,-0.007553,-0.013595,-0.001511,-0.030211,-0.022659,0.009063,0.012085,0.006042,0.061934,0.016616,0.006042,-0.02719,-0.010574,-0.021148,-0.009063,-0.022659
20260401_002745_02,2026-04-01,002745,002745.SZ,0.0,-0.027618,-0.050633,-0.049482,-0.001151,-0.009206,-0.008055,-0.028769,-0.036824,-0.032221,-0.03107,0.0,0.005754,-0.008055,0.034522,0.021864,0.013809,0.019563,0.080552,0.087457,0.09206
20260401_300601_02,2026-04-01,300601,300601.SZ,0.0,-0.010431,-0.039638,-0.028512,-0.006259,-0.032684,-0.013908,-0.02573,-0.012517,-0.006954,-0.009736,-0.021558,-0.030598,-0.036857,0.020862,-0.00765,-0.023644,-0.022253,-0.015299,-0.014604,-0.019471
20260401_600176_01,2026-04-01,600176,600176.SH,0.0,-0.003112,0.009335,0.024115,0.063788,0.08907,0.135356,0.24893,0.262933,0.209646,0.283547,0.302995,0.233372,0.234928,0.254376,0.303773,0.283547,0.300661,0.34189,0.388565,0.34189
20260401_600724_02,2026-04-01,600724,600724.SH,0.0,-0.012012,-0.036036,0.003003,0.028529,0.043544,0.042042,0.022523,0.016517,0.012012,0.016517,0.040541,0.073574,0.102102,0.094595,0.093093,0.066066,0.057057,0.057057,0.045045,0.046547
20260401_600754_04,2026-04-01,600754,600754.SH,0.0,-0.035959,-0.054795,-0.069863,-0.033219,-0.056164,-0.058562,-0.059589,-0.080479,-0.069178,-0.044863,-0.073288,-0.070548,-0.077397,-0.100685,-0.092123,-0.112671,-0.133219,-0.137671,-0.092808,-0.124658
20260401_603048_02,2026-04-01,603048,603048.SH,0.0,-0.008664,-0.03876,-0.02508,0.005472,0.016416,0.048792,0.030096,0.021888,0.012768,0.021432,0.00912,0.05244,0.054264,0.045144,0.022344,0.01824,0.019608,-0.000456,0.00684,0.067487
20260402_000568_02,2026-04-02,000568,000568.SZ,0.0,-0.015949,-0.023311,-0.008777,-0.029823,-0.032559,-0.033314,-0.025953,-0.027086,-0.027463,-0.044923,-0.050113,-0.050491,-0.053983,-0.038788,-0.031427,-0.052945,-0.05436,-0.039921,-0.055304,-0.072008
20260402_002007_03,2026-04-02,002007,002007.SZ,0.0,-0.016824,-0.006729,0.006057,-0.010094,0.003365,-0.005384,0.005384,0.010767,0.014132,0.012113,0.005384,0.004711,0.002019,-0.008748,-0.016824,-0.026918,-0.026245,-0.021534,-0.02961,-0.026918
20260402_002233_01,2026-04-02,002233,002233.SZ,0.0,-0.025641,-0.018163,0.006413,0.008554,0.003206,0.005347,-0.006403,-0.017087,-0.009609,-0.028847,-0.020293,-0.019228,-0.01175,0.016032,0.003206,0.010684,0.04701,0.020304,-0.131441,-0.108103
20260402_002353_02,2026-04-02,002353,002353.SZ,0.0,-0.005833,-0.058704,0.035463,0.041574,0.087593,0.034537,0.025463,0.013704,0.076852,0.122037,0.092778,0.084722,0.131111,0.207315,0.212963,0.197222,0.157685,0.178241,0.268519,0.389259
20260402_002602_03,2026-04-02,002602,002602.SZ,0.0,0.004125,0.022392,0.038892,-0.008839,-0.004125,-0.042428,-0.04066,-0.011786,0.020625,0.013553,-0.005893,-0.008839,-0.007661,-0.025339,-0.035357,-0.01591,0.01591,0.035946,-0.05657,-0.05716
20260402_300705_02,2026-04-02,300705,300705.SZ,0.0,-0.025395,-0.02059,-0.012354,-0.024022,-0.021963,-0.038435,-0.039121,-0.02059,-0.026767,-0.043926,-0.049417,-0.05628,-0.052848,-0.063143,-0.066575,-0.113246,-0.118737,-0.111874,-0.118051,-0.119423
