event_uid,event_date,symbol,ts_code,rel_ret_d0,rel_ret_d1,rel_ret_d2,rel_ret_d3,rel_ret_d4,rel_ret_d5,rel_ret_d6,rel_ret_d7,rel_ret_d8,rel_ret_d9,rel_ret_d10,rel_ret_d11,rel_ret_d12,rel_ret_d13,rel_ret_d14,rel_ret_d15,rel_ret_d16,rel_ret_d17,rel_ret_d18,rel_ret_d19,rel_ret_d20,rel_ret_d21,rel_ret_d22,rel_ret_d23,rel_ret_d24,rel_ret_d25,rel_ret_d26,rel_ret_d27,rel_ret_d28,rel_ret_d29,rel_ret_d30,rel_ret_d31,rel_ret_d32,rel_ret_d33,rel_ret_d34,rel_ret_d35,rel_ret_d36,rel_ret_d37,rel_ret_d38,rel_ret_d39,rel_ret_d40,rel_ret_d41,rel_ret_d42,rel_ret_d43,rel_ret_d44,rel_ret_d45,rel_ret_d46,rel_ret_d47,rel_ret_d48,rel_ret_d49,rel_ret_d50,rel_ret_d51,rel_ret_d52,rel_ret_d53,rel_ret_d54,rel_ret_d55,rel_ret_d56,rel_ret_d57,rel_ret_d58,rel_ret_d59,rel_ret_d60
20260123_601108_01,2026-01-23,601108,601108.SH,0.0,0.042999,0.020948,0.017641,0.042999,0.026461,-0.019846,-0.020948,-0.006615,-0.00441,-0.022051,-0.002205,-0.017641,-0.014333,-0.024256,-0.045204,-0.044101,-0.034179,-0.047409,-0.041896,-0.056229,-0.071665,-0.089305,-0.089305,-0.076075,-0.090408,-0.07387,-0.07387,-0.07387,-0.084895,-0.0871,-0.084895,-0.084895,-0.097023,-0.116869,-0.168688,-0.16097,-0.148842,-0.162073,-0.154355,-0.15656,-0.159868,-0.137817,-0.149945,-0.151047,-0.14333,-0.083793,-0.103638,-0.090408,-0.076075,-0.070562,-0.07828,-0.083793,-0.083793,-0.085998,-0.094818,-0.080485,-0.09151,-0.084895,-0.098126,-0.093716
20260123_603030_03,2026-01-23,603030,603030.SH,0.0,0.023026,-0.009868,-0.039474,-0.046053,-0.055921,-0.085526,-0.078947,-0.072368,-0.055921,-0.046053,-0.039474,-0.046053,-0.046053,-0.059211,-0.075658,-0.052632,-0.036184,-0.065789,-0.065789,-0.101974,-0.141447,-0.144737,-0.134868,-0.111842,-0.121711,-0.108553,-0.121711,-0.134868,-0.138158,-0.131579,-0.138158,-0.141447,-0.167763,-0.194079,-0.236842,-0.190789,-0.171053,-0.197368,-0.190789,-0.184211,-0.197368,-0.197368,-0.220395,-0.266447,-0.240132,-0.194079,-0.203947,-0.210526,-0.203947,-0.207237,-0.230263,-0.217105,-0.233553,-0.230263,-0.154605,-0.161184,-0.1875,-0.207237,-0.203947,-0.223684
20260123_603717_02,2026-01-23,603717,603717.SH,0.0,-0.013977,-0.027954,-0.038119,-0.036849,-0.005083,-0.024142,-0.029225,-0.006353,-0.007624,-0.012706,0.011436,0.007624,0.002541,-0.026684,-0.015248,0.001271,-0.007624,-0.006353,0.003812,-0.050826,-0.07878,-0.07751,-0.074968,-0.033037,-0.041931,-0.016518,-0.024142,-0.050826,-0.057179,-0.05972,-0.081321,-0.069886,-0.102922,-0.148666,-0.194409,-0.144854,-0.119441,-0.147395,-0.138501,-0.121982,-0.143583,-0.120712,-0.147395,-0.181703,-0.153748,-0.142313,-0.17662,-0.167726,-0.15629,-0.134689,-0.105464,-0.120712,-0.138501,-0.135959,-0.143583,-0.135959,-0.149936,-0.148666,-0.134689,-0.141042
20260123_605117_03,2026-01-23,605117,605117.SH,0.0,0.061116,0.065861,0.022368,-0.024401,-0.051401,-0.059986,-0.001356,0.020673,-0.022368,-0.01638,0.052192,0.075689,0.091279,0.092408,0.068685,0.042363,0.112291,0.110822,0.180524,0.298577,0.377768,0.391889,0.360145,0.309761,0.406462,0.354383,0.489833,0.536263,0.515364,0.468595,0.422729,0.444645,0.446114,0.589471,0.54756,0.525983,0.474243,0.482716,0.466674,0.470063,0.485088,0.435156,0.389516,0.37709,0.408156,0.392906,0.433687,0.577045,0.659964,0.632399,0.539765,0.581451,0.626638,0.616245,0.615567,0.640307,0.680976,0.658608,0.589471,0.581225
20260126_300024_03,2026-01-26,300024,300024.SZ,0.0,-0.021921,-0.056367,-0.0762,-0.092902,-0.11691,-0.09238,-0.097077,-0.106994,-0.101775,-0.081942,-0.078288,-0.083507,-0.08142,-0.071503,-0.064718,-0.06785,-0.083507,-0.086639,-0.113257,-0.158142,-0.151879,-0.14666,-0.141441,-0.144572,-0.133612,-0.138831,-0.149791,-0.139875,-0.129436,-0.133612,-0.138831,-0.158142,-0.191023,-0.232255,-0.216075,-0.213466,-0.223382,-0.218163,-0.228079,-0.232255,-0.219729,-0.23904,-0.258873,-0.257307,-0.213987,-0.234864,-0.221294,-0.222338,-0.216075,-0.224948,-0.216597,-0.215553,-0.208768,-0.218685,-0.218685,-0.228601,-0.250522,-0.227557,-0.250522,-0.235386
20260126_600153_02,2026-01-26,600153,600153.SH,0.0,-0.003212,0.002152,0.034303,0.022515,-0.008565,0.003222,0.038586,0.039657,0.020364,0.034303,0.037515,-0.005962,-0.007012,-0.025906,-0.017509,0.016081,0.007684,0.01923,0.02028,0.009783,-0.016459,-0.022757,-0.016459,-0.036403,-0.030105,-0.029055,-0.021707,-0.008061,0.015031,0.007684,-0.000714,-0.017509,-0.0448,-0.081538,-0.064744,-0.055297,-0.050048,-0.050048,-0.052148,-0.067893,-0.069992,-0.062644,-0.079439,-0.086787,-0.067893,-0.083638,-0.07734,-0.088886,-0.072091,-0.053197,-0.059495,-0.055297,-0.083638,-0.07629,-0.064744,-0.063694,-0.060545,-0.055297,-0.002813,-0.01121
20260126_600518_03,2026-01-26,600518,600518.SH,0.0,-0.015306,-0.020408,-0.020408,-0.030612,-0.035714,-0.035714,-0.02551,-0.030612,-0.020408,-0.020408,-0.015306,-0.020408,-0.030612,-0.035714,-0.02551,-0.015306,-0.02551,-0.015306,-0.030612,-0.040816,-0.05102,-0.05102,-0.040816,-0.045918,-0.040816,-0.045918,-0.035714,-0.040816,-0.045918,-0.040816,-0.045918,-0.061224,-0.086735,-0.132653,-0.117347,-0.096939,-0.112245,-0.102041,-0.102041,-0.096939,-0.091837,-0.066327,-0.107143,-0.096939,-0.086735,-0.102041,-0.102041,-0.107143,-0.107143,-0.096939,-0.102041,-0.107143,-0.107143,-0.112245,-0.112245,-0.122449,-0.122449,-0.127551,-0.127551,-0.117347
20260126_689009_01,2026-01-26,689009,689009.SH,0.0,0.004122,-0.017921,-0.024194,-0.072401,-0.102867,-0.101971,-0.100717,-0.058423,-0.045699,-0.047312,-0.047133,-0.039785,-0.051792,-0.063262,-0.055914,-0.056452,-0.086201,-0.087814,-0.12043,-0.150717,-0.14552,-0.150538,-0.136201,-0.160932,-0.146595,-0.148387,-0.161111,-0.114695,-0.122043,-0.107527,-0.10914,-0.123477,-0.116308,-0.094982,-0.12724,-0.138889,-0.167563,-0.166487,-0.198387,-0.207527,-0.194803,-0.220789,-0.206631,-0.205914,-0.187276,-0.195161,-0.19767,-0.213978,-0.212545,-0.190323,-0.179032,-0.191756,-0.181541,-0.194982,-0.18405,-0.214158,-0.226882,-0.204301,-0.218638,-0.184588
20260127_300628_03,2026-01-27,300628,300628.SZ,0.0,0.00976,0.016882,0.012134,-0.022158,0.016355,-0.008177,-0.030071,-0.03904,-0.030071,-0.030335,-0.026642,-0.023213,-0.047217,-0.028225,-0.029807,-0.008177,-0.008705,-0.047481,-0.080717,-0.090214,-0.074387,-0.066737,-0.088631,-0.074123,-0.077025,-0.086784,-0.097863,-0.104985,-0.112371,-0.106832,-0.096544,-0.090741,-0.132155,-0.130836,-0.130309,-0.159588,-0.154049,-0.141124,-0.136376,-0.132155,-0.132683,-0.131364,-0.128198,-0.086521,-0.093115,-0.085466,-0.048008,-0.050646,-0.069111,-0.059087,-0.059087,-0.052229,-0.057241,-0.002902,-0.016618,-0.016355,-0.013453,-0.02928,-0.02928,-0.036402
20260128_000568_02,2026-01-28,000568,000568.SZ,0.0,0.099965,0.058762,0.068395,0.071022,0.106051,0.098695,0.075663,0.062177,0.035029,0.03284,0.012523,0.01804,-0.0148,-0.011122,-0.027936,-0.032315,-0.052719,-0.058587,-0.09239,-0.08985,-0.071898,-0.080392,-0.079867,-0.082231,-0.078904,-0.055434,-0.048778,-0.053069,-0.064279,-0.076977,-0.078728,-0.102899,-0.094579,-0.090638,-0.107628,-0.091164,-0.077853,-0.083282,-0.069446,-0.072073,-0.086873,-0.093703,-0.080217,-0.099746,-0.102286,-0.102986,-0.096156,-0.097206,-0.097557,-0.113758,-0.118574,-0.118925,-0.122165,-0.108066,-0.101235,-0.121202,-0.122515,-0.109116,-0.123391,-0.138891
20260128_000858_03,2026-01-28,000858,000858.SZ,0.0,0.1,0.042701,0.065442,0.065343,0.077656,0.081331,0.062562,0.066137,0.057597,0.053029,0.038928,0.053227,0.04429,0.044389,0.031579,0.033267,0.025025,0.018371,0.003178,0.007448,0.016882,0.008143,0.013406,0.014697,0.015591,0.022344,0.038133,0.040616,0.02999,0.018173,0.016882,-0.004667,0.006356,0.017378,0.00576,0.019364,0.027408,0.025521,0.036643,0.042701,0.027706,0.023932,0.034657,0.018868,0.013605,0.01708,0.023833,0.028302,0.02721,0.011519,0.006455,0.004767,-0.000596,0.004767,0.00566,-0.004965,-0.004965,-0.023436,-0.035948,-0.083813
20260128_002035_03,2026-01-28,002035,002035.SZ,0.0,0.020929,0.014497,-0.001616,-0.001616,-0.011376,-0.006623,-0.01296,-0.00187,-0.005038,-0.009791,-0.019297,-0.02405,-0.009791,-0.006623,-0.00187,0.004468,-0.006623,-0.022466,-0.044647,-0.041478,-0.028803,-0.030388,-0.02405,-0.019297,-0.022466,-0.006623,-0.016129,-0.014544,-0.017713,-0.022466,-0.036725,-0.092177,-0.041478,0.010805,0.020311,0.031402,0.086853,0.061504,0.053582,0.080516,0.064673,0.061504,0.036155,-0.036725,0.010805,-0.022466,0.020311,0.017142,0.017142,0.002883,0.006052,-0.003454,-0.017713,-0.02405,-0.044647,-0.058906,-0.065243,-0.058906,-0.066827,-0.058906
20260128_002629_04,2026-01-28,002629,002629.SZ,0.0,0.060703,-0.017572,-0.030351,-0.031949,-0.027157,-0.033546,0.003195,-0.00639,0.0,0.043131,-0.011182,0.0,0.065495,0.063898,0.035144,0.070288,0.177316,0.295527,0.166134,0.107029,0.067093,0.076677,0.041534,0.030351,-0.00639,-0.003195,0.01278,0.113419,0.121406,0.06869,0.020767,0.023962,-0.019169,0.047923,0.003195,0.044728,0.046326,0.059105,0.057508,0.067093,0.067093,0.079872,0.0623,0.049521,0.043131,0.055911,0.025559,0.033546,0.067093,0.070288,0.063898,0.123003,0.07508,0.063898,0.028754,0.046326,0.035144,0.047923,0.033546,0.007987
20260128_300315_01,2026-01-28,300315,300315.SZ,0.0,0.037288,0.025424,-0.025424,0.033898,0.00678,-0.005085,-0.013559,0.040678,0.101695,0.069492,0.061017,0.025424,-0.013559,-0.011864,-0.020339,-0.015254,-0.069492,-0.122034,-0.130508,-0.115254,-0.115254,-0.115254,-0.10339,-0.110169,-0.040678,-0.09322,-0.10678,-0.105085,-0.101695,-0.118644,-0.150847,-0.19661,-0.172881,-0.162712,-0.188136,-0.171186,-0.171186,-0.188136,-0.169492,-0.189831,-0.215254,-0.210169,-0.155932,-0.183051,-0.132203,-0.159322,-0.157627,-0.164407,-0.157627,-0.166102,-0.164407,-0.167797,-0.174576,-0.189831,-0.20339,-0.188136,-0.172881,-0.159322,-0.150847,-0.138983
20260128_600622_03,2026-01-28,600622,600622.SH,0.0,0.024138,-0.010345,-0.024138,-0.010345,0.013793,0.017241,0.006897,0.031034,0.024138,0.02069,-0.003448,-0.017241,-0.006897,0.031034,-0.003448,-0.003448,-0.02069,-0.037931,-0.044828,-0.037931,-0.027586,-0.037931,-0.031034,-0.031034,-0.034483,-0.034483,-0.031034,-0.017241,-0.044828,-0.07931,-0.089655,-0.144828,-0.124138,-0.110345,-0.12069,-0.113793,-0.113793,-0.117241,-0.117241,-0.134483,-0.144828,-0.137931,-0.113793,-0.127586,-0.113793,-0.086207,-0.068966,-0.1,-0.1,-0.1,-0.110345,-0.113793,-0.113793,-0.127586,-0.127586,-0.117241,-0.12069,-0.1,-0.07931,-0.068966
20260128_600702_02,2026-01-28,600702,600702.SH,0.0,0.100037,0.04105,0.062315,0.062315,0.078957,0.098558,0.058617,0.058802,0.029956,0.022929,0.002589,-0.01054,-0.017197,-0.006657,-0.021635,-0.018121,-0.056398,-0.049371,-0.084874,-0.085429,-0.07267,-0.084689,-0.077663,-0.07267,-0.075444,-0.070821,-0.051036,-0.066383,-0.079512,-0.10466,-0.128143,-0.181953,-0.169564,-0.163462,-0.185281,-0.162722,-0.164756,-0.163831,-0.155325,-0.158654,-0.183432,-0.186575,-0.157729,-0.176405,-0.166605,-0.171967,-0.151257,-0.14497,-0.131472,-0.150148,-0.148854,-0.15699,-0.154956,-0.141087,-0.157914,-0.171228,-0.178624,-0.172337,-0.181768,-0.189164
20260128_600757_02,2026-01-28,600757,600757.SH,0.0,0.018868,0.021088,0.00111,0.009989,0.017758,0.022198,0.008879,0.025527,0.053274,0.029967,0.017758,0.012209,0.012209,0.022198,0.016648,0.017758,0.007769,-0.00222,-0.024417,-0.023307,-0.009989,-0.00444,-0.00222,0.013319,0.016648,0.014428,0.022198,0.015538,0.017758,0.014428,-0.00111,-0.061043,-0.045505,-0.023307,-0.039956,-0.034406,-0.024417,-0.019978,-0.014428,-0.017758,-0.025527,-0.026637,0.00444,0.009989,0.023307,0.011099,-0.00111,0.007769,-0.022198,-0.028857,-0.029967,-0.034406,-0.034406,-0.026637,-0.027747,-0.041065,-0.033296,-0.034406,-0.044395,-0.042175
20260128_601990_03,2026-01-28,601990,601990.SH,0.0,0.002481,-0.013648,-0.028536,-0.023573,-0.01737,-0.014888,-0.019851,-0.013648,-0.01737,-0.01861,-0.023573,-0.031017,-0.027295,-0.01861,-0.023573,-0.021092,-0.037221,-0.050868,-0.066998,-0.064516,-0.050868,-0.057072,-0.049628,-0.052109,-0.05335,-0.054591,-0.054591,-0.052109,-0.054591,-0.065757,-0.080645,-0.116625,-0.098015,-0.094293,-0.1067,-0.099256,-0.091811,-0.090571,-0.088089,-0.096774,-0.10794,-0.104218,-0.080645,-0.099256,-0.085608,-0.083127,-0.079404,-0.080645,-0.078164,-0.079404,-0.081886,-0.086849,-0.08933,-0.094293,-0.102978,-0.104218,-0.095533,-0.093052,-0.088089,-0.084367
20260129_000029_01,2026-01-29,000029,000029.SZ,0.0,0.005007,0.017751,0.04051,0.039599,0.050523,0.005917,0.017751,-0.012289,0.056441,0.050979,0.055075,0.048703,0.071461,0.055985,0.056441,0.037779,-0.005462,-0.038689,-0.035048,-0.008648,-0.029586,0.00091,-0.009558,-0.050068,-0.060992,-0.04233,-0.053254,-0.047792,-0.078289,-0.106054,-0.153391,-0.121985,-0.105143,-0.133364,-0.125626,-0.115157,-0.129722,-0.116067,-0.111516,-0.122895,-0.131543,-0.08284,-0.089213,-0.072827,-0.09604,-0.091488,-0.101957,-0.082385,-0.072827,-0.091488,-0.092854,-0.083295,-0.074647,-0.08193,-0.055985,-0.073737,-0.046427,-0.032317,-0.037779,-0.0264
20260129_000735_03,2026-01-29,000735,000735.SZ,0.0,0.03936,-0.01845,-0.03075,-0.03198,-0.03813,-0.04797,-0.03198,-0.04797,-0.04674,-0.065191,-0.060271,-0.054121,-0.04059,-0.050431,-0.03567,-0.055351,-0.067651,-0.065191,-0.077491,-0.04551,-0.063961,-0.059041,-0.061501,-0.0492,-0.062731,-0.054121,-0.067651,-0.087331,-0.110701,-0.134071,-0.183272,-0.163592,-0.161132,-0.177122,-0.159902,-0.159902,-0.178352,-0.173432,-0.170972,-0.212792,-0.185732,-0.169742,-0.189422,-0.184502,-0.168512,-0.152522,-0.147601,-0.146371,-0.148831,-0.120541,-0.142681,-0.146371,-0.162362,-0.177122,-0.190652,-0.228782,-0.211562,-0.190652,-0.189422,-0.198032
20260129_000799_02,2026-01-29,000799,000799.SZ,0.0,-0.000528,0.034301,0.01759,0.051891,0.030079,-0.008267,-0.007916,-0.041161,-0.051187,-0.067898,-0.082674,-0.090765,-0.083377,-0.097801,-0.099208,-0.140369,-0.133157,-0.183993,-0.183817,-0.171504,-0.181003,-0.169921,-0.17168,-0.171152,-0.167458,-0.140018,-0.161126,-0.183465,-0.21073,-0.23219,-0.258575,-0.244855,-0.237291,-0.254705,-0.238347,-0.240281,-0.247493,-0.235532,-0.241513,-0.271592,-0.263149,-0.238698,-0.253298,-0.240985,-0.238171,-0.226385,-0.230255,-0.227968,-0.241689,-0.234477,-0.243096,-0.243975,-0.221636,-0.245383,-0.260158,-0.275638,-0.251539,-0.248901,-0.246614,-0.238347
20260129_002654_03,2026-01-29,002654,002654.SZ,0.0,0.03634,-0.067489,-0.077872,-0.095393,-0.097988,-0.107722,-0.091499,-0.086957,-0.092797,-0.094095,-0.067489,-0.009085,0.007138,-0.004543,-0.009085,-0.04867,-0.131733,-0.127839,-0.090201,-0.04218,-0.044127,-0.014925,0.04218,0.032446,0.001947,0.044127,0.007787,0.075925,0.027904,-0.0305,-0.111616,-0.03634,-0.03634,-0.072031,-0.062297,-0.067489,-0.125892,-0.110318,-0.159637,-0.19403,-0.162881,-0.113563,-0.09669,-0.088254,-0.077872,-0.057755,-0.046723,-0.0305,-0.007138,0.034393,0.006489,0.000649,-0.043478,-0.064893,-0.081116,-0.086308,-0.108371,-0.057755,-0.022064,-0.021415
20260129_300458_02,2026-01-29,300458,300458.SZ,0.0,0.033669,-0.037486,-0.019305,-0.048486,-0.071157,-0.071606,-0.057463,-0.056791,-0.062851,-0.051852,-0.058137,-0.043771,-0.041077,-0.036588,-0.042874,-0.088889,-0.143435,-0.144781,-0.140292,-0.122111,-0.135803,-0.120314,-0.131089,-0.145903,-0.155555,-0.138272,-0.153535,-0.143883,-0.171717,-0.193491,-0.191021,-0.190349,-0.185635,-0.220875,-0.213469,-0.221774,-0.223569,-0.221774,-0.25477,-0.267564,-0.261952,-0.202246,-0.21706,-0.137149,-0.152863,-0.139618,-0.154658,-0.144781,-0.138946,-0.111112,-0.1266,-0.074074,-0.070708,-0.056342,-0.023569,-0.06128,-0.066891,-0.333469,-0.329559,-0.31634
20260129_300833_03,2026-01-29,300833,300833.SZ,0.0,0.019333,-0.005333,0.030444,0.007111,-0.001111,0.004222,0.016,0.007778,0.026222,0.009333,-0.064889,-0.068889,-0.060222,-0.048222,-0.054889,-0.093778,-0.087333,-0.127556,-0.11,-0.188,-0.221778,-0.205778,-0.19,-0.197111,-0.19,-0.190444,-0.191556,-0.188667,-0.222444,-0.229111,-0.270444,-0.26,-0.244444,-0.266889,-0.264889,-0.276,-0.275556,-0.253333,-0.273333,-0.288889,-0.277778,-0.240444,-0.258889,-0.245111,-0.242222,-0.248222,-0.261111,-0.246222,-0.238667,-0.222222,-0.219111,-0.223556,-0.238667,-0.231111,-0.220889,-0.207111,-0.202222,-0.170667,-0.152667,-0.153111
20260130_000029_02,2026-01-30,000029,000029.SZ,0.0,0.012681,0.035326,0.03442,0.04529,0.000906,0.012681,-0.01721,0.051178,0.045743,0.049819,0.043478,0.066123,0.050725,0.051178,0.032609,-0.010417,-0.043478,-0.039855,-0.013587,-0.03442,-0.004076,-0.014493,-0.054801,-0.06567,-0.047101,-0.057971,-0.052536,-0.08288,-0.110507,-0.157609,-0.126359,-0.109601,-0.137681,-0.129982,-0.119565,-0.134058,-0.120471,-0.115942,-0.127264,-0.13587,-0.087409,-0.09375,-0.077446,-0.100543,-0.096014,-0.106431,-0.086957,-0.077446,-0.096014,-0.097373,-0.087862,-0.079257,-0.086504,-0.060688,-0.078351,-0.051178,-0.037138,-0.042572,-0.03125,-0.008605
20260130_000062_01,2026-01-30,000062,000062.SZ,0.0,-0.037799,-0.028253,-0.052691,-0.068729,-0.077129,-0.064529,-0.059183,-0.06949,-0.067202,-0.071402,-0.054983,-0.05651,-0.051545,-0.03398,-0.072163,-0.111493,-0.119893,-0.115312,-0.102709,-0.101182,-0.09049,0.000385,-0.011834,0.000765,0.022911,0.04391,0.055364,0.015273,-0.017565,0.000385,0.02253,0.045822,0.01833,0.06071,0.0084,-0.05651,-0.0042,-0.071017,-0.061856,0.032076,0.080948,0.106532,0.091259,0.095459,0.090874,0.06911,0.092786,0.136312,0.190149,0.132877,0.246278,0.19206,0.311188,0.442153,0.382209,0.357444,0.405801,0.404278,0.426363,0.353255
20260130_000735_04,2026-01-30,000735,000735.SZ,0.0,-0.055621,-0.067456,-0.068639,-0.074556,-0.084024,-0.068639,-0.084024,-0.08284,-0.100592,-0.095858,-0.089941,-0.076923,-0.086391,-0.072189,-0.091124,-0.102959,-0.100592,-0.112426,-0.081657,-0.099408,-0.094675,-0.097041,-0.085207,-0.098225,-0.089941,-0.102959,-0.121893,-0.144379,-0.166864,-0.214201,-0.195266,-0.192899,-0.208284,-0.191716,-0.191716,-0.209467,-0.204734,-0.202367,-0.242604,-0.216568,-0.201183,-0.220118,-0.215385,-0.2,-0.184615,-0.179882,-0.178698,-0.181065,-0.153846,-0.175148,-0.178698,-0.194083,-0.208284,-0.221302,-0.257988,-0.24142,-0.221302,-0.220118,-0.228402,-0.224852
20260130_000799_03,2026-01-30,000799,000799.SZ,0.0,0.034847,0.018127,0.052446,0.030623,-0.007744,-0.007392,-0.040655,-0.050686,-0.067406,-0.082189,-0.090285,-0.082893,-0.097325,-0.098733,-0.139916,-0.1327,-0.183562,-0.183386,-0.171067,-0.18057,-0.169483,-0.171243,-0.170715,-0.167019,-0.139564,-0.160683,-0.183034,-0.210313,-0.231785,-0.258184,-0.244456,-0.236888,-0.254312,-0.237944,-0.23988,-0.247096,-0.235128,-0.241112,-0.271207,-0.26276,-0.238296,-0.252904,-0.240584,-0.237768,-0.225977,-0.229849,-0.227561,-0.241288,-0.234073,-0.242696,-0.243576,-0.221225,-0.244984,-0.259768,-0.275255,-0.251144,-0.248504,-0.246216,-0.237944,-0.232841
20260130_002654_04,2026-01-30,002654,002654.SZ,0.0,-0.100188,-0.110207,-0.127113,-0.129618,-0.139011,-0.123356,-0.118973,-0.124609,-0.125861,-0.100188,-0.043832,-0.028178,-0.039449,-0.043832,-0.082029,-0.162179,-0.158422,-0.122104,-0.075767,-0.077646,-0.049468,0.005636,-0.003757,-0.033187,0.007514,-0.027552,0.038197,-0.00814,-0.064496,-0.142768,-0.070131,-0.070131,-0.104571,-0.095178,-0.100188,-0.156544,-0.141515,-0.189105,-0.222292,-0.192235,-0.144646,-0.128366,-0.120225,-0.110207,-0.090795,-0.08015,-0.064496,-0.041954,-0.001879,-0.028804,-0.03444,-0.077019,-0.097683,-0.113338,-0.118347,-0.139637,-0.090795,-0.056356,-0.055729,-0.063244
20260130_002837_01,2026-01-30,002837,002837.SZ,0.0,-0.029722,0.025984,-0.006356,-0.072156,-0.068231,-0.029629,-0.029909,-0.070007,0.022993,0.057482,0.019721,0.025516,0.062716,0.014113,0.037947,-0.042901,-0.042153,-0.045705,-0.053183,-0.093373,-0.072811,-0.06337,-0.084307,-0.091317,-0.017852,-0.053369,-0.002897,-0.027292,-0.0186,-0.084027,-0.080288,-0.079353,-0.1073,-0.129545,-0.16095,-0.211609,-0.185157,-0.226376,-0.218338,-0.207029,-0.14478,-0.129919,-0.074213,-0.038602,0.026171,-0.015702,-0.007571,0.034396,0.131695,0.018506,-0.026077,-0.058977,-0.110104,-0.10272,-0.132255,-0.11674,-0.115805,-0.086176,-0.041686,-0.044023
20260130_300458_03,2026-01-30,300458,300458.SZ,0.0,-0.068837,-0.051249,-0.079479,-0.101412,-0.101846,-0.088164,-0.087514,-0.093377,-0.082735,-0.088816,-0.074918,-0.072312,-0.067969,-0.07405,-0.118566,-0.171335,-0.172637,-0.168295,-0.150706,-0.163952,-0.148968,-0.159391,-0.173723,-0.183061,-0.16634,-0.181106,-0.171769,-0.198697,-0.219761,-0.217371,-0.216721,-0.21216,-0.246253,-0.239088,-0.247123,-0.248859,-0.247123,-0.279044,-0.291421,-0.285992,-0.228231,-0.242562,-0.165254,-0.180456,-0.167643,-0.182192,-0.172637,-0.166992,-0.140065,-0.155049,-0.104234,-0.100977,-0.08708,-0.055374,-0.091856,-0.097285,-0.355179,-0.351397,-0.338608,-0.342031
20260130_300458_04,2026-01-30,300458,300458.SZ,0.0,-0.068837,-0.051249,-0.079479,-0.101412,-0.101846,-0.088164,-0.087514,-0.093377,-0.082735,-0.088816,-0.074918,-0.072312,-0.067969,-0.07405,-0.118566,-0.171335,-0.172637,-0.168295,-0.150706,-0.163952,-0.148968,-0.159391,-0.173723,-0.183061,-0.16634,-0.181106,-0.171769,-0.198697,-0.219761,-0.217371,-0.216721,-0.21216,-0.246253,-0.239088,-0.247123,-0.248859,-0.247123,-0.279044,-0.291421,-0.285992,-0.228231,-0.242562,-0.165254,-0.180456,-0.167643,-0.182192,-0.172637,-0.166992,-0.140065,-0.155049,-0.104234,-0.100977,-0.08708,-0.055374,-0.091856,-0.097285,-0.355179,-0.351397,-0.338608,-0.342031
20260130_300570_01,2026-01-30,300570,300570.SZ,0.0,-0.076259,0.005196,0.038289,-0.068585,-0.034692,0.101039,0.098801,0.066667,0.231415,0.145004,0.182814,0.113589,0.148681,0.086011,0.11295,0.085132,0.055076,0.031095,0.020783,-0.034532,0.039648,0.03757,0.058114,0.022382,0.008074,-0.090008,-0.060751,-0.06267,-0.047482,-0.107434,-0.083133,-0.047082,-0.06219,-0.054596,-0.06307,-0.139408,-0.113349,-0.104556,-0.100639,-0.080576,-0.017186,0.0255,0.016387,0.091926,0.090488,0.039408,0.0753,0.128857,0.098721,0.143885,0.16307,0.079376,0.071942,0.197602,0.140048,0.105276,0.086491,0.15004,0.19944,0.295763
20260130_301257_02,2026-01-30,301257,301257.SZ,0.0,-0.015067,0.009471,0.033003,-0.006457,-0.004879,0.03286,0.025829,-0.015928,-0.006888,-0.015928,-0.041469,-0.031855,-0.024394,-0.025398,-0.033577,-0.081934,-0.097431,-0.085378,-0.08136,-0.108193,-0.065433,-0.078777,-0.091405,-0.110489,-0.135314,-0.206342,-0.206055,-0.238772,-0.259578,-0.286842,-0.275075,-0.24652,-0.244224,-0.192711,-0.203186,-0.20419,-0.153968,-0.141053,-0.156263,-0.125269,-0.112068,-0.152246,-0.140192,-0.173052,-0.14751,-0.172048,-0.154111,-0.169752,-0.164586,-0.182523,-0.179366,-0.193428,-0.199742,-0.191276,-0.180083,-0.224853,-0.248099,-0.240063,-0.236906,-0.236906
20260202_000596_03,2026-02-02,000596,000596.SZ,0.0,-0.008757,0.017216,0.033159,0.000674,-0.013398,-0.046661,-0.0194,-0.047181,-0.040941,-0.080385,-0.084768,-0.10267,-0.099624,-0.129634,-0.140703,-0.174575,-0.173684,-0.153331,-0.174947,-0.174204,-0.163656,-0.166256,-0.155485,-0.151622,-0.163359,-0.175095,-0.19478,-0.190546,-0.21647,-0.1927,-0.20518,-0.23623,-0.225533,-0.219516,-0.236007,-0.204585,-0.181484,-0.209191,-0.217065,-0.20518,-0.236378,-0.231327,-0.232218,-0.217436,-0.211716,-0.206665,-0.217808,-0.212608,-0.21803,-0.220556,-0.183935,-0.186609,-0.211271,-0.208151,-0.189209,-0.203471,-0.212385,-0.196117,-0.209934,-0.215133
