名称,Full Ticker,现价,行业,5日移动均线,10日移动均线,20日移动均线,市盈增长比率,公允价值,公允价值上行边际,公允价值不确定性,价格动能评分,现金流评分,财务成长稳健度评分,盈利评分,atr_14d,交易量(仅交易日),流通股份,市值(经调整),预期净利润增长率,毛利率,税前利润率,1周价格总回报,年初至今的价格总回报,市盈率(经调整),technical_signal_1d,technical_signal_1w,EV/EBITDA增长率,PEGY比率,每股股息(不包括特别股息及未就拆股调整)
南极电商,SZSE:002127,0.4826962029,#RESTRICTED!,0.498211438,0.4867186713,0.4906693098,0.0781009723071978,0.6519846569,0.3629,最低,1.5287583333333332,2.4326825,1.512425,1.664566666666667,0.125,40948290,2355952962,1130440444.5268998,2.6595069698595317,0.13555,-0.08860306755525496,-0.0538243626062323,-0.008902077151335312,-42.11674618448353,强力卖出,强力卖出,NM-,0.07833190791357358,0.0057463834
露天煤业,SZSE:002128,4.27387263,#RESTRICTED!,4.3253027611,4.2932666738,4.137036876,-2.1951808918935782,4.0875030514,-0.0436,中性,3.7010708333333326,3.2544275000000003,3.208379166666667,3.815108333333333,1.2257,14438020,2241573493,9660705478.7436,0.0017572754612165523,0.334165,0.23158205719344394,0.0087424344317418,0.0748835542816195,13.116834367087439,买入,强力买入,1.0605431833328238,-16.874207067076036,0.0976885173
沃尔核材,SZSE:002130,4.4103492349,#RESTRICTED!,4.1546351751,4.0652789137,3.9460414588,2.1250284065509186,4.338447613,-0.0163,中性,4.054641666666666,2.792417500000001,3.2023413043478257,3.8834854166666672,1.2707,174814000,1246333562,5315928032.6304,0.4382618157370155,0.309935,0.15847260679284897,0.101669758812616,0.1280395136778116,35.644325941655104,强力买入,强力买入,1.3347173363830211,2.069565328518589,0.0196238992
利欧股份,SZSE:002131,1.4928372524,#RESTRICTED!,1.2937982153,1.1043112237,0.9184157218,0.5242994016432972,0.8617420158,-0.4232,中性,4.90085,2.5253125,2.479883333333333,2.2461833333333336,0.5336,2570364000,6493542660,9701740240.6138,0.04271087507773254,0.08979,0.02900282871137511,0.1517165005537099,0.8439716312056739,248.46011040534316,强力买入,强力买入,6.865824946584674,0.5236301784722159,0.0043097875
石基信息,SZSE:002153,2.0686980125,#RESTRICTED!,2.1646626147,1.925469407,1.719892542,2.969086662059813,1.4396270592,-0.3041,中性,4.051570833333334,2.397735,1.8993630434782611,1.7179291666666665,1.0386,138283700,2729193841,6179099673.7894,1.1911644495698874,0.34694600000000003,-0.03918124990004327,0.1814092953523238,0.4552169898430286,-269.3149673544502,强力买入,强力买入,NM-,2.971605268201826,0.0014365958
常铝股份,SZSE:002160,0.8734502719,#RESTRICTED!,0.8389719717,0.836817078,0.7897685641,-2.7356383638061437,0.717953138,-0.178,中性,3.5648624999999994,1.6910450000000001,3.248952173913043,2.074170833333333,0.2857,80915130,1032781167.0000001,879827654.1689,0.047831266838250314,0.114186,0.014397926860962964,0.022413793103448276,0.14038461538461539,96.00833275965951,强力买入,强力买入,0.22842424251086213,-2.7356383638061437,-
海南发展,SZSE:002163,2.5039865526,#RESTRICTED!,2.5930554948,2.7566837612,2.8362711709,0.4578700381056301,2.5770230852,0.0292,中性,3.024529166666667,1.7489325,1.594160416666667,0.9505520833333332,1.5436,108140400,844957867,2256571239.5846,3.2199769291652407,0.090197,-0.14862692439273434,-0.001611170784103115,-0.22021812080536912,-101.89552468668752,卖出,强力买入,NM-,0.4578700381056301,-
东方锆业,SZSE:002167,1.9580801326,#RESTRICTED!,1.9319340883,1.918573747,1.8514128914,0.1256358191527587,1.2249565426,-0.3744,中性,3.9176874999999995,3.6447825000000007,3.411647916666667,2.476122916666667,0.485,70352450,774673300,1551372063.7137,-0.5417847314852597,0.15392899999999998,0.20786935010391663,0.06574923547400612,0.1287449392712551,44.02398777737727,强力买入,强力买入,1.063195663853786,0.1256358191527587,-
智光电气,SZSE:002169,1.6693243684,#RESTRICTED!,1.6279504082,1.6617104104,1.6001522786,-1.2813809179759286,1.1771753649,-0.2948,中性,3.541554166666667,1.6418975,2.23495625,1.0306125000000002,0.5936,43860010,769831401,1280674570.8097,-0.19875340908047426,0.15851800000000002,-0.07092886372911937,0.022968197879858657,0.0008643042350907519,-268.5132781093603,买入,强力买入,0.5359195100708004,-1.2519657275440519,0.0114927667
怡 亚 通,SZSE:002183,0.7139881335,#RESTRICTED!,0.7312272836,0.7309399644,0.7124797078,-18.32188325402397,0.7050094095,-0.0126,中性,2.4726708333333334,2.0855224999999997,1.8821937499999999,1.6970312499999998,0.1636,67670720,2597009091,1887811345.5879,0.12320543655138101,0.042865,0.0006655335691263497,-0.023166023166023165,0.0630252100840336,-134.43275513082585,卖出,买入,NM-,-18.73372928124686,0.0014365958
华天科技,SZSE:002185,1.854645232,#RESTRICTED!,1.743740033,1.7076814774,1.6451895583,0.8608028586950531,1.4729704487,-0.2058,最低,3.2400958333333336,2.2103499999999996,2.2813854166666667,2.3398458333333325,0.385,247279700,3258881652,5945753705.1008005,-0.9659229776276267,0.11979,0.055795830990788074,0.08732876712328769,0.15770282588878762,-465.6884621040614,强力买入,强力买入,NM-,0.854296238160103,0.0083322559
成飞集成,SZSE:002190,5.4590641996,#RESTRICTED!,5.555316121,5.5923802937,5.4383053897,1.604231007139285,4.5614216537,-0.1644,中性,3.1775041666666666,2.16516,1.2126958333333333,1.1498791666666666,1.4114,11479190,358729343,2005738629.2321,-1.778913539285987,0.065672,-0.012089186993797296,0.0041279669762641896,0.0496224379719525,-168.82018217735447,卖出,卖出,NM-,1.604231007139285,0
二三四五,SZSE:002195,1.3690758374,#RESTRICTED!,1.6477754308,1.5441968706,1.2723929373,0.897448781806297,0.8100820293,-0.4083,中性,3.9582458333333337,2.3628725,1.4327395833333332,1.6857687500000005,0.9064,1672975000,5670554696,7836736076.7044,NM,0.228781,0.1344311915857673,-0.19766472060050042,0.3568406205923836,5829.929690027278,中性,强力买入,NM-,0.897448781806297,0
大连重工,SZSE:002204,1.0745736898,#RESTRICTED!,1.0915255208,1.1053168408,1.097990202,0.7224970034703901,1.2435317268,0.1572,最低,3.145175,2.2067225000000006,3.320135416666667,2.429864583333333,0.2821,37627640,1912056432,2093101467.6282997,0.44577064596232757,0.176237,0.046171811250862754,-0.012953367875647668,-0.00392156862745098,29.193431770134232,卖出,强力买入,0.43444978781358184,0.7088299587270217,0.0071829792
拓日新能,SZSE:002218,0.718297921,#RESTRICTED!,0.7289287302,0.6970363025,0.65645247,0.024090893740658505,0.7498742976,0.044,中性,3.1117958333333333,-,1.093554761904762,1.3907815789473685,0.4007,251694500,1408300149,991347487.7729,0.6435062690598584,0.125608,-0.11775739411634001,0.058315334773218146,0.12903225806451613,-51.97561958356474,强力买入,强力买入,NM-,0.024093110196923027,0.0014365958
鱼跃医疗,SZSE:002223,5.7521297514,#RESTRICTED!,6.0768004117,5.9051272085,5.6596848089,NM,6.5653148277,0.1414,最低,3.4893375,4.0562175,2.7243875,3.6349979166666664,1.8914,14349340,998204219,5853653436.3453,-0.06019860404780419,0.500865,0.23036594684966558,-0.030403800475059382,0.0683067259879613,26.790438330195773,中性,强力买入,3.5063192936106495,12.494576603067081,0
大华股份,SZSE:002236,2.8875576424,#RESTRICTED!,2.9217486235,2.8737663223,2.798919679,-0.37039997449727413,3.3888721274,0.1736,最低,2.963366666666667,3.5957599999999994,2.970214583333333,3.544016666666667,0.4921,48976640,3260283773,9517298947.597,0.06513729754327108,0.394131,0.134761650838365,0.011448481831757094,0.07286166842661031,19.326880411389364,强力买入,强力买入,21.900083972094414,-0.3978225539670023,0
恒邦股份,SZSE:002237,2.2884971763,#RESTRICTED!,2.1431136771,2.0865118009,2.0018963058,1.4948982577982137,1.8458963633,-0.1934,中性,3.7712083333333335,1.7154000000000003,2.1777020833333336,2.1635520833333337,0.5271,63956810,1429970408,3180040211.3843,0.1892566086219655,0.018657,0.008348926986499144,0.0661157024793388,0.1535022354694486,40.99799743278712,强力买入,强力买入,NM-,1.4388076103362535,0.0202560014
奥特佳,SZSE:002239,0.4496544985,#RESTRICTED!,0.4372997743,0.4368687956,0.4326308378,2.4316539724163926,0.4753695641,0.0572,中性,2.8046041666666666,3.0520425,3.751820833333333,1.9569583333333327,0.0714,136442400,2738546878,1223531552.9724,1.204129222470511,0.12479,0.02020217986909462,0.026402640264026403,0.043624161073825496,48.775018133517044,强力买入,强力买入,0.23098518573337395,2.4229356747932345,0.0004453447
川润股份,SZSE:002272,2.2252869593,#RESTRICTED!,2.3778534377,2.3893462044,2.3578129257,1.6512181002626836,1.3550833939,-0.3911,中性,3.512600000000001,1.8377375000000002,1.3852354166666667,0.8840562499999999,1.0336,32719690,484877300,1152827840.1146,0.26348728892211243,0.162133,-0.06352803139019557,0.02350030921459493,0.012232415902140671,-68.93357334765072,强力卖出,中性,1.14715483867443,1.6512181002626836,0
华昌化工,SZSE:002274,0.8648306969,#RESTRICTED!,0.8323636309,0.8306397158,0.8268327369,3.2192997009014457,1.2067836052,0.3954,中性,1.9547416666666664,1.9695725,1.1713104166666668,1.9114437500000003,0.1157,16695650,952364646,807216223.3443,0.29200240919421144,0.051888,-0.00521935771419064,0.029668411867364748,0.04424778761061947,-286.00239626087085,强力买入,强力卖出,NM-,3.387917808233698,0.0430978753
万马股份,SZSE:002276,2.6059848574,#RESTRICTED!,2.4832995725,2.456866209,2.4087402483,0.7564081555226353,2.1582122994,-0.1718,中性,3.9991583333333343,1.9787000000000003,2.624772916666667,2.5254312499999996,0.5864,128646800.00000001,1011075446,2682780025.6589,0.02589595590084809,0.12118999999999999,0.029620649111630946,0.0845566647093365,0.09225310467179179,38.44791613338537,强力买入,强力买入,3.1301237373311683,0.7522996105330726,0.0071829792
Guangdong Yowant Technology Group Co Ltd,SZSE:002291,1.073137094,#RESTRICTED!,1.0386587938,1.0209886649,0.9682655975,NM,1.2035799964,0.1215,中性,2.0421416666666667,1.5703999999999996,1.6788812500000003,0.7098958333333333,0.3629,51969990,935545353,912576382.9139999,0.7662949269214324,0.011661,-0.3077857836385917,-0.08367071524966262,0.06259780907668232,-6.993494104059828,强力买入,强力买入,NM-,NM,-
奥飞娱乐,SZSE:002292,1.3044290245,#RESTRICTED!,1.4230918411,1.4179200961,1.3463057933,0.09371189979120204,0.924909135,-0.2909,中性,2.7490125000000005,2.7950975,2.5648375000000008,1.3646749999999999,0.4529,54638520,1478699697,1981966149.2449,1.6760356386099329,0.39761899999999994,-0.10515402181194272,-0.0941747572815534,0.0542372881355932,-500.79983013279303,强力卖出,中性,0.37054681869322365,0.09371189979120204,-
信立泰,SZSE:002294,7.4171443322,#RESTRICTED!,7.5972934508,7.581347237,7.7116464799,9.38162939125103,5.6743093546,-0.235,中性,2.8483708333333335,3.3382949999999996,2.839341666666667,3.1217333333333332,2.1229,4185816,1114816535,8331215235.121,0.07219594313370598,0.740862,0.16670928135674723,-0.04986301369863014,0.04984863773965689,76.59122081794385,强力卖出,卖出,4.990982375296522,8.493413514738128,0.0718297921
*ST云网,SZSE:002306,0.308868106,#RESTRICTED!,0.2942148284,0.2949331264,0.2917726155,0.49265915179543973,0.2870174833,-0.0707,中性,2.4657541666666667,1.6156138888888885,2.6909083333333332,1.4747833333333336,0.0764,20213600,869762500,266142901.6889,NM,0.068103,-0.07658509303682033,0.05445544554455446,0.07035175879396985,-329.2306006048373,强力买入,强力买入,NM-,0.49265915179543973,-
海大集团,SZSE:002311,7.5205792329,#RESTRICTED!,7.6277492827,7.6696978813,7.7410966946,0.8270461420973962,#ERROR!,#ERROR!,#ERROR!,2.0430124999999997,2.7653099999999995,3.61879375,3.56226875,1.2814,9483220,1656970309,12632765054.5054,0.1396547737777015,0.111411,0.04682433374365182,0.0058756633813494994,-0.041711809317443116,16.89536747450461,强力卖出,强力卖出,0.2755977032705392,0.7412702318265906,0.1580255426
海峡股份,SZSE:002320,1.5328477634,#RESTRICTED!,1.5592811269,1.5930411292,1.6925253913,-2.867460376627357,#ERROR!,#ERROR!,#ERROR!,2.732508333333334,3.5029474999999994,2.557623913043478,3.715029166666666,0.4293,61071300,2234493537,3556751049.509,0.6238622249880896,0.404787,0.29003720554563495,0.0109489051094891,-0.0895645028759244,150.11303078129788,强力卖出,卖出,0.4073817279963143,-2.8875983249627173,0.0057463834
永太科技,SZSE:002326,3.8673160067,#RESTRICTED!,3.7983594062,3.7452053601,3.6628884183,-1.6982879703971827,#ERROR!,#ERROR!,#ERROR!,3.9958041666666673,1.47957,2.180847916666667,0.7355125,1.5414,82970400,914074636,3696533637.0576,0.3847715167201577,0.113812,-0.0823792406485991,0.0991800078094494,0.1296147672552167,-83.81074369010248,强力买入,强力买入,15.477232218651988,-1.6982879703971827,0
慈文传媒,SZSE:002343,1.0788834773,#RESTRICTED!,1.1208320759,1.0956916487,1.0569753908,2.7685511474685196,#ERROR!,#ERROR!,#ERROR!,2.7028541666666666,1.237455,1.8629937500000002,1.3917875000000004,0.2743,14386040,472759386,510052290.1902,4.777509009364314,0.10115600000000001,-0.01738496518923681,-0.05296343001261034,0.04888268156424581,-465.9368447352357,强力卖出,卖出,NM-,2.7685511474685196,-
泰尔股份,SZSE:002347,1.4653277588,#RESTRICTED!,1.6210547481,1.7662945877,1.5704147447,-4.096761867468922,#ERROR!,#ERROR!,#ERROR!,3.0933083333333338,1.7020325000000003,2.077825,1.3676958333333336,1.3536,54407920,504702276,777257020.8089,2.5150824972451726,0.147179,-0.015688992126456407,-0.1361804995970991,-0.13408723747980614,-149.2464530256101,卖出,强力买入,NM-,-4.083308909572658,0.0028731917
杰瑞股份,SZSE:002353,12.2297404029,#RESTRICTED!,11.8547888882,11.264060678,10.7747561342,2.179081684437479,#ERROR!,#ERROR!,#ERROR!,4.488045833333334,3.4491574999999997,3.395183333333333,3.46001875,4.6036,23954500,1020762177,12768142441.4349,0.1427331856171147,0.314172,0.2189846086813097,0.1383187344750948,0.2292813779471975,31.655407261320157,强力买入,强力买入,1.173559830969698,2.023892425169834,0
兴民智通,SZSE:002355,0.9668290017,#RESTRICTED!,0.9768851726,0.9694148742,0.9297648289,0.05262478428482254,#ERROR!,#ERROR!,#ERROR!,3.135183333333333,1.8689099999999996,2.534825,1.0030374999999998,0.3243,30454850,668481000,645346480.8376,NM,-0.014646999999999999,-0.17533657172365988,0.0014903129657228018,0.10891089108910892,-28.411321122887948,强力买入,强力买入,NM-,0.05262478428482254,-
森源电气,SZSE:002358,1.1219813526,#RESTRICTED!,0.8949992096,0.8602335902,0.8329382692,-4.6185492229427645,#ERROR!,#ERROR!,#ERROR!,4.246104166666667,1.6557700000000004,3.1915604166666673,2.302389583333333,0.2971,16034579.999999998,929756977,948336355.0318,-0.08355914145646992,0.282275,0.041666937074857226,0.2054329371816638,0.30996309963099633,58.25893005975598,强力买入,强力买入,0.11369647950417826,-4.7131329410487135,0.0028731917
卓翼科技,SZSE:002369,1.2440919992,#RESTRICTED!,1.2851786403,1.2893447682,1.2682986391,-0.6581822028080097,#ERROR!,#ERROR!,#ERROR!,2.3228916666666666,1.03863,2.1981895833333334,0.8625875,0.2521,15765840,566956280,723264486.5286,NM,0.046346,-0.1635230935633395,-0.007821229050279328,0.028968713789107765,-26.376950437834893,强力卖出,强力卖出,NM-,-0.6581822028080097,-
星网锐捷,SZSE:002396,4.0167219742,#RESTRICTED!,4.3813299989,4.3912425102,4.3360772299,1.3010930169050923,#ERROR!,#ERROR!,#ERROR!,2.3475416666666664,2.7815399999999997,3.0892065217391296,3.1067666666666667,1.4564,46525250,585695098,2445970563.0268,0.5100552117458609,0.326387,0.0521296544572285,-0.04469273743016759,-0.040594059405940595,35.478274339524155,强力卖出,中性,1.0576504295367088,1.2608042222388514,0.0359148961
杭氧股份,SZSE:002430,4.6258386112,#RESTRICTED!,4.6310103563,4.6705167419,4.510192646,-10.294290018787388,#ERROR!,#ERROR!,#ERROR!,3.6201250000000003,2.7487,2.627983333333334,3.2078645833333335,1.4043,19826530,978354407,4705613575.082299,0.17340217965088514,0.20748999999999998,0.09779354163376573,0.0442919525888958,0.12085704720455309,32.63997815574771,买入,强力买入,23.62782635652121,-16.52680854799438,0.0430978753
启明星辰,SZSE:002439,2.1175422711,#RESTRICTED!,2.2037380216,2.1673921468,2.0935511205,0.43470958549607225,#ERROR!,#ERROR!,#ERROR!,1.5575208333333335,2.6202924999999997,1.0617173913043478,1.5676166666666667,0.4607,21957060,1211400205,2601737283.6562,0.6642529860834959,0.634669,-0.10168297139065996,-0.022236756049705687,0.05878186968838527,-64.49744077938561,强力卖出,卖出,NM-,0.43470958549607225,0
中南文化,SZSE:002445,0.3893174732,#RESTRICTED!,0.3867316007,0.3854386644,0.3812725365,0.38305693894752296,#ERROR!,#ERROR!,#ERROR!,2.673445833333333,2.3979874999999997,2.97171875,2.4549062500000005,0.0714,63008860,2376607531,918426389.664,1.1945794904604894,0.17453600000000002,0.09942186952604418,-0.0037037037037037034,0.03461538461538462,91.26546475297113,强力买入,强力买入,0.920883055422958,0.38305693894752296,-
中原内配,SZSE:002448,1.9868120495,#RESTRICTED!,1.8963065114,1.8940079581,1.872961829,9.498705726362774,#ERROR!,#ERROR!,#ERROR!,4.324133333333333,2.336615,3.1006812499999996,3.1399354166666664,0.505,25323940,588409646,1165678147.2544,0.46615141809626526,0.273588,0.11256047728613512,0.0798747063429914,0.0665119876256767,21.236814293444862,强力买入,强力买入,0.729888038063188,7.154827432193819,0.0186757459
益生股份,SZSE:002458,1.3216681746,#RESTRICTED!,1.3101754079,1.2935108961,1.2590325959,0.7789459893969884,#ERROR!,#ERROR!,#ERROR!,2.964666666666667,2.6598425000000008,2.7420354166666665,2.3837312499999994,0.255,15534020,1083448715,1431959685.4701002,0.3008328950844995,0.19637899999999997,0.07413206460674228,0.005464480874316941,0.0978520286396181,41.411795738304654,强力买入,强力买入,0.028426559185622098,0.7280647115862455,0
赣锋锂业,SZSE:002460,9.7386832129,#RESTRICTED!,10.025427743,9.7787642369,9.5871223516,-3.003154635251649,#ERROR!,#ERROR!,#ERROR!,2.8618208333333333,1.4512649999999998,1.4222,1.2421833333333334,3.5236,50994330,2081882743,19376061358.9971,1.323338491858383,0.113961,-0.09198651872840312,-0.04138418079096045,0.0791858801081253,-123.95444700708182,中性,强力买入,1.9977430506577827,-2.9824892441314073,0.0215489376
天齐锂业,SZSE:002466,8.5175767472,#RESTRICTED!,8.6437098621,8.5895501989,8.2912410723,-0.6770899045675207,#ERROR!,#ERROR!,#ERROR!,2.659504166666667,3.0401350000000003,1.5355166666666666,2.5243541666666665,3.0571,36228620,1639414617,13560977598.2553,1.0706628296152063,0.312699,0.11289944902752384,-0.06013470173187941,0.058324304803178004,-15.362426834840678,买入,强力买入,0.33969225153041466,-0.6770899045675207,0
