strategy,signal_date,entry_date,exit_date,hold_days,rebalance_step,selected_count,max_per_industry,industry_penalty_step,symbol,name,industry,industry_key,is_bs_candidate,sort_col,rank_score,score,dynamic_factor_score,score_liq_breakout_adj,liquidity_detail_score,s_breakout,s_liquidity,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,bs_consensus_score,bs_model_rank_score,bs_model_prob,bs_model_expected_mdd,pool_type,bs_gate_label,entry_open,exit_close,gross_ret
baseline_full_dynamic_factor_industry_cap2,2026-03-27,2026-03-30,2026-04-13,10,1,5,2.0,0.0,002466,天齐锂业,小金属,小金属,1,dynamic_factor_score,98.24733631770465,60.49,98.24733631770465,60.49,92.81679310976727,98.85,28.99,98.40571742715778,95.93183067619572,98.75389408099689,52.79457577423493,71.72,,,,,WATCH,,58.02,62.1,0.07032057911065137
baseline_full_dynamic_factor_industry_cap2,2026-03-27,2026-03-30,2026-04-13,10,1,5,2.0,0.0,002192,融捷股份,小金属,小金属,0,dynamic_factor_score,97.89915966386553,82.18,97.89915966386553,82.18,91.31715594649076,99.84,27.22,98.82719442917353,98.97379512552685,97.41616272677295,57.99890049477735,66.75,,,,,,,83.35,78.32,-0.06034793041391728
baseline_full_dynamic_factor_industry_cap2,2026-03-27,2026-03-30,2026-04-13,10,1,5,2.0,0.0,000767,晋控电力,火力发电,火力发电,0,dynamic_factor_score,97.44626822691691,81.12,97.44626822691691,81.12,87.43398937144951,99.84,26.53,98.69891881986439,95.67527945757742,97.48946307494961,33.46160894264248,66.77,,,,,,,4.97,3.72,-0.2515090543259556
baseline_full_dynamic_factor_industry_cap2,2026-03-27,2026-03-30,2026-04-13,10,1,5,2.0,0.0,000973,佛塑科技,塑料,塑料,0,dynamic_factor_score,97.37035000916252,84.26,97.37035000916252,84.26,88.86798607293385,99.52,27.6,97.03133589884551,92.10188748396556,93.62286970863111,48.03005314275243,76.14,,,,,,,18.98,19.36,0.02002107481559534
liq_top_10_then_score_industry_cap2,2026-03-27,2026-03-30,2026-04-13,10,1,5,2.0,0.0,000973,佛塑科技,塑料,塑料,0,score,84.26,84.26,97.37035000916252,84.26,88.86798607293385,99.52,27.6,97.03133589884551,92.10188748396556,93.62286970863111,48.03005314275243,76.14,,,,,,,18.98,19.36,0.02002107481559534
liq_top_10_then_score_industry_cap2,2026-03-27,2026-03-30,2026-04-13,10,1,5,2.0,0.0,002192,融捷股份,小金属,小金属,0,score,82.18,82.18,97.89915966386553,82.18,91.31715594649076,99.84,27.22,98.82719442917353,98.97379512552685,97.41616272677295,57.99890049477735,66.75,,,,,,,83.35,78.32,-0.06034793041391728
liq_top_10_then_score_industry_cap2,2026-03-27,2026-03-30,2026-04-13,10,1,5,2.0,0.0,300390,天华新能,电气设备,电气设备,0,score,81.92,81.92,98.25257205686013,81.92,92.6735642294301,99.84,28.64,97.81931464174455,97.06798607293385,94.88730071467839,61.29741616272677,74.66,,,,,,,64.0,80.2,0.25312500000000004
liq_top_10_then_score_industry_cap2,2026-03-27,2026-03-30,2026-04-13,10,1,5,2.0,0.0,688205,德科立,通信设备,通信设备,0,score,80.48,80.48,96.39650252624413,80.48,85.73920469122228,99.41,29.09,88.89499725123694,79.97067986072935,91.58878504672897,34.39618838189482,73.74,,,,,,,198.0,233.5,0.17929292929292928
liq_top_10_then_score_industry_cap2,2026-03-27,2026-03-30,2026-04-13,10,1,5,2.0,0.0,688195,腾景科技,元器件,元器件,0,score,78.82,78.82,96.69755752768397,78.82,86.19454645409567,99.25,28.89,91.00238226131574,91.68041048194979,92.26681326736302,18.81986439435587,73.21,,,,,,,285.12,328.81,0.15323372615039288
liq_top_10_then_score_industry_penalty_5pt,2026-03-27,2026-03-30,2026-04-13,10,1,5,,5.0,000973,佛塑科技,塑料,塑料,0,score,84.26,84.26,97.37035000916252,84.26,88.86798607293385,99.52,27.6,97.03133589884551,92.10188748396556,93.62286970863111,48.03005314275243,76.14,,,,,,,18.98,19.36,0.02002107481559534
liq_top_10_then_score_industry_penalty_5pt,2026-03-27,2026-03-30,2026-04-13,10,1,5,,5.0,002192,融捷股份,小金属,小金属,0,score,82.18,82.18,97.89915966386553,82.18,91.31715594649076,99.84,27.22,98.82719442917353,98.97379512552685,97.41616272677295,57.99890049477735,66.75,,,,,,,83.35,78.32,-0.06034793041391728
liq_top_10_then_score_industry_penalty_5pt,2026-03-27,2026-03-30,2026-04-13,10,1,5,,5.0,300390,天华新能,电气设备,电气设备,0,score,81.92,81.92,98.25257205686013,81.92,92.6735642294301,99.84,28.64,97.81931464174455,97.06798607293385,94.88730071467839,61.29741616272677,74.66,,,,,,,64.0,80.2,0.25312500000000004
liq_top_10_then_score_industry_penalty_5pt,2026-03-27,2026-03-30,2026-04-13,10,1,5,,5.0,688205,德科立,通信设备,通信设备,0,score,80.48,80.48,96.39650252624413,80.48,85.73920469122228,99.41,29.09,88.89499725123694,79.97067986072935,91.58878504672897,34.39618838189482,73.74,,,,,,,198.0,233.5,0.17929292929292928
liq_top_10_then_score_industry_penalty_5pt,2026-03-27,2026-03-30,2026-04-13,10,1,5,,5.0,688195,腾景科技,元器件,元器件,0,score,78.82,78.82,96.69755752768397,78.82,86.19454645409567,99.25,28.89,91.00238226131574,91.68041048194979,92.26681326736302,18.81986439435587,73.21,,,,,,,285.12,328.81,0.15323372615039288
liq_top_10_then_score_industry_penalty_10pt,2026-03-27,2026-03-30,2026-04-13,10,1,5,,10.0,000973,佛塑科技,塑料,塑料,0,score,84.26,84.26,97.37035000916252,84.26,88.86798607293385,99.52,27.6,97.03133589884551,92.10188748396556,93.62286970863111,48.03005314275243,76.14,,,,,,,18.98,19.36,0.02002107481559534
liq_top_10_then_score_industry_penalty_10pt,2026-03-27,2026-03-30,2026-04-13,10,1,5,,10.0,002192,融捷股份,小金属,小金属,0,score,82.18,82.18,97.89915966386553,82.18,91.31715594649076,99.84,27.22,98.82719442917353,98.97379512552685,97.41616272677295,57.99890049477735,66.75,,,,,,,83.35,78.32,-0.06034793041391728
liq_top_10_then_score_industry_penalty_10pt,2026-03-27,2026-03-30,2026-04-13,10,1,5,,10.0,300390,天华新能,电气设备,电气设备,0,score,81.92,81.92,98.25257205686013,81.92,92.6735642294301,99.84,28.64,97.81931464174455,97.06798607293385,94.88730071467839,61.29741616272677,74.66,,,,,,,64.0,80.2,0.25312500000000004
liq_top_10_then_score_industry_penalty_10pt,2026-03-27,2026-03-30,2026-04-13,10,1,5,,10.0,688205,德科立,通信设备,通信设备,0,score,80.48,80.48,96.39650252624413,80.48,85.73920469122228,99.41,29.09,88.89499725123694,79.97067986072935,91.58878504672897,34.39618838189482,73.74,,,,,,,198.0,233.5,0.17929292929292928
liq_top_10_then_score_industry_penalty_10pt,2026-03-27,2026-03-30,2026-04-13,10,1,5,,10.0,688195,腾景科技,元器件,元器件,0,score,78.82,78.82,96.69755752768397,78.82,86.19454645409567,99.25,28.89,91.00238226131574,91.68041048194979,92.26681326736302,18.81986439435587,73.21,,,,,,,285.12,328.81,0.15323372615039288
tiered_liquidity_then_score_industry_cap2,2026-03-27,2026-03-30,2026-04-13,10,1,5,2.0,0.0,000973,佛塑科技,塑料,塑料,0,score,84.26,84.26,97.37035000916252,84.26,88.86798607293385,99.52,27.6,97.03133589884551,92.10188748396556,93.62286970863111,48.03005314275243,76.14,,,,,,,18.98,19.36,0.02002107481559534
tiered_liquidity_then_score_industry_cap2,2026-03-27,2026-03-30,2026-04-13,10,1,5,2.0,0.0,002192,融捷股份,小金属,小金属,0,score,82.18,82.18,97.89915966386553,82.18,91.31715594649076,99.84,27.22,98.82719442917353,98.97379512552685,97.41616272677295,57.99890049477735,66.75,,,,,,,83.35,78.32,-0.06034793041391728
tiered_liquidity_then_score_industry_cap2,2026-03-27,2026-03-30,2026-04-13,10,1,5,2.0,0.0,300390,天华新能,电气设备,电气设备,0,score,81.92,81.92,98.25257205686013,81.92,92.6735642294301,99.84,28.64,97.81931464174455,97.06798607293385,94.88730071467839,61.29741616272677,74.66,,,,,,,64.0,80.2,0.25312500000000004
tiered_liquidity_then_score_industry_cap2,2026-03-27,2026-03-30,2026-04-13,10,1,5,2.0,0.0,688205,德科立,通信设备,通信设备,0,score,80.48,80.48,96.39650252624413,80.48,85.73920469122228,99.41,29.09,88.89499725123694,79.97067986072935,91.58878504672897,34.39618838189482,73.74,,,,,,,198.0,233.5,0.17929292929292928
tiered_liquidity_then_score_industry_cap2,2026-03-27,2026-03-30,2026-04-13,10,1,5,2.0,0.0,603063,禾望电气,电气设备,电气设备,1,score,79.98,79.98,95.56140213094584,79.98,82.52840021990104,98.39,26.73,92.35843870258384,90.1227780831959,92.79824079164376,9.785596481583287,75.14,,,,,TRADE,,33.88,32.17,-0.05047225501770958
tiered_liquidity_then_score_industry_penalty_5pt,2026-03-27,2026-03-30,2026-04-13,10,1,5,,5.0,000973,佛塑科技,塑料,塑料,0,score,84.26,84.26,97.37035000916252,84.26,88.86798607293385,99.52,27.6,97.03133589884551,92.10188748396556,93.62286970863111,48.03005314275243,76.14,,,,,,,18.98,19.36,0.02002107481559534
tiered_liquidity_then_score_industry_penalty_5pt,2026-03-27,2026-03-30,2026-04-13,10,1,5,,5.0,002192,融捷股份,小金属,小金属,0,score,82.18,82.18,97.89915966386553,82.18,91.31715594649076,99.84,27.22,98.82719442917353,98.97379512552685,97.41616272677295,57.99890049477735,66.75,,,,,,,83.35,78.32,-0.06034793041391728
tiered_liquidity_then_score_industry_penalty_5pt,2026-03-27,2026-03-30,2026-04-13,10,1,5,,5.0,300390,天华新能,电气设备,电气设备,0,score,81.92,81.92,98.25257205686013,81.92,92.6735642294301,99.84,28.64,97.81931464174455,97.06798607293385,94.88730071467839,61.29741616272677,74.66,,,,,,,64.0,80.2,0.25312500000000004
tiered_liquidity_then_score_industry_penalty_5pt,2026-03-27,2026-03-30,2026-04-13,10,1,5,,5.0,688205,德科立,通信设备,通信设备,0,score,80.48,80.48,96.39650252624413,80.48,85.73920469122228,99.41,29.09,88.89499725123694,79.97067986072935,91.58878504672897,34.39618838189482,73.74,,,,,,,198.0,233.5,0.17929292929292928
tiered_liquidity_then_score_industry_penalty_5pt,2026-03-27,2026-03-30,2026-04-13,10,1,5,,5.0,688195,腾景科技,元器件,元器件,0,score,78.82,78.82,96.69755752768397,78.82,86.19454645409567,99.25,28.89,91.00238226131574,91.68041048194979,92.26681326736302,18.81986439435587,73.21,,,,,,,285.12,328.81,0.15323372615039288
liq20_score_b_bonus_0pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,000973,佛塑科技,塑料,塑料,0,score,84.26,84.26,97.37035000916252,84.26,88.86798607293385,99.52,27.6,97.03133589884551,92.10188748396556,93.62286970863111,48.03005314275243,76.14,,,,,,,18.98,19.36,0.02002107481559534
liq20_score_b_bonus_0pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,603507,振江股份,电气设备,电气设备,0,score,82.61,82.61,93.62548757820886,82.61,81.70821330401319,99.19,24.97,94.26424775517684,86.16455928165658,82.75609309144218,42.23932563679678,75.06,,,,,,,41.85,46.7,0.11589008363201914
liq20_score_b_bonus_0pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,002192,融捷股份,小金属,小金属,0,score,82.18,82.18,97.89915966386553,82.18,91.31715594649076,99.84,27.22,98.82719442917353,98.97379512552685,97.41616272677295,57.99890049477735,66.75,,,,,,,83.35,78.32,-0.06034793041391728
liq20_score_b_bonus_0pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,300390,天华新能,电气设备,电气设备,0,score,81.92,81.92,98.25257205686013,81.92,92.6735642294301,99.84,28.64,97.81931464174455,97.06798607293385,94.88730071467839,61.29741616272677,74.66,,,,,,,64.0,80.2,0.25312500000000004
liq20_score_b_bonus_0pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,000767,晋控电力,火力发电,火力发电,0,score,81.12,81.12,97.44626822691691,81.12,87.43398937144951,99.84,26.53,98.69891881986439,95.67527945757742,97.48946307494961,33.46160894264248,66.77,,,,,,,4.97,3.72,-0.2515090543259556
liq20_score_b_bonus_3pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,000973,佛塑科技,塑料,塑料,0,score,84.26,84.26,97.37035000916252,84.26,88.86798607293385,99.52,27.6,97.03133589884551,92.10188748396556,93.62286970863111,48.03005314275243,76.14,,,,,,,18.98,19.36,0.02002107481559534
liq20_score_b_bonus_3pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,603507,振江股份,电气设备,电气设备,0,score,82.61,82.61,93.62548757820886,82.61,81.70821330401319,99.19,24.97,94.26424775517684,86.16455928165658,82.75609309144218,42.23932563679678,75.06,,,,,,,41.85,46.7,0.11589008363201914
liq20_score_b_bonus_3pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,603063,禾望电气,电气设备,电气设备,1,score,82.3794,79.98,95.56140213094584,79.98,82.52840021990104,98.39,26.73,92.35843870258384,90.1227780831959,92.79824079164376,9.785596481583287,75.14,,,,,TRADE,,33.88,32.17,-0.05047225501770958
liq20_score_b_bonus_3pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,002192,融捷股份,小金属,小金属,0,score,82.18,82.18,97.89915966386553,82.18,91.31715594649076,99.84,27.22,98.82719442917353,98.97379512552685,97.41616272677295,57.99890049477735,66.75,,,,,,,83.35,78.32,-0.06034793041391728
liq20_score_b_bonus_3pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,300390,天华新能,电气设备,电气设备,0,score,81.92,81.92,98.25257205686013,81.92,92.6735642294301,99.84,28.64,97.81931464174455,97.06798607293385,94.88730071467839,61.29741616272677,74.66,,,,,,,64.0,80.2,0.25312500000000004
liq20_score_b_bonus_5pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,000973,佛塑科技,塑料,塑料,0,score,84.26,84.26,97.37035000916252,84.26,88.86798607293385,99.52,27.6,97.03133589884551,92.10188748396556,93.62286970863111,48.03005314275243,76.14,,,,,,,18.98,19.36,0.02002107481559534
liq20_score_b_bonus_5pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,603063,禾望电气,电气设备,电气设备,1,score,83.97900000000001,79.98,95.56140213094584,79.98,82.52840021990104,98.39,26.73,92.35843870258384,90.1227780831959,92.79824079164376,9.785596481583287,75.14,,,,,TRADE,,33.88,32.17,-0.05047225501770958
liq20_score_b_bonus_5pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,603507,振江股份,电气设备,电气设备,0,score,82.61,82.61,93.62548757820886,82.61,81.70821330401319,99.19,24.97,94.26424775517684,86.16455928165658,82.75609309144218,42.23932563679678,75.06,,,,,,,41.85,46.7,0.11589008363201914
liq20_score_b_bonus_5pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,002192,融捷股份,小金属,小金属,0,score,82.18,82.18,97.89915966386553,82.18,91.31715594649076,99.84,27.22,98.82719442917353,98.97379512552685,97.41616272677295,57.99890049477735,66.75,,,,,,,83.35,78.32,-0.06034793041391728
liq20_score_b_bonus_5pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,300390,天华新能,电气设备,电气设备,0,score,81.92,81.92,98.25257205686013,81.92,92.6735642294301,99.84,28.64,97.81931464174455,97.06798607293385,94.88730071467839,61.29741616272677,74.66,,,,,,,64.0,80.2,0.25312500000000004
liq20_score_b_bonus_8pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,603063,禾望电气,电气设备,电气设备,1,score,86.37840000000001,79.98,95.56140213094584,79.98,82.52840021990104,98.39,26.73,92.35843870258384,90.1227780831959,92.79824079164376,9.785596481583287,75.14,,,,,TRADE,,33.88,32.17,-0.05047225501770958
liq20_score_b_bonus_8pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,000973,佛塑科技,塑料,塑料,0,score,84.26,84.26,97.37035000916252,84.26,88.86798607293385,99.52,27.6,97.03133589884551,92.10188748396556,93.62286970863111,48.03005314275243,76.14,,,,,,,18.98,19.36,0.02002107481559534
liq20_score_b_bonus_8pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,603507,振江股份,电气设备,电气设备,0,score,82.61,82.61,93.62548757820886,82.61,81.70821330401319,99.19,24.97,94.26424775517684,86.16455928165658,82.75609309144218,42.23932563679678,75.06,,,,,,,41.85,46.7,0.11589008363201914
liq20_score_b_bonus_8pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,002192,融捷股份,小金属,小金属,0,score,82.18,82.18,97.89915966386553,82.18,91.31715594649076,99.84,27.22,98.82719442917353,98.97379512552685,97.41616272677295,57.99890049477735,66.75,,,,,,,83.35,78.32,-0.06034793041391728
liq20_score_b_bonus_8pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,300390,天华新能,电气设备,电气设备,0,score,81.92,81.92,98.25257205686013,81.92,92.6735642294301,99.84,28.64,97.81931464174455,97.06798607293385,94.88730071467839,61.29741616272677,74.66,,,,,,,64.0,80.2,0.25312500000000004
liq20_bs_score_v2_b_bonus_0pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,000973,佛塑科技,塑料,塑料,0,bs_score_v2,76.14,84.26,97.37035000916252,84.26,88.86798607293385,99.52,27.6,97.03133589884551,92.10188748396556,93.62286970863111,48.03005314275243,76.14,,,,,,,18.98,19.36,0.02002107481559534
liq20_bs_score_v2_b_bonus_0pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,603063,禾望电气,电气设备,电气设备,1,bs_score_v2,75.14,79.98,95.56140213094584,79.98,82.52840021990104,98.39,26.73,92.35843870258384,90.1227780831959,92.79824079164376,9.785596481583287,75.14,,,,,TRADE,,33.88,32.17,-0.05047225501770958
liq20_bs_score_v2_b_bonus_0pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,603507,振江股份,电气设备,电气设备,0,bs_score_v2,75.06,82.61,93.62548757820886,82.61,81.70821330401319,99.19,24.97,94.26424775517684,86.16455928165658,82.75609309144218,42.23932563679678,75.06,,,,,,,41.85,46.7,0.11589008363201914
liq20_bs_score_v2_b_bonus_0pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,000968,蓝焰控股,石油开采,石油开采,0,bs_score_v2,74.95,80.69,96.46718500484305,80.69,85.41767271394538,98.66,26.99,94.99725123694338,90.17775334432838,93.82444566611692,28.312259483232545,74.95,,,,,,,11.91,10.18,-0.14525608732157858
liq20_bs_score_v2_b_bonus_0pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,300390,天华新能,电气设备,电气设备,0,bs_score_v2,74.66,81.92,98.25257205686013,81.92,92.6735642294301,99.84,28.64,97.81931464174455,97.06798607293385,94.88730071467839,61.29741616272677,74.66,,,,,,,64.0,80.2,0.25312500000000004
liq20_bs_score_v2_b_bonus_3pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,603063,禾望电气,电气设备,电气设备,1,bs_score_v2,77.3942,79.98,95.56140213094584,79.98,82.52840021990104,98.39,26.73,92.35843870258384,90.1227780831959,92.79824079164376,9.785596481583287,75.14,,,,,TRADE,,33.88,32.17,-0.05047225501770958
liq20_bs_score_v2_b_bonus_3pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,000973,佛塑科技,塑料,塑料,0,bs_score_v2,76.14,84.26,97.37035000916252,84.26,88.86798607293385,99.52,27.6,97.03133589884551,92.10188748396556,93.62286970863111,48.03005314275243,76.14,,,,,,,18.98,19.36,0.02002107481559534
liq20_bs_score_v2_b_bonus_3pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,603507,振江股份,电气设备,电气设备,0,bs_score_v2,75.06,82.61,93.62548757820886,82.61,81.70821330401319,99.19,24.97,94.26424775517684,86.16455928165658,82.75609309144218,42.23932563679678,75.06,,,,,,,41.85,46.7,0.11589008363201914
liq20_bs_score_v2_b_bonus_3pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,000968,蓝焰控股,石油开采,石油开采,0,bs_score_v2,74.95,80.69,96.46718500484305,80.69,85.41767271394538,98.66,26.99,94.99725123694338,90.17775334432838,93.82444566611692,28.312259483232545,74.95,,,,,,,11.91,10.18,-0.14525608732157858
liq20_bs_score_v2_b_bonus_3pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,300390,天华新能,电气设备,电气设备,0,bs_score_v2,74.66,81.92,98.25257205686013,81.92,92.6735642294301,99.84,28.64,97.81931464174455,97.06798607293385,94.88730071467839,61.29741616272677,74.66,,,,,,,64.0,80.2,0.25312500000000004
liq20_bs_score_v2_b_bonus_5pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,603063,禾望电气,电气设备,电气设备,1,bs_score_v2,78.897,79.98,95.56140213094584,79.98,82.52840021990104,98.39,26.73,92.35843870258384,90.1227780831959,92.79824079164376,9.785596481583287,75.14,,,,,TRADE,,33.88,32.17,-0.05047225501770958
liq20_bs_score_v2_b_bonus_5pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,000973,佛塑科技,塑料,塑料,0,bs_score_v2,76.14,84.26,97.37035000916252,84.26,88.86798607293385,99.52,27.6,97.03133589884551,92.10188748396556,93.62286970863111,48.03005314275243,76.14,,,,,,,18.98,19.36,0.02002107481559534
liq20_bs_score_v2_b_bonus_5pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,002466,天齐锂业,小金属,小金属,1,bs_score_v2,75.306,60.49,98.24733631770465,60.49,92.81679310976727,98.85,28.99,98.40571742715778,95.93183067619572,98.75389408099689,52.79457577423493,71.72,,,,,WATCH,,58.02,62.1,0.07032057911065137
liq20_bs_score_v2_b_bonus_5pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,603507,振江股份,电气设备,电气设备,0,bs_score_v2,75.06,82.61,93.62548757820886,82.61,81.70821330401319,99.19,24.97,94.26424775517684,86.16455928165658,82.75609309144218,42.23932563679678,75.06,,,,,,,41.85,46.7,0.11589008363201914
liq20_bs_score_v2_b_bonus_5pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,000968,蓝焰控股,石油开采,石油开采,0,bs_score_v2,74.95,80.69,96.46718500484305,80.69,85.41767271394538,98.66,26.99,94.99725123694338,90.17775334432838,93.82444566611692,28.312259483232545,74.95,,,,,,,11.91,10.18,-0.14525608732157858
liq20_bs_score_v2_b_bonus_8pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,603063,禾望电气,电气设备,电气设备,1,bs_score_v2,81.1512,79.98,95.56140213094584,79.98,82.52840021990104,98.39,26.73,92.35843870258384,90.1227780831959,92.79824079164376,9.785596481583287,75.14,,,,,TRADE,,33.88,32.17,-0.05047225501770958
liq20_bs_score_v2_b_bonus_8pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,002466,天齐锂业,小金属,小金属,1,bs_score_v2,77.4576,60.49,98.24733631770465,60.49,92.81679310976727,98.85,28.99,98.40571742715778,95.93183067619572,98.75389408099689,52.79457577423493,71.72,,,,,WATCH,,58.02,62.1,0.07032057911065137
liq20_bs_score_v2_b_bonus_8pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,000973,佛塑科技,塑料,塑料,0,bs_score_v2,76.14,84.26,97.37035000916252,84.26,88.86798607293385,99.52,27.6,97.03133589884551,92.10188748396556,93.62286970863111,48.03005314275243,76.14,,,,,,,18.98,19.36,0.02002107481559534
liq20_bs_score_v2_b_bonus_8pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,603507,振江股份,电气设备,电气设备,0,bs_score_v2,75.06,82.61,93.62548757820886,82.61,81.70821330401319,99.19,24.97,94.26424775517684,86.16455928165658,82.75609309144218,42.23932563679678,75.06,,,,,,,41.85,46.7,0.11589008363201914
liq20_bs_score_v2_b_bonus_8pct,2026-03-27,2026-03-30,2026-04-13,10,1,5,,0.0,000968,蓝焰控股,石油开采,石油开采,0,bs_score_v2,74.95,80.69,96.46718500484305,80.69,85.41767271394538,98.66,26.99,94.99725123694338,90.17775334432838,93.82444566611692,28.312259483232545,74.95,,,,,,,11.91,10.18,-0.14525608732157858
baseline_full_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002192,融捷股份,小金属,小金属,0,score,84.15,84.15,100.0,84.15,91.77221122112212,99.49,27.87,99.48661532819949,99.54162082874954,99.04657132379904,49.26659332599927,75.86,,,,,,,82.24,79.5,-0.033317120622568086
baseline_full_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002082,万邦德,中成药,中成药,0,score,84.05,84.05,99.98166483314999,84.05,80.19933259992666,99.52,23.28,99.54162082874954,99.28492849284929,91.71250458379171,6.0139347268060135,73.68,,,,,,,28.27,28.69,0.0148567385921472
baseline_full_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,688331,荣昌生物,生物制药,生物制药,0,score,83.24,83.24,99.96332966629996,83.24,86.7823615694903,98.97,26.75,95.50788412174552,86.01026769343602,86.94536120278694,60.7077374404107,75.09,,,,,,,130.0,141.77,0.09053846153846168
baseline_full_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,600666,奥瑞德,元器件,元器件,0,score,82.2,82.2,99.94499449944995,82.2,87.24880821415476,98.77,28.75,98.58819215254859,98.93656032269894,95.32453245324533,0.5867253392005867,74.72,,,,,,,6.02,6.48,0.07641196013289053
baseline_full_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,688091,上海谊众,化学制药,化学制药,0,score,80.84,80.84,99.92665933259993,80.84,70.10799413274661,98.2,18.25,94.73780711404474,91.25412541254126,75.54088742207554,18.078474514118078,72.26,,,,,,,58.98,56.0,-0.050525601898948724
baseline_b_score_v2,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002294,信立泰,化学制药,化学制药,1,bs_score_v2,70.75,77.0,99.6974697469747,77.0,79.12295562889622,98.64,24.05,94.05940594059405,80.6930693069307,90.53905390539055,25.595892922625595,70.75,,,,,TRADE,,63.0,62.2,-0.012698412698412653
baseline_b_score_v2,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002035,华帝股份,家用电器,家用电器,1,bs_score_v2,68.54,73.68,99.33993399339934,62.76690000000001,59.87023835716906,99.21,9.99,99.83498349834984,99.00990099009901,66.7950128346168,17.125045837917124,68.54,,,,,WATCH,,6.82,6.44,-0.055718475073313734
baseline_b_score_v2,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002460,赣锋锂业,小金属,小金属,1,bs_score_v2,68.03,75.0,99.5049504950495,75.0,93.01392739273926,98.06,29.68,97.3047304730473,97.12137880454712,99.74330766409975,44.4994499449945,68.03,,,,,TRADE,,79.7,88.28,0.10765370138017571
baseline_b_score_v2,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002812,恩捷股份,电气设备,电气设备,1,bs_score_v2,67.12,67.29,98.60652731939861,67.29,86.10588925559222,48.97,29.16,85.07517418408509,84.72680601393473,96.53465346534654,30.216354968830217,67.12,,,,,WATCH,,73.0,70.7,-0.03150684931506842
baseline_b_score_v2,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,601000,唐山港,港口,港口,1,bs_score_v2,65.88,69.43,98.86321965529886,58.551,67.64830949761644,98.9,16.54,98.11147781444811,84.15841584158416,70.75540887422076,27.356068940227356,65.88,,,,,WATCH,,4.58,4.73,0.0327510917030569
