order_id,execution_date,execution_sequence,signal_date,symbol,side,order_reason,reference_open_price,fill_price,shares_filled,gross_notional,price_impact_cost,commission,stamp_tax,transfer_fee,total_fee,cash_delta,cash_before,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,risk_state,target_exposure,strategy_label,scenario
406,2025-08-04,1,2025-08-01,002126,SELL,HOLD_EXPIRY,28.5,28.5577,2200,62826.94,126.94,47.120205,0.0,0.0,47.120205,62779.82,267534.77,330314.59,2200,0,163891.0,101191.0,431425.77,431505.59,True,0.4,B2,c0.00075_s0.0
407,2025-08-04,2,2025-08-01,300502,SELL,HOLD_EXPIRY,179.64,251.823,100,25182.3,7218.3,18.886725,0.0,0.0,18.886725,25163.41,330314.59,355478.0,100,0,101191.0,83227.0,431505.59,438705.0,True,0.4,B2,c0.00075_s0.0
408,2025-08-04,3,2025-08-01,002317,BUY,TARGET_REBALANCE,21.35,21.5388,1300,28000.44,245.44,21.00033,0.0,0.0,21.00033,-28021.44,355478.0,327456.56,0,1300,83227.0,110982.0,438705.0,438438.56,True,0.4,B2,c0.00075_s0.0
409,2025-08-04,4,2025-08-01,300661,BUY,TARGET_REBALANCE,74.36,74.5259,800,59620.72,132.72,44.71554,0.0,0.0,44.71554,-59665.44,327456.56,267791.13,0,800,110982.0,170470.0,438438.56,438261.13,True,0.4,B2,c0.00075_s0.0
410,2025-08-11,1,2025-08-08,601888,SELL,HOLD_EXPIRY,65.04,65.2455,100,6524.55,20.55,4.893413,0.0,0.0,4.893413,6519.66,267791.13,274310.79,100,0,170007.0,163503.0,437798.13,437813.79,True,0.4,B2,c0.00075_s0.0
411,2025-08-12,1,2025-08-11,000625,SELL,HOLD_EXPIRY,13.05,13.1059,3800,49802.42,212.42,37.351815,0.0,0.0,37.351815,49765.07,274310.79,324075.85,3800,0,166244.0,116654.0,440554.79,440729.85,True,0.4,B2,c0.00075_s0.0
412,2025-08-12,2,2025-08-11,300762,BUY,TARGET_REBALANCE,27.2,27.2,600,16320.0,0.0,12.24,0.0,0.0,12.24,-16332.24,324075.85,307743.61,0,600,116654.0,132974.0,440729.85,440717.61,True,0.4,B2,c0.00075_s0.0
413,2025-08-12,3,2025-08-11,600941,BUY,TARGET_REBALANCE,109.09,114.1425,300,34242.75,1515.75,25.682063,0.0,0.0,25.682063,-34268.43,307743.61,273475.18,0,300,132974.0,165701.0,440717.61,439176.18,True,0.4,B2,c0.00075_s0.0
414,2025-08-15,1,2025-08-14,000333,SELL,HOLD_EXPIRY,72.33,72.7842,400,29113.68,181.68,21.83526,0.0,0.0,21.83526,29091.84,273475.18,302567.03,400,0,163590.0,134658.0,437065.18,437225.03,True,0.4,B2,c0.00075_s0.0
415,2025-08-15,2,2025-08-14,600967,BUY,TARGET_REBALANCE,27.45,27.45,1400,38430.0,0.0,28.8225,0.0,0.0,28.8225,-38458.82,302567.03,264108.2,0,1400,134658.0,173088.0,437225.03,437196.2,True,0.4,B2,c0.00075_s0.0
416,2025-08-18,1,2025-08-15,002317,SELL,HOLD_EXPIRY,22.53,22.7293,1300,29548.09,259.09,22.161067,0.0,0.0,22.161067,29525.93,264108.2,293634.13,1300,0,174137.0,144848.0,438245.2,438482.13,True,0.4,B2,c0.00075_s0.0
417,2025-08-18,2,2025-08-15,300661,SELL,HOLD_EXPIRY,76.5,76.6707,800,61336.56,136.56,46.00242,0.0,0.0,46.00242,61290.56,293634.13,354924.69,800,0,144848.0,83648.0,438482.13,438572.69,True,0.4,B2,c0.00075_s0.0
418,2025-08-18,3,2025-08-15,002104,BUY,TARGET_REBALANCE,29.58,29.58,1500,44370.0,0.0,33.2775,0.0,0.0,33.2775,-44403.28,354924.69,310521.41,0,1500,83648.0,128018.0,438572.69,438539.41,True,0.4,B2,c0.00075_s0.0
419,2025-08-18,4,2025-08-15,300803,BUY,TARGET_REBALANCE,115.14,115.2271,300,34568.13,26.13,25.926097,0.0,0.0,25.926097,-34594.06,310521.41,275927.36,0,300,128018.0,162560.0,438539.41,438487.36,True,0.4,B2,c0.00075_s0.0
420,2025-08-26,1,2025-08-25,300762,SELL,HOLD_EXPIRY,29.21,29.21,600,17526.0,0.0,13.1445,0.0,0.0,13.1445,17512.86,275927.36,293440.21,600,0,173597.0,156071.0,449524.36,449511.21,True,0.4,B2,c0.00075_s0.0
421,2025-08-26,2,2025-08-25,600941,SELL,HOLD_EXPIRY,110.07,115.1679,300,34550.37,1529.37,25.912778,0.0,0.0,25.912778,34524.46,293440.21,327964.67,300,0,156071.0,123050.0,449511.21,451014.67,True,0.4,B2,c0.00075_s0.0
422,2025-08-26,3,2025-08-25,601127,BUY,TARGET_REBALANCE,135.87,137.4755,200,27495.1,321.1,20.621325,0.0,0.0,20.621325,-27515.72,327964.67,300448.95,0,200,123050.0,150224.0,451014.67,450672.95,True,0.4,B2,c0.00075_s0.0
423,2025-08-27,1,2025-08-26,601698,BUY,TARGET_REBALANCE,22.7,22.7,1200,27240.0,0.0,20.43,0.0,0.0,20.43,-27260.43,300448.95,273188.52,0,1200,150976.0,178216.0,451424.95,451404.52,True,0.4,B2,c0.00075_s0.0
424,2025-08-29,1,2025-08-28,600967,SELL,HOLD_EXPIRY,23.86,23.86,1400,33404.0,0.0,25.053,0.0,0.0,25.053,33378.95,273188.52,306567.46,1400,0,174591.0,141187.0,447779.52,447754.46,True,0.4,B2,c0.00075_s0.0
425,2025-08-29,2,2025-08-28,688012,BUY,TARGET_REBALANCE,220.0,328.064,100,32806.4,10806.4,24.6048,0.0,0.0,24.6048,-32831.0,306567.46,273736.46,0,100,141187.0,163187.0,447754.46,436923.46,True,0.4,B2,c0.00075_s0.0
426,2025-09-01,1,2025-08-29,002104,SELL,HOLD_EXPIRY,26.55,26.55,1500,39825.0,0.0,29.86875,0.0,0.0,29.86875,39795.13,273736.46,313531.59,1500,0,164365.0,124540.0,438101.46,438071.59,True,0.4,B2,c0.00075_s0.0
427,2025-09-01,2,2025-08-29,300803,SELL,HOLD_EXPIRY,150.0,150.1134,300,45034.02,34.02,33.775515,0.0,0.0,33.775515,45000.24,313531.59,358531.84,300,0,124540.0,79540.0,438071.59,438071.84,True,0.4,B2,c0.00075_s0.0
428,2025-09-01,3,2025-08-29,002594,BUY,TARGET_REBALANCE,108.5,108.5,600,65100.0,0.0,48.825,0.0,0.0,48.825,-65148.82,358531.84,293383.01,0,600,79540.0,144640.0,438071.84,438023.01,True,0.4,B2,c0.00075_s0.0
429,2025-09-09,1,2025-09-08,601127,SELL,HOLD_EXPIRY,143.0,144.6897,200,28937.94,337.94,21.703455,0.0,0.0,21.703455,28916.24,293383.01,322299.25,200,0,140615.0,112015.0,433998.01,434314.25,True,0.4,B2,c0.00075_s0.0
430,2025-09-09,2,2025-09-08,300274,BUY,TARGET_REBALANCE,132.2,133.7022,200,26740.44,300.44,20.05533,0.0,0.0,20.05533,-26760.5,322299.25,295538.75,0,200,112015.0,138455.0,434314.25,433993.75,True,0.4,B2,c0.00075_s0.0
431,2025-09-10,1,2025-09-09,601698,SELL,HOLD_EXPIRY,21.88,21.88,1200,26256.0,0.0,19.692,0.0,0.0,19.692,26236.31,295538.75,321775.06,1200,0,135540.0,109284.0,431078.75,431059.06,True,0.4,B2,c0.00075_s0.0
432,2025-09-10,2,2025-09-09,002074,BUY,TARGET_REBALANCE,46.0,46.0,500,23000.0,0.0,17.25,0.0,0.0,17.25,-23017.25,321775.06,298757.81,0,500,109284.0,132284.0,431059.06,431041.81,True,0.4,B2,c0.00075_s0.0
433,2025-09-10,3,2025-09-09,002460,BUY,TARGET_REBALANCE,46.45,46.45,600,27870.0,0.0,20.9025,0.0,0.0,20.9025,-27890.9,298757.81,270866.91,0,600,132284.0,160154.0,431041.81,431020.91,True,0.4,B2,c0.00075_s0.0
434,2025-09-12,1,2025-09-11,688012,SELL,HOLD_EXPIRY,214.8,320.3098,100,32030.98,10550.98,24.023235,0.0,0.0,24.023235,32006.96,270866.91,302873.86,100,0,164895.0,143415.0,435761.91,446288.86,True,0.4,B2,c0.00075_s0.0
435,2025-09-15,1,2025-09-12,002594,SELL,HOLD_EXPIRY,106.0,106.0,600,63600.0,0.0,47.7,0.0,0.0,47.7,63552.3,302873.86,366426.16,600,0,143015.0,79415.0,445888.86,445841.16,True,0.4,B2,c0.00075_s0.0
436,2025-09-15,2,2025-09-12,002475,BUY,TARGET_REBALANCE,52.14,52.3036,1100,57533.96,179.96,43.15047,0.0,0.0,43.15047,-57577.11,366426.16,308849.05,0,1100,79415.0,136769.0,445841.16,445618.05,True,0.4,B2,c0.00075_s0.0
437,2025-09-15,3,2025-09-12,601138,BUY,TARGET_REBALANCE,60.0,60.3293,600,36197.58,197.58,27.148185,0.0,0.0,27.148185,-36224.73,308849.05,272624.33,0,600,136769.0,172769.0,445618.05,445393.33,True,0.4,B2,c0.00075_s0.0
438,2025-09-23,1,2025-09-22,300274,SELL,HOLD_EXPIRY,137.2,138.759,200,27751.8,311.8,20.81385,0.0,0.0,20.81385,27730.99,272624.33,300355.31,200,0,199852.0,172412.0,472476.33,472767.31,True,0.4,B2,c0.00075_s0.0
439,2025-09-23,2,2025-09-22,300620,BUY,TARGET_REBALANCE,138.0,138.1064,100,13810.64,10.64,10.35798,0.0,0.0,10.35798,-13821.0,300355.31,286534.31,0,100,172412.0,186212.0,472767.31,472746.31,True,0.4,B2,c0.00075_s0.0
440,2025-09-24,1,2025-09-23,002074,SELL,HOLD_EXPIRY,43.88,43.88,500,21940.0,0.0,16.455,0.0,0.0,16.455,21923.54,286534.31,308457.86,500,0,178245.0,156305.0,464779.31,464762.86,True,0.4,B2,c0.00075_s0.0
441,2025-09-24,2,2025-09-23,002938,BUY,TARGET_REBALANCE,61.73,62.315,400,24926.0,234.0,18.6945,0.0,0.0,18.6945,-24944.69,308457.86,283513.16,0,400,156305.0,180997.0,464762.86,464510.16,True,0.4,B2,c0.00075_s0.0
442,2025-09-25,1,2025-09-24,002460,SELL,HOLD_EXPIRY,55.5,55.5,600,33300.0,0.0,24.975,0.0,0.0,24.975,33275.03,283513.16,316788.19,600,0,187010.0,153710.0,470523.16,470498.19,True,0.4,B2,c0.00075_s0.0
443,2025-09-25,2,2025-09-24,688008,BUY,TARGET_REBALANCE,133.15,133.3441,200,26668.82,38.82,20.001615,0.0,0.0,20.001615,-26688.82,316788.19,290099.37,0,200,153710.0,180340.0,470498.19,470439.37,True,0.4,B2,c0.00075_s0.0
444,2025-09-29,1,2025-09-26,002475,SELL,HOLD_EXPIRY,64.25,64.4516,1100,70896.76,221.76,53.17257,0.0,0.0,53.17257,70843.59,290099.37,360942.95,1100,0,170585.0,99910.0,460684.37,460852.95,True,0.4,B2,c0.00075_s0.0
445,2025-09-29,2,2025-09-26,601138,SELL,HOLD_EXPIRY,64.85,65.2059,600,39123.54,213.54,29.342655,0.0,0.0,29.342655,39094.2,360942.95,400037.15,600,0,99910.0,61000.0,460852.95,461037.15,True,0.4,B2,c0.00075_s0.0
446,2025-09-29,3,2025-09-26,000977,BUY,TARGET_REBALANCE,72.04,72.0799,600,43247.94,23.94,32.435955,0.0,0.0,32.435955,-43280.38,400037.15,356756.78,0,600,61000.0,104224.0,461037.15,460980.78,True,0.4,B2,c0.00075_s0.0
447,2025-09-29,4,2025-09-26,603501,BUY,TARGET_REBALANCE,150.6,151.2699,400,60507.96,267.96,45.38097,0.0,0.0,45.38097,-60553.34,356756.78,296203.44,0,400,104224.0,164464.0,460980.78,460667.44,True,0.4,B2,c0.00075_s0.0
448,2025-10-15,1,2025-10-14,300620,SELL,HOLD_EXPIRY,100.02,100.0971,100,10009.71,7.71,7.507282,0.0,0.0,7.507282,10002.2,296203.44,306205.64,100,0,150066.0,140064.0,446269.44,446269.64,True,0.4,B2,c0.00075_s0.0
449,2025-10-15,2,2025-10-14,688347,BUY,TARGET_REBALANCE,120.53,120.53,300,36159.0,0.0,27.11925,0.0,0.0,27.11925,-36186.12,306205.64,270019.52,0,300,140064.0,176223.0,446269.64,446242.52,True,0.4,B2,c0.00075_s0.0
450,2025-10-16,1,2025-10-15,002938,SELL,HOLD_EXPIRY,48.98,49.4442,400,19777.68,185.68,14.83326,0.0,0.0,14.83326,19762.85,270019.52,289782.37,400,0,178314.0,158722.0,448333.52,448504.37,True,0.4,B2,c0.00075_s0.0
451,2025-10-16,2,2025-10-15,600392,BUY,TARGET_REBALANCE,25.23,25.2906,800,20232.48,48.48,15.17436,0.0,0.0,15.17436,-20247.65,289782.37,269534.71,0,800,158722.0,178906.0,448504.37,448440.71,True,0.4,B2,c0.00075_s0.0
452,2025-10-17,1,2025-10-16,688008,SELL,HOLD_EXPIRY,143.15,143.3587,200,28671.74,41.74,21.503805,0.0,0.0,21.503805,28650.24,269534.71,298184.95,200,0,177726.0,149096.0,447260.71,447280.95,True,0.4,B2,c0.00075_s0.0
453,2025-10-17,2,2025-10-16,600036,BUY,TARGET_REBALANCE,41.88,42.9621,600,25777.26,649.26,19.332945,0.0,0.0,19.332945,-25796.59,298184.95,272388.35,0,600,149096.0,174224.0,447280.95,446612.35,True,0.4,B2,c0.00075_s0.0
454,2025-10-21,1,2025-10-20,000977,SELL,HOLD_EXPIRY,65.17,65.2061,600,39123.66,21.66,29.342745,0.0,0.0,29.342745,39094.32,272388.35,311482.67,600,0,169482.0,130380.0,441870.35,441862.67,True,0.4,B2,c0.00075_s0.0
455,2025-10-21,2,2025-10-20,603501,SELL,HOLD_EXPIRY,127.7,128.268,400,51307.2,227.2,38.4804,0.0,0.0,38.4804,51268.72,311482.67,362751.39,400,0,130380.0,79300.0,441862.67,442051.39,True,0.4,B2,c0.00075_s0.0
456,2025-10-21,3,2025-10-20,000426,BUY,TARGET_REBALANCE,31.16,31.16,800,24928.0,0.0,18.696,0.0,0.0,18.696,-24946.7,362751.39,337804.7,0,800,79300.0,104228.0,442051.39,442032.7,True,0.4,B2,c0.00075_s0.0
457,2025-10-21,4,2025-10-20,601288,BUY,TARGET_REBALANCE,7.75,8.0262,8800,70630.56,2430.56,52.97292,0.0,0.0,52.97292,-70683.53,337804.7,267121.16,0,8800,104228.0,172428.0,442032.7,439549.16,True,0.4,B2,c0.00075_s0.0
458,2025-10-29,1,2025-10-28,688347,SELL,HOLD_EXPIRY,132.11,132.11,300,39633.0,0.0,29.72475,0.0,0.0,29.72475,39603.28,267121.16,306724.44,300,0,179687.0,140054.0,446808.16,446778.44,True,0.4,B2,c0.00075_s0.0
459,2025-10-29,2,2025-10-28,300476,BUY,TARGET_REBALANCE,343.06,345.2776,100,34527.76,221.76,25.89582,0.0,0.0,25.89582,-34553.66,306724.44,272170.78,0,100,140054.0,174360.0,446778.44,446530.78,True,0.4,B2,c0.00075_s0.0
460,2025-10-30,1,2025-10-29,600392,SELL,HOLD_EXPIRY,23.58,23.6366,800,18909.28,45.28,14.18196,0.0,0.0,14.18196,18895.1,272170.78,291065.88,800,0,172745.0,153881.0,444915.78,444946.88,True,0.4,B2,c0.00075_s0.0
461,2025-10-31,1,2025-10-30,600036,SELL,HOLD_EXPIRY,41.26,42.3261,600,25395.66,639.66,19.046745,0.0,0.0,19.046745,25376.61,291065.88,316442.49,600,0,153565.0,128809.0,444630.88,445251.49,True,0.4,B2,c0.00075_s0.0
462,2025-11-03,1,2025-10-31,002466,BUY,TARGET_REBALANCE,54.41,54.41,400,21764.0,0.0,16.323,0.0,0.0,16.323,-21780.32,316442.49,294662.17,0,400,122974.0,144738.0,439416.49,439400.17,True,0.4,B2,c0.00075_s0.0
463,2025-11-03,2,2025-10-31,002709,BUY,TARGET_REBALANCE,40.68,40.9522,500,20476.1,136.1,15.357075,0.0,0.0,15.357075,-20491.46,294662.17,274170.71,0,500,144738.0,165078.0,439400.17,439248.71,True,0.4,B2,c0.00075_s0.0
464,2025-11-04,1,2025-11-03,000426,SELL,HOLD_EXPIRY,29.43,29.43,800,23544.0,0.0,17.658,0.0,0.0,17.658,23526.34,274170.71,297697.06,800,0,165706.0,142162.0,439876.71,439859.06,True,0.4,B2,c0.00075_s0.0
465,2025-11-04,2,2025-11-03,601288,SELL,HOLD_EXPIRY,8.01,8.2955,8800,73000.4,2512.4,54.7503,0.0,0.0,54.7503,72945.65,297697.06,370642.7,8800,0,142162.0,71674.0,439859.06,442316.7,True,0.4,B2,c0.00075_s0.0
466,2025-11-04,3,2025-11-03,002812,BUY,TARGET_REBALANCE,48.5,48.5,1100,53350.0,0.0,40.0125,0.0,0.0,40.0125,-53390.01,370642.7,317252.69,0,1100,71674.0,125024.0,442316.7,442276.69,True,0.4,B2,c0.00075_s0.0
467,2025-11-04,4,2025-11-03,603686,BUY,TARGET_REBALANCE,30.0,30.0,1500,45000.0,0.0,33.75,0.0,0.0,33.75,-45033.75,317252.69,272218.94,0,1500,125024.0,170024.0,442276.69,442242.94,True,0.4,B2,c0.00075_s0.0
468,2025-11-12,1,2025-11-11,300476,SELL,HOLD_EXPIRY,283.14,284.9703,100,28497.03,183.03,21.372773,0.0,0.0,21.372773,28475.66,272218.94,300694.6,100,0,184061.0,155747.0,456279.94,456441.6,True,0.4,B2,c0.00075_s0.0
469,2025-11-12,2,2025-11-11,002407,BUY,TARGET_REBALANCE,31.91,32.0738,800,25659.04,131.04,19.24428,0.0,0.0,19.24428,-25678.28,300694.6,275016.32,0,800,155747.0,181275.0,456441.6,456291.32,True,0.4,B2,c0.00075_s0.0
470,2025-11-17,1,2025-11-14,002466,SELL,HOLD_EXPIRY,58.29,58.29,400,23316.0,0.0,17.487,0.0,0.0,17.487,23298.51,275016.32,298314.83,400,0,192198.0,168882.0,467214.32,467196.83,True,0.4,B2,c0.00075_s0.0
471,2025-11-17,2,2025-11-14,002709,SELL,HOLD_EXPIRY,47.37,47.687,500,23843.5,158.5,17.882625,0.0,0.0,17.882625,23825.62,298314.83,322140.45,500,0,168882.0,145197.0,467196.83,467337.45,True,0.4,B2,c0.00075_s0.0
472,2025-11-17,3,2025-11-14,000833,BUY,TARGET_REBALANCE,24.18,24.3673,1100,26804.03,206.03,20.103022,0.0,0.0,20.103022,-26824.13,322140.45,295316.31,0,1100,145197.0,171795.0,467337.45,467111.31,True,0.4,B2,c0.00075_s0.0
473,2025-11-18,1,2025-11-17,002812,SELL,HOLD_EXPIRY,62.0,62.0,200,12400.0,0.0,9.3,0.0,0.0,9.3,12390.7,295316.31,307707.01,1100,900,172801.0,160401.0,468117.31,468108.01,True,0.4,B2,c0.00075_s0.0
474,2025-11-18,2,2025-11-17,603686,SELL,HOLD_EXPIRY,30.99,30.99,1500,46485.0,0.0,34.86375,0.0,0.0,34.86375,46450.14,307707.01,354157.15,1500,0,160401.0,113916.0,468108.01,468073.15,True,0.4,B2,c0.00075_s0.0
475,2025-11-18,3,2025-11-17,300475,BUY,TARGET_REBALANCE,168.96,168.96,100,16896.0,0.0,12.672,0.0,0.0,12.672,-16908.67,354157.15,337248.48,0,100,113916.0,130812.0,468073.15,468060.48,True,0.4,B2,c0.00075_s0.0
476,2025-11-18,4,2025-11-17,688525,BUY,TARGET_REBALANCE,133.0,133.0798,200,26615.96,15.96,19.96197,0.0,0.0,19.96197,-26635.92,337248.48,310612.55,0,200,130812.0,157412.0,468060.48,468024.55,True,0.4,B2,c0.00075_s0.0
477,2025-11-19,1,2025-11-18,002812,BUY,TARGET_REBALANCE,59.34,59.34,600,35604.0,0.0,26.703,0.0,0.0,26.703,-35630.7,310612.55,274981.85,900,1500,146724.0,182328.0,457336.55,457309.85,True,0.4,B2,c0.00075_s0.0
478,2025-11-20,1,2025-11-19,002812,SELL,HOLD_EXPIRY,62.05,62.05,100,6205.0,0.0,4.65375,0.0,0.0,4.65375,6200.35,274981.85,281182.2,1500,1400,188497.0,182292.0,463478.85,463474.2,True,0.4,B2,c0.00075_s0.0
479,2025-11-21,1,2025-11-20,002812,SELL,HOLD_EXPIRY,58.8,58.8,1400,82320.0,0.0,61.74,0.0,0.0,61.74,82258.26,281182.2,363440.46,1400,0,166039.0,83719.0,447221.2,447159.46,True,0.4,B2,c0.00075_s0.0
480,2025-11-21,2,2025-11-20,002240,BUY,TARGET_REBALANCE,36.63,36.63,2500,91575.0,0.0,68.68125,0.0,0.0,68.68125,-91643.68,363440.46,271796.78,0,2500,83719.0,175294.0,447159.46,447090.78,True,0.4,B2,c0.00075_s0.0
481,2025-11-26,1,2025-11-25,002407,SELL,HOLD_EXPIRY,33.5,33.6719,800,26937.52,137.52,20.20314,0.0,0.0,20.20314,26917.32,271796.78,298714.09,800,0,169380.0,142580.0,441176.78,441294.09,True,0.4,B2,c0.00075_s0.0
482,2025-11-26,2,2025-11-25,300620,BUY,TARGET_REBALANCE,141.18,141.2889,200,28257.78,21.78,21.193335,0.0,0.0,21.193335,-28278.97,298714.09,270435.12,0,200,142580.0,170816.0,441294.09,441251.12,True,0.4,B2,c0.00075_s0.0
483,2025-12-01,1,2025-11-28,000833,SELL,HOLD_EXPIRY,19.91,20.0642,1100,22070.62,169.62,16.552965,0.0,0.0,16.552965,22054.07,270435.12,292489.19,1100,0,178671.0,156770.0,449106.12,449259.19,True,0.4,B2,c0.00075_s0.0
484,2025-12-01,2,2025-11-28,300058,BUY,TARGET_REBALANCE,10.51,10.51,2100,22071.0,0.0,16.55325,0.0,0.0,16.55325,-22087.55,292489.19,270401.63,0,2100,156770.0,178841.0,449259.19,449242.63,True,0.4,B2,c0.00075_s0.0
485,2025-12-02,1,2025-12-01,300475,SELL,HOLD_EXPIRY,133.01,133.01,100,13301.0,0.0,9.97575,0.0,0.0,9.97575,13291.02,270401.63,283692.66,100,0,170978.0,157677.0,441379.63,441369.66,True,0.4,B2,c0.00075_s0.0
486,2025-12-02,2,2025-12-01,688525,SELL,HOLD_EXPIRY,115.0,115.069,200,23013.8,13.8,17.26035,0.0,0.0,17.26035,22996.54,283692.66,306689.2,200,0,157677.0,134677.0,441369.66,441366.2,True,0.4,B2,c0.00075_s0.0
487,2025-12-02,3,2025-12-01,000988,BUY,TARGET_REBALANCE,73.4,73.5222,200,14704.44,24.44,11.02833,0.0,0.0,11.02833,-14715.47,306689.2,291973.73,0,200,134677.0,149357.0,441366.2,441330.73,True,0.4,B2,c0.00075_s0.0
488,2025-12-02,4,2025-12-01,002241,BUY,TARGET_REBALANCE,30.63,30.8472,600,18508.32,130.32,13.88124,0.0,0.0,13.88124,-18522.2,291973.73,273451.53,0,600,149357.0,167735.0,441330.73,441186.53,True,0.4,B2,c0.00075_s0.0
489,2025-12-05,1,2025-12-04,002240,SELL,HOLD_EXPIRY,30.04,30.04,2500,75100.0,0.0,56.325,0.0,0.0,56.325,75043.68,273451.53,348495.2,2500,0,154394.0,79294.0,427845.53,427789.2,True,0.4,B2,c0.00075_s0.0
490,2025-12-05,2,2025-12-04,000426,BUY,TARGET_REBALANCE,34.03,34.03,2600,88478.0,0.0,66.3585,0.0,0.0,66.3585,-88544.36,348495.2,259950.84,0,2600,79294.0,167772.0,427789.2,427722.84,True,0.4,B2,c0.00075_s0.0
491,2025-12-10,1,2025-12-09,300620,SELL,HOLD_EXPIRY,167.12,167.2489,200,33449.78,25.78,25.087335,0.0,0.0,25.087335,33424.69,259950.84,293375.54,200,0,178732.0,145308.0,438682.84,438683.54,True,0.4,B2,c0.00075_s0.0
492,2025-12-15,1,2025-12-12,300058,SELL,HOLD_EXPIRY,8.7,8.7,2100,18270.0,0.0,13.7025,0.0,0.0,13.7025,18256.3,293375.54,311631.84,2100,0,140118.0,121848.0,433493.54,433479.84,True,0.4,B2,c0.00075_s0.0
493,2025-12-16,1,2025-12-15,000988,SELL,HOLD_EXPIRY,74.85,74.9746,200,14994.92,24.92,11.24619,0.0,0.0,11.24619,14983.67,311631.84,326615.51,200,0,121782.0,106812.0,433413.84,433427.51,True,0.4,B2,c0.00075_s0.0
494,2025-12-16,2,2025-12-15,002241,SELL,HOLD_EXPIRY,28.65,28.8531,600,17311.86,121.86,12.983895,0.0,0.0,12.983895,17298.88,326615.51,343914.39,600,0,106812.0,89622.0,433427.51,433536.39,True,0.4,B2,c0.00075_s0.0
495,2025-12-16,3,2025-12-15,300395,BUY,TARGET_REBALANCE,92.91,92.91,200,18582.0,0.0,13.9365,0.0,0.0,13.9365,-18595.94,343914.39,325318.45,0,200,89622.0,108204.0,433536.39,433522.45,True,0.4,B2,c0.00075_s0.0
496,2025-12-16,4,2025-12-15,600118,BUY,TARGET_REBALANCE,53.5,53.5,400,21400.0,0.0,16.05,0.0,0.0,16.05,-21416.05,325318.45,303902.4,0,400,108204.0,129604.0,433522.45,433506.4,True,0.4,B2,c0.00075_s0.0
497,2025-12-16,5,2025-12-15,600879,BUY,TARGET_REBALANCE,16.51,16.51,1300,21463.0,0.0,16.09725,0.0,0.0,16.09725,-21479.1,303902.4,282423.3,0,1300,129604.0,151067.0,433506.4,433490.3,True,0.4,B2,c0.00075_s0.0
498,2025-12-17,1,2025-12-16,000657,BUY,TARGET_REBALANCE,26.17,26.17,800,20936.0,0.0,15.702,0.0,0.0,15.702,-20951.7,282423.3,261471.6,0,800,149118.0,170054.0,431541.3,431525.6,True,0.4,B2,c0.00075_s0.0
499,2025-12-19,1,2025-12-18,000426,SELL,HOLD_EXPIRY,34.17,34.17,2600,88842.0,0.0,66.6315,0.0,0.0,66.6315,88775.37,261471.6,350246.97,2600,0,174794.0,85952.0,436265.6,436198.97,True,0.4,B2,c0.00075_s0.0
500,2025-12-19,2,2025-12-18,301205,BUY,TARGET_REBALANCE,180.01,180.01,400,72004.0,0.0,54.003,0.0,0.0,54.003,-72058.0,350246.97,278188.96,0,400,85952.0,157956.0,436198.97,436144.96,True,0.4,B2,c0.00075_s0.0
501,2025-12-30,1,2025-12-29,300395,SELL,HOLD_EXPIRY,106.28,106.28,200,21256.0,0.0,15.942,0.0,0.0,15.942,21240.06,278188.96,299429.02,200,0,170178.0,148922.0,448366.96,448351.02,True,0.4,B2,c0.00075_s0.0
502,2025-12-30,2,2025-12-29,600118,SELL,HOLD_EXPIRY,85.4,85.4,400,34160.0,0.0,25.62,0.0,0.0,25.62,34134.38,299429.02,333563.4,400,0,148922.0,114762.0,448351.02,448325.4,True,0.4,B2,c0.00075_s0.0
503,2025-12-30,3,2025-12-29,600879,SELL,HOLD_EXPIRY,18.86,18.86,1300,24518.0,0.0,18.3885,0.0,0.0,18.3885,24499.61,333563.4,358063.01,1300,0,114762.0,90244.0,448325.4,448307.01,True,0.4,B2,c0.00075_s0.0
504,2025-12-30,4,2025-12-29,000559,BUY,TARGET_REBALANCE,13.88,14.0344,2400,33682.56,370.56,25.26192,0.0,0.0,25.26192,-33707.82,358063.01,324355.19,0,2400,90244.0,123556.0,448307.01,447911.19,True,0.4,B2,c0.00075_s0.0
505,2025-12-30,5,2025-12-29,002759,BUY,TARGET_REBALANCE,47.0,47.0,400,18800.0,0.0,14.1,0.0,0.0,14.1,-18814.1,324355.19,305541.09,0,400,123556.0,142356.0,447911.19,447897.09,True,0.4,B2,c0.00075_s0.0
506,2025-12-30,6,2025-12-29,600362,BUY,TARGET_REBALANCE,46.85,46.85,700,32795.0,0.0,24.59625,0.0,0.0,24.59625,-32819.6,305541.09,272721.5,0,700,142356.0,175151.0,447897.09,447872.5,True,0.4,B2,c0.00075_s0.0
507,2025-12-31,1,2025-12-30,000657,SELL,HOLD_EXPIRY,28.06,28.06,800,22448.0,0.0,16.836,0.0,0.0,16.836,22431.16,272721.5,295152.66,800,0,183939.0,161491.0,456660.5,456643.66,True,0.4,B2,c0.00075_s0.0
508,2025-12-31,2,2025-12-30,002465,BUY,TARGET_REBALANCE,15.03,15.0875,1300,19613.75,74.75,14.710313,0.0,0.0,14.710313,-19628.46,295152.66,275524.2,0,1300,161491.0,181030.0,456643.66,456554.2,True,0.4,B2,c0.00075_s0.0
