order_id,fill_id,execution_date,execution_sequence,signal_date,symbol,side,order_reason,shares_requested,shares_filled,shares_unfilled,execution_price,notional,commission,stamp_tax,slippage,total_cost,cash_before,cash_delta,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,tradable,limit_blocked,suspended,risk_state,target_exposure,strategy_label,cost_scenario
292,292,2025-02-18,1,2025-02-17,300718,SELL,HOLD_EXPIRY,500,500,0,78.2677,39133.85,29.350388,0.0,0.0,29.350388,262156.92,39104.5,301261.42,500,0,175572.0,136772.0,437728.92,438033.42,True,False,False,True,0.4,B2_base,c0.00075_s0.0
293,293,2025-02-18,2,2025-02-17,000938,BUY,TARGET_REBALANCE,1000,1000,0,30.6821,30682.1,23.011575,0.0,0.0,23.011575,301261.42,-30705.11,270556.31,0,1000,136772.0,167292.0,438033.42,437848.31,True,False,False,True,0.4,B2_base,c0.00075_s0.0
294,294,2025-02-20,1,2025-02-19,300418,SELL,HOLD_EXPIRY,700,700,0,42.55,29785.0,22.33875,0.0,0.0,22.33875,270556.31,29762.66,300318.97,700,0,165980.0,136195.0,436536.31,436513.97,True,False,False,True,0.4,B2_base,c0.00075_s0.0
295,295,2025-02-20,2,2025-02-19,300442,SELL,HOLD_EXPIRY,600,600,0,56.5562,33933.72,25.45029,0.0,0.0,25.45029,300318.97,33908.27,334227.24,600,0,136195.0,102595.0,436513.97,436822.24,True,False,False,True,0.4,B2_base,c0.00075_s0.0
296,296,2025-02-20,3,2025-02-19,300718,BUY,TARGET_REBALANCE,100,100,0,104.8948,10489.48,7.86711,0.0,0.0,7.86711,334227.24,-10497.35,323729.9,0,100,102595.0,112995.0,436822.24,436724.9,True,False,False,True,0.4,B2_base,c0.00075_s0.0
297,297,2025-02-20,4,2025-02-19,603501,BUY,TARGET_REBALANCE,200,200,0,162.0115,32402.3,24.301725,0.0,0.0,24.301725,323729.9,-32426.6,291303.29,0,200,112995.0,145195.0,436724.9,436498.29,True,False,False,True,0.4,B2_base,c0.00075_s0.0
298,298,2025-02-21,1,2025-02-20,300017,SELL,HOLD_EXPIRY,2300,2300,0,14.2212,32708.76,24.53157,0.0,0.0,24.53157,291303.29,32684.23,323987.52,2300,0,143953.0,112535.0,435256.29,436522.52,True,False,False,True,0.4,B2_base,c0.00075_s0.0
299,299,2025-02-21,2,2025-02-20,600580,SELL,HOLD_EXPIRY,1500,1500,0,33.1076,49661.4,37.24605,0.0,0.0,37.24605,323987.52,49624.15,373611.68,1500,0,112535.0,71585.0,436522.52,445196.68,True,False,False,True,0.4,B2_base,c0.00075_s0.0
300,300,2025-02-21,3,2025-02-20,002747,BUY,TARGET_REBALANCE,2200,2200,0,23.41,51502.0,38.6265,0.0,0.0,38.6265,373611.68,-51540.63,322071.05,0,2200,71585.0,123087.0,445196.68,445158.05,True,False,False,True,0.4,B2_base,c0.00075_s0.0
301,301,2025-02-21,4,2025-02-20,600498,BUY,TARGET_REBALANCE,1900,1900,0,27.8278,52872.82,39.654615,0.0,0.0,39.654615,322071.05,-52912.47,269158.58,0,1900,123087.0,175489.0,445158.05,444647.58,True,False,False,True,0.4,B2_base,c0.00075_s0.0
302,302,2025-03-04,1,2025-03-03,000938,SELL,HOLD_EXPIRY,1000,1000,0,28.8222,28822.2,21.61665,0.0,0.0,21.61665,269158.58,28800.58,297959.16,1000,0,160861.0,132191.0,430019.58,430150.16,True,False,False,True,0.4,B2_base,c0.00075_s0.0
303,303,2025-03-04,2,2025-03-03,688525,BUY,TARGET_REBALANCE,500,500,0,69.2715,34635.75,25.976813,0.0,0.0,25.976813,297959.16,-34661.73,263297.43,0,500,132191.0,166806.0,430150.16,430103.43,True,False,False,True,0.4,B2_base,c0.00075_s0.0
304,304,2025-03-06,1,2025-03-05,300718,SELL,HOLD_EXPIRY,100,100,0,108.2232,10822.32,8.11674,0.0,0.0,8.11674,263297.43,10814.2,274111.64,100,0,179441.0,168711.0,442738.43,442822.64,True,False,False,True,0.4,B2_base,c0.00075_s0.0
305,305,2025-03-06,2,2025-03-05,603501,SELL,HOLD_EXPIRY,200,200,0,147.5311,29506.22,22.129665,0.0,0.0,22.129665,274111.64,29484.09,303595.73,200,0,168711.0,139389.0,442822.64,442984.73,True,False,False,True,0.4,B2_base,c0.00075_s0.0
306,306,2025-03-06,3,2025-03-05,300458,BUY,TARGET_REBALANCE,100,100,0,99.2953,9929.53,7.447147,0.0,0.0,7.447147,303595.73,-9936.98,293658.75,0,100,139389.0,145693.0,442984.73,439351.75,True,False,False,True,0.4,B2_base,c0.00075_s0.0
307,307,2025-03-06,4,2025-03-05,300476,BUY,TARGET_REBALANCE,300,300,0,59.0155,17704.65,13.278488,0.0,0.0,13.278488,293658.75,-17717.93,275940.82,0,300,145693.0,163213.0,439351.75,439153.82,True,False,False,True,0.4,B2_base,c0.00075_s0.0
308,308,2025-03-07,1,2025-03-06,002747,SELL,HOLD_EXPIRY,2200,2200,0,24.73,54406.0,40.8045,0.0,0.0,40.8045,275940.82,54365.2,330306.02,2200,0,163194.0,108788.0,439134.82,439094.02,True,False,False,True,0.4,B2_base,c0.00075_s0.0
309,309,2025-03-07,2,2025-03-06,600498,SELL,HOLD_EXPIRY,1900,1900,0,26.1327,49652.13,37.239097,0.0,0.0,37.239097,330306.02,49614.89,379920.91,1900,0,108788.0,59578.0,439094.02,439498.91,True,False,False,True,0.4,B2_base,c0.00075_s0.0
310,310,2025-03-07,3,2025-03-06,002155,BUY,TARGET_REBALANCE,3000,3000,0,27.6656,82996.8,62.2476,0.0,0.0,62.2476,379920.91,-83059.05,296861.86,0,3000,59578.0,122008.0,439498.91,418869.86,True,False,False,True,0.4,B2_base,c0.00075_s0.0
311,311,2025-03-07,4,2025-03-06,688521,BUY,TARGET_REBALANCE,300,300,0,94.86,28458.0,21.3435,0.0,0.0,21.3435,296861.86,-28479.34,268382.52,0,300,122008.0,150466.0,418869.86,418848.52,True,False,False,True,0.4,B2_base,c0.00075_s0.0
312,312,2025-03-18,1,2025-03-17,688525,SELL,HOLD_EXPIRY,500,500,0,79.4576,39728.8,29.7966,0.0,0.0,29.7966,268382.52,39699.0,308081.52,500,0,172968.0,133263.0,441350.52,441344.52,True,False,False,True,0.4,B2_base,c0.00075_s0.0
313,313,2025-03-18,2,2025-03-17,601899,BUY,TARGET_REBALANCE,1500,1500,0,17.7898,26684.7,20.013525,0.0,0.0,20.013525,308081.52,-26704.71,281376.81,0,1500,133263.0,159363.0,441344.52,440739.81,True,False,False,True,0.4,B2_base,c0.00075_s0.0
314,314,2025-03-20,1,2025-03-19,300458,SELL,HOLD_EXPIRY,100,100,0,92.1443,9214.43,6.910823,0.0,0.0,6.910823,281376.81,9207.52,290584.32,100,0,160674.0,154824.0,442050.81,445408.32,True,False,False,True,0.4,B2_base,c0.00075_s0.0
315,315,2025-03-20,2,2025-03-19,300476,SELL,HOLD_EXPIRY,300,300,0,86.583,25974.9,19.481175,0.0,0.0,19.481175,290584.32,25955.42,316539.74,300,0,154824.0,129120.0,445408.32,445659.74,True,False,False,True,0.4,B2_base,c0.00075_s0.0
316,316,2025-03-20,3,2025-03-19,000333,BUY,TARGET_REBALANCE,300,300,0,80.5951,24178.53,18.133897,0.0,0.0,18.133897,316539.74,-24196.66,292343.08,0,300,129120.0,152040.0,445659.74,444383.08,True,False,False,True,0.4,B2_base,c0.00075_s0.0
317,317,2025-03-21,1,2025-03-20,002155,SELL,HOLD_EXPIRY,3000,3000,0,32.3054,96916.2,72.68715,0.0,0.0,72.68715,292343.08,96843.51,389186.59,3000,0,151368.0,78468.0,443711.08,467654.59,True,False,False,True,0.4,B2_base,c0.00075_s0.0
318,318,2025-03-21,2,2025-03-20,688521,SELL,HOLD_EXPIRY,300,300,0,96.79,29037.0,21.77775,0.0,0.0,21.77775,389186.59,29015.22,418201.81,300,0,78468.0,49431.0,467654.59,467632.81,True,False,False,True,0.4,B2_base,c0.00075_s0.0
319,319,2025-03-21,3,2025-03-20,300100,BUY,TARGET_REBALANCE,400,400,0,93.1377,37255.08,27.94131,0.0,0.0,27.94131,418201.81,-37283.02,380918.79,0,400,49431.0,75951.0,467632.81,456869.79,True,False,False,True,0.4,B2_base,c0.00075_s0.0
320,320,2025-03-21,4,2025-03-20,300476,BUY,TARGET_REBALANCE,500,500,0,84.8853,42442.65,31.831988,0.0,0.0,31.831988,380918.79,-42474.48,338444.31,0,500,75951.0,117951.0,456869.79,456395.31,True,False,False,True,0.4,B2_base,c0.00075_s0.0
321,321,2025-03-21,5,2025-03-20,600797,BUY,TARGET_REBALANCE,3200,3200,0,13.5,43200.0,32.4,0.0,0.0,32.4,338444.31,-43232.4,295211.91,0,3200,117951.0,161151.0,456395.31,456362.91,True,False,False,True,0.4,B2_base,c0.00075_s0.0
322,322,2025-04-01,1,2025-03-31,601899,SELL,HOLD_EXPIRY,1500,1500,0,18.6078,27911.7,20.933775,0.0,0.0,20.933775,295211.91,27890.77,323102.68,1500,0,153512.0,126212.0,448723.91,449314.68,True,False,False,True,0.4,B2_base,c0.00075_s0.0
323,323,2025-04-01,2,2025-03-31,600418,BUY,TARGET_REBALANCE,1200,1200,0,35.6,42720.0,32.04,0.0,0.0,32.04,323102.68,-42752.04,280350.64,0,1200,126212.0,168932.0,449314.68,449282.64,True,False,False,True,0.4,B2_base,c0.00075_s0.0
324,324,2025-04-03,1,2025-04-02,000333,SELL,HOLD_EXPIRY,300,300,0,78.6962,23608.86,17.706645,0.0,0.0,17.706645,280350.64,23591.15,303941.79,300,0,162576.0,140196.0,442926.64,444137.79,True,False,False,True,0.4,B2_base,c0.00075_s0.0
325,325,2025-04-03,2,2025-04-02,300760,BUY,TARGET_REBALANCE,100,100,0,235.1485,23514.85,17.636138,0.0,0.0,17.636138,303941.79,-23532.49,280409.31,0,100,140196.0,162996.0,444137.79,443405.31,True,False,False,True,0.4,B2_base,c0.00075_s0.0
326,326,2025-04-07,1,2025-04-03,300100,SELL,HOLD_EXPIRY,400,400,0,79.5815,31832.6,23.87445,0.0,0.0,23.87445,280409.31,31808.73,312218.03,400,0,147176.0,124516.0,427585.31,436734.03,True,False,False,True,0.4,B2_base,c0.00075_s0.0
327,327,2025-04-07,2,2025-04-03,300476,SELL,HOLD_EXPIRY,500,500,0,64.9372,32468.6,24.35145,0.0,0.0,24.35145,312218.03,32444.25,344662.28,500,0,124516.0,92386.0,436734.03,437048.28,True,False,False,True,0.4,B2_base,c0.00075_s0.0
328,328,2025-04-07,3,2025-04-03,600797,SELL,HOLD_EXPIRY,3200,3200,0,9.45,30240.0,22.68,0.0,0.0,22.68,344662.28,30217.32,374879.6,3200,0,92386.0,62146.0,437048.28,437025.6,True,False,False,True,0.4,B2_base,c0.00075_s0.0
329,329,2025-04-07,4,2025-04-03,002475,BUY,TARGET_REBALANCE,600,600,0,32.1599,19295.94,14.471955,0.0,0.0,14.471955,374879.6,-19310.41,355569.19,0,600,62146.0,81274.0,437025.6,436843.19,True,False,False,True,0.4,B2_base,c0.00075_s0.0
330,330,2025-04-07,5,2025-04-03,601288,BUY,TARGET_REBALANCE,11600,11600,0,5.4566,63296.56,47.47242,0.0,0.0,47.47242,355569.19,-63344.03,292225.15,0,11600,81274.0,141130.0,436843.19,433355.15,True,False,False,True,0.4,B2_base,c0.00075_s0.0
331,331,2025-04-10,1,2025-04-09,603501,BUY,TARGET_REBALANCE,200,200,0,124.4973,24899.46,18.674595,0.0,0.0,18.674595,292225.15,-24918.13,267307.02,0,200,137806.0,162550.0,430031.15,429857.02,True,False,False,True,0.4,B2_base,c0.00075_s0.0
332,332,2025-04-16,1,2025-04-15,600418,SELL,HOLD_EXPIRY,1200,1200,0,33.99,40788.0,30.591,0.0,0.0,30.591,267307.02,40757.41,308064.43,1200,0,166796.0,126008.0,434103.02,434072.43,True,False,False,True,0.4,B2_base,c0.00075_s0.0
333,333,2025-04-16,2,2025-04-15,600171,BUY,TARGET_REBALANCE,1200,1200,0,36.8567,44228.04,33.17103,0.0,0.0,33.17103,308064.43,-44261.21,263803.22,0,1200,126008.0,169808.0,434072.43,433611.22,True,False,False,True,0.4,B2_base,c0.00075_s0.0
334,334,2025-04-18,1,2025-04-17,300760,SELL,HOLD_EXPIRY,100,100,0,228.2075,22820.75,17.115562,0.0,0.0,17.115562,263803.22,22803.63,286606.85,100,0,171593.0,149466.0,435396.22,436072.85,True,False,False,True,0.4,B2_base,c0.00075_s0.0
335,335,2025-04-18,2,2025-04-17,002155,BUY,TARGET_REBALANCE,600,600,0,32.3453,19407.18,14.555385,0.0,0.0,14.555385,286606.85,-19421.74,267185.12,0,600,149466.0,164064.0,436072.85,431249.12,True,False,False,True,0.4,B2_base,c0.00075_s0.0
336,336,2025-04-21,1,2025-04-18,002475,SELL,HOLD_EXPIRY,600,600,0,30.2533,18151.98,13.613985,0.0,0.0,13.613985,267185.12,18138.37,285323.48,600,0,163430.0,145436.0,430615.12,430759.48,True,False,False,True,0.4,B2_base,c0.00075_s0.0
337,337,2025-04-21,2,2025-04-18,601288,SELL,HOLD_EXPIRY,11600,11600,0,5.721,66363.6,49.7727,0.0,0.0,49.7727,285323.48,66313.83,351637.31,11600,0,145436.0,82680.0,430759.48,434317.31,True,False,False,True,0.4,B2_base,c0.00075_s0.0
338,338,2025-04-21,3,2025-04-18,002261,BUY,TARGET_REBALANCE,1400,1400,0,29.05,40670.0,30.5025,0.0,0.0,30.5025,351637.31,-40700.5,310936.81,0,1400,82680.0,123350.0,434317.31,434286.81,True,False,False,True,0.4,B2_base,c0.00075_s0.0
339,339,2025-04-21,4,2025-04-18,600988,BUY,TARGET_REBALANCE,1500,1500,0,29.7555,44633.25,33.474938,0.0,0.0,33.474938,310936.81,-44666.72,266270.08,0,1500,123350.0,167330.0,434286.81,433600.08,True,False,False,True,0.4,B2_base,c0.00075_s0.0
340,340,2025-04-24,1,2025-04-23,603501,SELL,HOLD_EXPIRY,200,200,0,124.6583,24931.66,18.698745,0.0,0.0,18.698745,266270.08,24912.96,291183.04,200,0,167124.0,142348.0,433394.08,433531.04,True,False,False,True,0.4,B2_base,c0.00075_s0.0
341,341,2025-04-24,2,2025-04-23,300773,BUY,TARGET_REBALANCE,900,900,0,27.8392,25055.28,18.79146,0.0,0.0,18.79146,291183.04,-25074.07,266108.97,0,900,142348.0,166990.0,433531.04,433098.97,True,False,False,True,0.4,B2_base,c0.00075_s0.0
342,342,2025-04-30,1,2025-04-29,600171,SELL,HOLD_EXPIRY,1200,1200,0,35.4329,42519.48,31.88961,0.0,0.0,31.88961,266108.97,42487.59,308596.56,1200,0,159413.0,117305.0,425521.97,425901.56,True,False,False,True,0.4,B2_base,c0.00075_s0.0
343,343,2025-04-30,2,2025-04-29,300766,BUY,TARGET_REBALANCE,1200,1200,0,38.8,46560.0,34.92,0.0,0.0,34.92,308596.56,-46594.92,262001.64,0,1200,117305.0,163865.0,425901.56,425866.64,True,False,False,True,0.4,B2_base,c0.00075_s0.0
344,344,2025-05-07,1,2025-05-06,002155,SELL,HOLD_EXPIRY,600,600,0,31.1089,18665.34,13.999005,0.0,0.0,13.999005,262001.64,18651.34,280652.98,600,0,174858.0,160818.0,436859.64,441470.98,True,False,False,True,0.4,B2_base,c0.00075_s0.0
345,345,2025-05-07,2,2025-05-06,600839,BUY,TARGET_REBALANCE,1300,1300,0,11.4564,14893.32,11.16999,0.0,0.0,11.16999,280652.98,-14904.49,265748.49,0,1300,160818.0,175638.0,441470.98,441386.49,True,False,False,True,0.4,B2_base,c0.00075_s0.0
346,346,2025-05-08,1,2025-05-07,002261,SELL,HOLD_EXPIRY,1400,1400,0,33.7,47180.0,35.385,0.0,0.0,35.385,265748.49,47144.62,312893.11,1400,0,168896.0,121716.0,434644.49,434609.11,True,False,False,True,0.4,B2_base,c0.00075_s0.0
347,347,2025-05-08,2,2025-05-07,600988,SELL,HOLD_EXPIRY,1500,1500,0,27.7562,41634.3,31.225725,0.0,0.0,31.225725,312893.11,41603.07,354496.18,1500,0,121716.0,80691.0,434609.11,435187.18,True,False,False,True,0.4,B2_base,c0.00075_s0.0
348,348,2025-05-08,3,2025-05-07,000158,BUY,TARGET_REBALANCE,2200,2200,0,24.8538,54678.36,41.00877,0.0,0.0,41.00877,354496.18,-54719.37,299776.81,0,2200,80691.0,135251.0,435187.18,435027.81,True,False,False,True,0.4,B2_base,c0.00075_s0.0
349,349,2025-05-08,4,2025-05-07,300548,BUY,TARGET_REBALANCE,700,700,0,49.5459,34682.13,26.011598,0.0,0.0,26.011598,299776.81,-34708.14,265068.67,0,700,135251.0,169901.0,435027.81,434969.67,True,False,False,True,0.4,B2_base,c0.00075_s0.0
350,350,2025-05-13,1,2025-05-12,300773,SELL,HOLD_EXPIRY,900,900,0,21.7589,19583.01,14.687258,0.0,0.0,14.687258,265068.67,19568.32,284637.0,900,0,173608.0,154348.0,438676.67,438985.0,True,False,False,True,0.4,B2_base,c0.00075_s0.0
351,351,2025-05-13,2,2025-05-12,002130,BUY,TARGET_REBALANCE,900,900,0,21.4514,19306.26,14.479695,0.0,0.0,14.479695,284637.0,-19320.74,265316.26,0,900,154348.0,173536.0,438985.0,438852.26,True,False,False,True,0.4,B2_base,c0.00075_s0.0
352,352,2025-05-19,1,2025-05-16,300766,SELL,HOLD_EXPIRY,1200,1200,0,39.96,47952.0,35.964,0.0,0.0,35.964,265316.26,47916.04,313232.29,1200,0,168836.0,120884.0,434152.26,434116.29,True,False,False,True,0.4,B2_base,c0.00075_s0.0
353,353,2025-05-19,2,2025-05-16,601919,BUY,TARGET_REBALANCE,2900,2900,0,17.9029,51918.41,38.938807,0.0,0.0,38.938807,313232.29,-51957.35,261274.94,0,2900,120884.0,167690.0,434116.29,428964.94,True,False,False,True,0.4,B2_base,c0.00075_s0.0
354,354,2025-05-21,1,2025-05-20,600839,SELL,HOLD_EXPIRY,1300,1300,0,10.5821,13756.73,10.317548,0.0,0.0,10.317548,261274.94,13746.41,275021.36,1300,0,164379.0,150690.0,425653.94,425711.36,True,False,False,True,0.4,B2_base,c0.00075_s0.0
355,355,2025-05-21,2,2025-05-20,300963,BUY,TARGET_REBALANCE,300,300,0,44.2479,13274.37,9.955777,0.0,0.0,9.955777,275021.36,-13284.33,261737.03,0,300,150690.0,160173.0,425711.36,421910.03,True,False,False,True,0.4,B2_base,c0.00075_s0.0
356,356,2025-05-22,1,2025-05-21,000158,SELL,HOLD_EXPIRY,2200,2200,0,23.4507,51591.54,38.693655,0.0,0.0,38.693655,261737.03,51552.85,313289.88,2200,0,159475.0,107995.0,421212.03,421284.88,True,False,False,True,0.4,B2_base,c0.00075_s0.0
357,357,2025-05-22,2,2025-05-21,300548,SELL,HOLD_EXPIRY,700,700,0,47.5441,33280.87,24.960653,0.0,0.0,24.960653,313289.88,33255.91,346545.79,700,0,107995.0,74745.0,421284.88,421290.79,True,False,False,True,0.4,B2_base,c0.00075_s0.0
358,358,2025-05-22,3,2025-05-21,300750,BUY,TARGET_REBALANCE,100,100,0,283.1744,28317.44,21.23808,0.0,0.0,21.23808,346545.79,-28338.68,318207.11,0,100,74745.0,102525.0,421290.79,420732.11,True,False,False,True,0.4,B2_base,c0.00075_s0.0
359,359,2025-05-23,1,2025-05-22,600418,BUY,TARGET_REBALANCE,1500,1500,0,40.0,60000.0,45.0,0.0,0.0,45.0,318207.11,-60045.0,258162.11,0,1500,101586.0,161586.0,419793.11,419748.11,True,False,False,True,0.4,B2_base,c0.00075_s0.0
360,360,2025-05-27,1,2025-05-26,002130,SELL,HOLD_EXPIRY,900,900,0,19.9019,17911.71,13.433783,0.0,0.0,13.433783,258162.11,17898.28,276060.38,900,0,162952.0,145150.0,421114.11,421210.38,True,False,False,True,0.4,B2_base,c0.00075_s0.0
361,361,2025-05-29,1,2025-05-28,601229,BUY,TARGET_REBALANCE,1700,1700,0,11.3524,19299.08,14.47431,0.0,0.0,14.47431,276060.38,-19313.55,256746.83,0,1700,141231.0,159115.0,417291.38,415861.83,True,False,False,True,0.4,B2_base,c0.00075_s0.0
362,362,2025-06-03,1,2025-05-30,601919,SELL,HOLD_EXPIRY,2900,2900,0,18.1137,52529.73,39.397298,0.0,0.0,39.397298,256746.83,52490.33,309237.16,2900,0,156556.0,109199.0,413302.83,418436.16,True,False,False,True,0.4,B2_base,c0.00075_s0.0
363,363,2025-06-03,2,2025-05-30,300468,BUY,TARGET_REBALANCE,2000,2000,0,27.2039,54407.8,40.80585,0.0,0.0,40.80585,309237.16,-54448.61,254788.56,0,2000,109199.0,163299.0,418436.16,418087.56,True,False,False,True,0.4,B2_base,c0.00075_s0.0
364,364,2025-06-05,1,2025-06-04,300963,SELL,HOLD_EXPIRY,300,300,0,42.6942,12808.26,9.606195,0.0,0.0,9.606195,254788.56,12798.65,267587.21,300,0,158386.0,149236.0,413174.56,416823.21,True,False,False,True,0.4,B2_base,c0.00075_s0.0
365,365,2025-06-05,2,2025-06-04,002639,BUY,TARGET_REBALANCE,1300,1300,0,11.79,15327.0,11.49525,0.0,0.0,11.49525,267587.21,-15338.5,252248.72,0,1300,149236.0,164563.0,416823.21,416811.72,True,False,False,True,0.4,B2_base,c0.00075_s0.0
366,366,2025-06-06,1,2025-06-05,300750,SELL,HOLD_EXPIRY,100,100,0,256.8753,25687.53,19.265648,0.0,0.0,19.265648,252248.72,25668.26,277916.98,100,0,169330.0,144130.0,421578.72,422046.98,True,False,False,True,0.4,B2_base,c0.00075_s0.0
367,367,2025-06-06,2,2025-06-05,002916,BUY,TARGET_REBALANCE,200,200,0,92.0547,18410.94,13.808205,0.0,0.0,13.808205,277916.98,-18424.75,259492.23,0,200,144130.0,162430.0,422046.98,421922.23,True,False,False,True,0.4,B2_base,c0.00075_s0.0
368,368,2025-06-09,1,2025-06-06,600418,SELL,HOLD_EXPIRY,1500,1500,0,35.81,53715.0,40.28625,0.0,0.0,40.28625,259492.23,53674.71,313166.94,1500,0,164347.0,110632.0,423839.23,423798.94,True,False,False,True,0.4,B2_base,c0.00075_s0.0
369,369,2025-06-09,2,2025-06-06,300255,BUY,TARGET_REBALANCE,1300,1300,0,44.46,57798.0,43.3485,0.0,0.0,43.3485,313166.94,-57841.35,255325.6,0,1300,110632.0,168430.0,423798.94,423755.6,True,False,False,True,0.4,B2_base,c0.00075_s0.0
370,370,2025-06-13,1,2025-06-12,601229,SELL,HOLD_EXPIRY,1700,1700,0,11.1818,19009.06,14.256795,0.0,0.0,14.256795,255325.6,18994.8,274320.4,1700,0,176934.0,158948.0,432259.6,433268.4,True,False,False,True,0.4,B2_base,c0.00075_s0.0
371,371,2025-06-13,2,2025-06-12,002734,BUY,TARGET_REBALANCE,600,600,0,22.8174,13690.44,10.26783,0.0,0.0,10.26783,274320.4,-13700.71,260619.69,0,600,158948.0,172274.0,433268.4,432893.69,True,False,False,True,0.4,B2_base,c0.00075_s0.0
372,372,2025-06-17,1,2025-06-16,300468,SELL,HOLD_EXPIRY,2000,2000,0,36.2331,72466.2,54.34965,0.0,0.0,54.34965,260619.69,72411.85,333031.54,2000,0,189896.0,117576.0,450515.69,450607.54,True,False,False,True,0.4,B2_base,c0.00075_s0.0
373,373,2025-06-17,2,2025-06-16,300085,BUY,TARGET_REBALANCE,1500,1500,0,41.36,62040.0,46.53,0.0,0.0,46.53,333031.54,-62086.53,270945.01,0,1500,117576.0,179616.0,450607.54,450561.01,True,False,False,True,0.4,B2_base,c0.00075_s0.0
374,374,2025-06-19,1,2025-06-18,002639,SELL,HOLD_EXPIRY,1300,1300,0,10.77,14001.0,10.50075,0.0,0.0,10.50075,270945.01,13990.5,284935.51,1300,0,181951.0,167950.0,452896.01,452885.51,True,False,False,True,0.4,B2_base,c0.00075_s0.0
375,375,2025-06-20,1,2025-06-19,002916,SELL,HOLD_EXPIRY,200,200,0,102.6989,20539.78,15.404835,0.0,0.0,15.404835,284935.51,20524.38,305459.89,200,0,145576.0,125160.0,430511.51,430619.89,True,False,False,True,0.4,B2_base,c0.00075_s0.0
376,376,2025-06-20,2,2025-06-19,600415,BUY,TARGET_REBALANCE,700,700,0,20.3568,14249.76,10.68732,0.0,0.0,10.68732,305459.89,-14260.45,291199.44,0,700,125160.0,138782.0,430619.89,429981.44,True,False,False,True,0.4,B2_base,c0.00075_s0.0
377,377,2025-06-20,3,2025-06-19,601857,BUY,TARGET_REBALANCE,3100,3100,0,9.7117,30106.27,22.579702,0.0,0.0,22.579702,291199.44,-30128.85,261070.59,0,3100,138782.0,167302.0,429981.44,428372.59,True,False,False,True,0.4,B2_base,c0.00075_s0.0
378,378,2025-06-23,1,2025-06-20,300255,SELL,HOLD_EXPIRY,1300,1300,0,50.39,65507.0,49.13025,0.0,0.0,49.13025,261070.59,65457.87,326528.46,1300,0,173565.0,108058.0,434635.59,434586.46,True,False,False,True,0.4,B2_base,c0.00075_s0.0
379,379,2025-06-23,2,2025-06-20,601328,BUY,TARGET_REBALANCE,7900,7900,0,8.1166,64121.14,48.090855,0.0,0.0,48.090855,326528.46,-64169.23,262359.23,0,7900,108058.0,170784.0,434586.46,433143.23,True,False,False,True,0.4,B2_base,c0.00075_s0.0
380,380,2025-06-27,1,2025-06-26,002734,SELL,HOLD_EXPIRY,600,600,0,18.4511,11070.66,8.302995,0.0,0.0,8.302995,262359.23,11062.36,273421.59,600,0,187017.0,176241.0,449376.23,449662.59,True,False,False,True,0.4,B2_base,c0.00075_s0.0
381,381,2025-06-30,1,2025-06-27,600036,BUY,TARGET_REBALANCE,100,100,0,49.3685,4936.85,3.702637,0.0,0.0,3.702637,273421.59,-4940.55,268481.03,0,100,170854.0,175467.0,444275.59,443948.03,True,False,False,True,0.4,B2_base,c0.00075_s0.0
382,382,2025-07-01,1,2025-06-30,300085,SELL,HOLD_EXPIRY,1500,1500,0,44.89,67335.0,50.50125,0.0,0.0,50.50125,268481.03,67284.5,335765.53,1500,0,176298.0,108963.0,444779.03,444728.53,True,False,False,True,0.4,B2_base,c0.00075_s0.0
383,383,2025-07-01,2,2025-06-30,600967,BUY,TARGET_REBALANCE,3300,3300,0,19.9573,65859.09,49.394317,0.0,0.0,49.394317,335765.53,-65908.48,269857.05,0,3300,108963.0,174567.0,444728.53,444424.05,True,False,False,True,0.4,B2_base,c0.00075_s0.0
384,384,2025-07-04,1,2025-07-03,600415,SELL,HOLD_EXPIRY,700,700,0,19.5304,13671.28,10.25346,0.0,0.0,10.25346,269857.05,13661.03,283518.07,700,0,164054.0,150985.0,433911.05,434503.07,True,False,False,True,0.4,B2_base,c0.00075_s0.0
385,385,2025-07-04,2,2025-07-03,601857,SELL,HOLD_EXPIRY,3100,3100,0,8.7736,27198.16,20.39862,0.0,0.0,20.39862,283518.07,27177.76,310695.84,3100,0,150985.0,124480.0,434503.07,435175.84,True,False,False,True,0.4,B2_base,c0.00075_s0.0
386,386,2025-07-04,3,2025-07-03,000063,BUY,TARGET_REBALANCE,1200,1200,0,32.67,39204.0,29.403,0.0,0.0,29.403,310695.84,-39233.4,271462.43,0,1200,124480.0,163684.0,435175.84,435146.43,True,False,False,True,0.4,B2_base,c0.00075_s0.0
387,387,2025-07-04,4,2025-07-03,002987,BUY,TARGET_REBALANCE,300,300,0,27.3891,8216.73,6.162547,0.0,0.0,6.162547,271462.43,-8222.89,263239.54,0,300,163684.0,170440.0,435146.43,433679.54,True,False,False,True,0.4,B2_base,c0.00075_s0.0
388,388,2025-07-07,1,2025-07-04,601328,SELL,HOLD_EXPIRY,7900,7900,0,8.3926,66301.54,49.726155,0.0,0.0,49.726155,263239.54,66251.81,329491.35,7900,0,171170.0,106311.0,434409.54,435802.35,True,False,False,True,0.4,B2_base,c0.00075_s0.0
